Case ID,Activity,Complete Timestamp,noise
401,Send acceptance pack,2018-11-18 03:25:34.897,
401,Verify repayment agreement,2018-11-18 04:08:24.714,
401,Approve application,2018-11-18 04:09:33.079,
401,end_event_Loan  application approved,2018-11-18 05:00:15.792,
402,start_event_Loan  application received,2018-11-18 03:50:48.353,
402,Check  application  form completeness,2018-11-18 05:52:10.714,
402,Appraise property,2018-11-18 06:17:50.778,
402,Check credit history,2018-11-18 06:56:57.780,
402,Assess loan risk,2018-11-18 07:32:07.076,
402,Assess eligibility,2018-11-18 08:36:53.648,
402,Reject application,2018-11-18 09:49:42.633,
402,end_event_Loan application rejected,2018-11-18 13:28:09.411,
403,start_event_Loan  application received,2018-11-21 12:37:51.084,
403,Check  application  form completeness,2018-11-21 15:36:09.699,
403,Check credit history,2018-11-21 17:15:40.267,
403,Assess loan risk,2018-11-21 18:11:06.918,
403,Appraise property,2018-11-21 18:22:43.105,
403,Assess eligibility,2018-11-21 19:28:28.306,
403,Reject application,2018-11-21 21:28:24.087,
403,end_event_Loan application rejected,2018-11-21 21:42:05.456,
404,start_event_Loan  application received,2018-11-21 14:25:01.238,
404,Check  application  form completeness,2018-11-21 15:10:47.280,
404,Check credit history,2018-11-21 15:56:02.543,
404,Assess loan risk,2018-11-21 16:56:27.417,
404,Appraise property,2018-11-21 17:06:38.649,
404,Assess eligibility,2018-11-21 19:31:22.716,
404,Reject application,2018-11-21 20:54:57.173,
404,end_event_Loan application rejected,2018-11-21 23:47:17.051,
405,start_event_Loan  application received,2018-11-22 04:01:28.374,
405,Check  application  form completeness,2018-11-22 04:22:38.252,
405,Return application back to applicant,2018-11-22 07:02:03.569,
405,Receive updated application,2018-11-22 08:41:28.674,
405,Reject application,2018-11-22 08:41:28.674,true
405,Check  application  form completeness,2018-11-22 09:15:24.677,
405,Appraise property,2018-11-22 10:43:32.502,
405,Check credit history,2018-11-22 10:49:21.099,
405,Assess loan risk,2018-11-22 12:35:51.727,
405,Assess eligibility,2018-11-22 12:37:07.194,
405,Check if home insurance quote is requested,2018-11-22 15:03:19.146,
405,Send home insurance quote,2018-11-22 15:17:19.500,
405,Verify repayment agreement,2018-11-22 15:19:26.011,
405,Approve application,2018-11-22 16:44:52.958,
405,end_event_Loan  application approved,2018-11-22 17:06:30.248,
406,start_event_Loan  application received,2018-11-22 05:25:31.309,
406,Reject application,2018-11-22 05:25:31.309,true
406,Check  application  form completeness,2018-11-22 06:11:33.539,
406,Appraise property,2018-11-22 06:48:51.661,
406,Check credit history,2018-11-22 06:51:55.628,
406,Assess loan risk,2018-11-22 07:47:06.801,
406,Assess eligibility,2018-11-22 07:53:22.738,
406,Cancel application,2018-11-22 07:53:22.738,true
406,Reject application,2018-11-22 07:58:24.142,
406,end_event_Loan application rejected,2018-11-22 12:10:46.876,
407,start_event_Loan  application received,2018-11-23 08:57:14.437,
407,Check  application  form completeness,2018-11-23 08:58:09.518,
407,Return application back to applicant,2018-11-23 09:28:35.926,
407,Receive updated application,2018-11-23 13:10:53.330,
407,Receive updated application,2018-11-23 13:10:53.330,true
407,Check  application  form completeness,2018-11-23 13:20:47.932,
407,Appraise property,2018-11-23 14:55:20.087,
407,Check credit history,2018-11-23 17:20:00.627,
407,Assess loan risk,2018-11-23 18:00:54.102,
407,Assess eligibility,2018-11-23 18:08:51.791,
407,Check if home insurance quote is requested,2018-11-23 18:27:13.075,
407,Send home insurance quote,2018-11-23 18:43:33.164,
407,Verify repayment agreement,2018-11-23 19:14:36.647,
407,Approve application,2018-11-23 19:53:52.950,
407,end_event_Loan  application approved,2018-11-23 20:01:09.583,
408,start_event_Loan  application received,2018-11-24 03:18:16.633,
408,Check  application  form completeness,2018-11-24 04:35:52.480,
408,Check credit history,2018-11-24 07:14:11.799,
408,Appraise property,2018-11-24 07:15:59.294,
408,Assess loan risk,2018-11-24 08:39:51.320,
408,Assess eligibility,2018-11-24 09:38:26.844,
408,Check if home insurance quote is requested,2018-11-24 10:16:55.973,
408,Send home insurance quote,2018-11-24 10:59:11.426,
408,Verify repayment agreement,2018-11-24 11:03:06.351,
408,Approve application,2018-11-24 11:50:13.411,
408,end_event_Loan  application approved,2018-11-24 14:11:35.642,
409,start_event_Loan  application received,2018-11-24 05:35:44.685,
409,Check  application  form completeness,2018-11-24 09:00:20.521,
409,Appraise property,2018-11-24 09:52:29.464,
409,Assess eligibility,2018-11-24 09:52:29.464,true
409,Check credit history,2018-11-24 10:34:32.391,
409,Assess loan risk,2018-11-24 10:43:48.139,
409,Assess eligibility,2018-11-24 11:34:44.881,
409,Check if home insurance quote is requested,2018-11-24 11:45:19.440,
409,Send acceptance pack,2018-11-24 12:25:22.035,
409,Verify repayment agreement,2018-11-24 12:27:03.313,
409,Approve application,2018-11-24 12:53:45.246,
409,end_event_Loan  application approved,2018-11-24 14:05:50.577,
410,start_event_Loan  application received,2018-11-25 23:33:28.890,
410,Check  application  form completeness,2018-11-25 23:49:11.975,
410,Return application back to applicant,2018-11-26 00:18:34.861,
410,Receive updated application,2018-11-26 01:54:55.569,
410,Check  application  form completeness,2018-11-26 03:30:49.419,
410,Return application back to applicant,2018-11-26 04:09:49.573,
410,Receive updated application,2018-11-26 05:16:13.869,
410,Check  application  form completeness,2018-11-26 07:41:56.642,
410,Appraise property,2018-11-26 08:39:00.539,
410,Check credit history,2018-11-26 09:35:19.010,
410,Assess loan risk,2018-11-26 10:05:06.175,
410,Assess eligibility,2018-11-26 10:42:26.617,
410,Check if home insurance quote is requested,2018-11-26 10:48:36.312,
410,Send acceptance pack,2018-11-26 13:46:26.694,
410,Verify repayment agreement,2018-11-26 14:55:06.888,
410,Cancel application,2018-11-26 15:40:33.829,
410,end_event_Loan  application canceled,2018-11-26 16:46:53.085,
411,start_event_Loan  application received,2018-11-26 06:30:51.692,
411,Check  application  form completeness,2018-11-26 11:46:19.917,
411,Check credit history,2018-11-26 12:53:05.929,
411,end_event_Loan  application canceled,2018-11-26 12:53:05.929,true
411,Appraise property,2018-11-26 13:07:12.701,
411,Assess loan risk,2018-11-26 14:43:53.002,
411,Assess eligibility,2018-11-26 15:06:02.835,
411,Check if home insurance quote is requested,2018-11-26 16:35:51.114,
411,Send home insurance quote,2018-11-26 19:21:35.525,
411,Verify repayment agreement,2018-11-26 19:35:55.759,
411,Cancel application,2018-11-26 20:50:10.997,
411,end_event_Loan  application canceled,2018-11-26 21:52:36.438,
412,start_event_Loan  application received,2018-11-26 13:00:38.791,
412,Check  application  form completeness,2018-11-26 14:35:33.540,
412,end_event_Loan  application canceled,2018-11-26 14:35:33.540,true
412,Check credit history,2018-11-26 14:38:48.296,
412,Assess loan risk,2018-11-26 14:44:46.159,
412,Appraise property,2018-11-26 15:09:07.686,
412,Assess eligibility,2018-11-26 15:40:17.432,
412,Check if home insurance quote is requested,2018-11-26 16:38:27.535,
412,Send acceptance pack,2018-11-26 17:07:39.931,
412,Verify repayment agreement,2018-11-26 17:35:47.430,
412,Reject application,2018-11-26 17:35:47.430,true
412,Cancel application,2018-11-26 19:02:20.194,
412,end_event_Loan  application canceled,2018-11-26 19:33:56.226,
413,start_event_Loan  application received,2018-11-28 17:36:01.117,
413,Check  application  form completeness,2018-11-28 19:08:43.915,
413,Return application back to applicant,2018-11-28 19:49:50.539,
413,Receive updated application,2018-11-28 20:38:18.252,
413,Check  application  form completeness,2018-11-28 21:24:37.263,
413,Return application back to applicant,2018-11-28 22:09:04.982,
413,Receive updated application,2018-11-28 23:35:13.849,
413,Check  application  form completeness,2018-11-29 00:00:23.515,
413,Return application back to applicant,2018-11-29 00:43:22.312,
413,Receive updated application,2018-11-29 01:46:29.364,
413,Check  application  form completeness,2018-11-29 01:50:36.841,
413,Return application back to applicant,2018-11-29 01:50:59.531,
413,Receive updated application,2018-11-29 02:35:16.886,
413,Check  application  form completeness,2018-11-29 05:58:21.713,
413,Return application back to applicant,2018-11-29 10:46:20.020,
413,Receive updated application,2018-11-29 13:43:28.313,
413,Check  application  form completeness,2018-11-29 13:49:44.279,
413,Appraise property,2018-11-29 15:30:08.314,
413,Check credit history,2018-11-29 15:56:17.064,
413,Assess loan risk,2018-11-29 16:39:04.779,
413,Assess eligibility,2018-11-29 18:37:38.425,
413,Check if home insurance quote is requested,2018-11-29 19:05:48.921,
413,Send home insurance quote,2018-11-29 20:09:52.757,
413,Verify repayment agreement,2018-11-29 20:51:10.199,
413,Send home insurance quote,2018-11-29 20:51:10.199,true
413,Approve application,2018-11-29 21:27:42.250,
413,end_event_Loan  application approved,2018-11-29 23:00:10.156,
414,start_event_Loan  application received,2018-11-29 15:37:20.983,
414,Check  application  form completeness,2018-11-29 17:33:18.343,
414,Appraise property,2018-11-29 21:20:11.962,
414,Check credit history,2018-11-29 21:56:07.878,
414,Assess loan risk,2018-11-29 22:06:26.318,
414,Assess eligibility,2018-11-29 23:17:31.704,
414,Reject application,2018-11-29 23:31:58.731,
414,end_event_Loan application rejected,2018-11-30 00:21:37.290,
415,start_event_Loan  application received,2018-11-30 01:37:01.701,
415,Check  application  form completeness,2018-11-30 01:54:23.386,
415,Check credit history,2018-11-30 02:26:54.273,
415,Appraise property,2018-11-30 03:38:00.545,
415,Assess loan risk,2018-11-30 04:06:50.235,
415,Assess eligibility,2018-11-30 04:09:47.895,
415,Reject application,2018-11-30 04:22:17.180,
415,end_event_Loan application rejected,2018-11-30 08:00:35.913,
416,start_event_Loan  application received,2018-12-03 22:21:31.207,
416,Check  application  form completeness,2018-12-04 00:47:40.409,
416,Return application back to applicant,2018-12-04 01:02:06.639,
416,Receive updated application,2018-12-04 01:36:54.699,
416,Check  application  form completeness,2018-12-04 02:15:51.362,
416,Assess loan risk,2018-12-04 02:15:51.362,true
416,Return application back to applicant,2018-12-04 04:12:04.589,
416,Receive updated application,2018-12-04 07:39:29.680,
416,Check  application  form completeness,2018-12-04 08:54:36.675,
416,Return application back to applicant,2018-12-04 08:57:48.155,
416,Receive updated application,2018-12-04 09:19:43.383,
416,Check  application  form completeness,2018-12-04 10:23:59.442,
416,Check credit history,2018-12-04 11:59:01.733,
416,Assess loan risk,2018-12-04 12:55:22.070,
416,Appraise property,2018-12-04 12:56:10.761,
416,Assess eligibility,2018-12-04 16:07:32.130,
416,Check if home insurance quote is requested,2018-12-04 16:40:52.914,
416,Send home insurance quote,2018-12-04 16:42:22.940,
416,Verify repayment agreement,2018-12-04 17:18:37.327,
416,Approve application,2018-12-04 17:21:10.102,
416,end_event_Loan  application approved,2018-12-04 18:49:46.819,
417,start_event_Loan  application received,2018-12-04 00:53:40.061,
417,Receive updated application,2018-12-04 00:53:40.061,true
417,Check  application  form completeness,2018-12-04 00:58:18.987,
417,Appraise property,2018-12-04 01:03:02.100,
417,Check credit history,2018-12-04 01:35:51.366,
417,Assess loan risk,2018-12-04 03:54:35.481,
417,Assess eligibility,2018-12-04 04:30:35.589,
417,Reject application,2018-12-04 04:47:32.298,
417,end_event_Loan application rejected,2018-12-04 05:10:57.869,
418,start_event_Loan  application received,2018-12-04 05:15:11.502,
418,Check  application  form completeness,2018-12-04 05:17:37.173,
418,Check credit history,2018-12-04 06:50:49.824,
418,Appraise property,2018-12-04 08:43:59.883,
418,Assess loan risk,2018-12-04 10:15:15.010,
418,Return application back to applicant,2018-12-04 10:15:15.010,true
418,Assess eligibility,2018-12-04 11:02:02.541,
418,Reject application,2018-12-04 11:25:41.671,
418,end_event_Loan application rejected,2018-12-04 11:28:48.564,
419,start_event_Loan  application received,2018-12-05 04:46:37.315,
419,Check  application  form completeness,2018-12-05 05:28:19.072,
419,Appraise property,2018-12-05 07:25:53.423,
419,Check credit history,2018-12-05 07:41:34.304,
419,Assess loan risk,2018-12-05 07:46:26.926,
419,Assess eligibility,2018-12-05 08:25:37.305,
419,Check if home insurance quote is requested,2018-12-05 09:56:51.717,
419,Send acceptance pack,2018-12-05 11:16:07.964,
419,Verify repayment agreement,2018-12-05 11:21:43.959,
419,Approve application,2018-12-05 11:44:30.012,
419,end_event_Loan  application approved,2018-12-05 12:07:47.296,
420,start_event_Loan  application received,2018-12-06 16:05:50.840,
420,Check  application  form completeness,2018-12-06 18:41:24.679,
420,Return application back to applicant,2018-12-06 18:47:36.502,
420,Receive updated application,2018-12-06 20:29:18.692,
420,Check  application  form completeness,2018-12-06 21:01:36.693,
420,Appraise property,2018-12-06 22:09:32.187,
420,Check credit history,2018-12-06 23:14:21.708,
420,Assess loan risk,2018-12-07 03:38:51.121,
420,Assess eligibility,2018-12-07 03:50:31.711,
420,Reject application,2018-12-07 04:38:24.238,
420,end_event_Loan application rejected,2018-12-07 04:51:20.637,
421,start_event_Loan  application received,2018-12-08 11:52:04.712,
421,Check  application  form completeness,2018-12-08 13:21:02.116,
421,Return application back to applicant,2018-12-08 13:42:10.293,
421,Receive updated application,2018-12-08 13:50:50.405,
421,Check  application  form completeness,2018-12-08 14:21:11.953,
421,Return application back to applicant,2018-12-08 16:49:24.349,
421,Receive updated application,2018-12-08 16:50:40.388,
421,Check  application  form completeness,2018-12-08 17:05:33.206,
421,Appraise property,2018-12-08 17:12:35.000,
421,Check credit history,2018-12-08 17:37:02.642,
421,Assess loan risk,2018-12-08 18:03:47.911,
421,Assess eligibility,2018-12-08 18:25:56.529,
421,Check if home insurance quote is requested,2018-12-08 19:42:35.459,
421,Send home insurance quote,2018-12-08 22:31:10.549,
421,Verify repayment agreement,2018-12-08 22:59:23.663,
421,Approve application,2018-12-08 23:59:43.222,
421,end_event_Loan  application approved,2018-12-09 00:45:19.779,
422,start_event_Loan  application received,2018-12-08 15:40:39.580,
422,Check  application  form completeness,2018-12-08 17:35:41.648,
422,Appraise property,2018-12-08 17:37:24.053,
422,Check credit history,2018-12-08 18:01:00.337,
422,Assess loan risk,2018-12-08 19:20:22.758,
422,Assess eligibility,2018-12-08 20:01:10.106,
422,Reject application,2018-12-08 21:18:16.798,
422,end_event_Loan  application canceled,2018-12-08 21:18:16.798,true
422,end_event_Loan application rejected,2018-12-08 22:13:31.062,
423,start_event_Loan  application received,2018-12-08 18:38:26.406,
423,Check if home insurance quote is requested,2018-12-08 18:38:26.406,true
423,Check  application  form completeness,2018-12-08 21:20:47.437,
423,Return application back to applicant,2018-12-08 22:41:21.412,
423,Receive updated application,2018-12-09 00:31:04.411,
423,Check  application  form completeness,2018-12-09 01:30:43.062,
423,Appraise property,2018-12-09 01:40:08.559,
423,Check credit history,2018-12-09 01:57:16.149,
423,Assess loan risk,2018-12-09 04:49:24.574,
423,Assess eligibility,2018-12-09 05:02:22.705,
423,Reject application,2018-12-09 06:12:14.974,
423,end_event_Loan application rejected,2018-12-09 07:33:32.251,
424,start_event_Loan  application received,2018-12-08 22:35:45.438,
424,end_event_Loan application rejected,2018-12-08 22:35:45.438,true
424,Check  application  form completeness,2018-12-08 23:04:03.674,
424,Return application back to applicant,2018-12-08 23:10:38.359,
424,Receive updated application,2018-12-08 23:13:05.373,
424,Check  application  form completeness,2018-12-08 23:46:11.364,
424,Check credit history,2018-12-09 01:31:36.774,
424,Appraise property,2018-12-09 02:09:41.811,
424,Assess loan risk,2018-12-09 02:36:42.957,
424,Assess eligibility,2018-12-09 04:16:13.070,
424,Reject application,2018-12-09 04:24:45.717,
424,end_event_Loan application rejected,2018-12-09 07:30:37.373,
425,start_event_Loan  application received,2018-12-09 22:02:22.662,
425,Check  application  form completeness,2018-12-09 22:52:55.109,
425,Return application back to applicant,2018-12-09 22:56:44.047,
425,Receive updated application,2018-12-09 23:24:36.163,
425,Check  application  form completeness,2018-12-09 23:31:45.895,
425,Return application back to applicant,2018-12-09 23:34:32.927,
425,Receive updated application,2018-12-10 00:49:22.313,
425,Check  application  form completeness,2018-12-10 02:12:46.255,
425,Appraise property,2018-12-10 02:18:08.701,
425,Check credit history,2018-12-10 05:34:07.006,
425,Assess loan risk,2018-12-10 07:23:50.678,
425,Assess eligibility,2018-12-10 08:42:59.195,
425,Check if home insurance quote is requested,2018-12-10 08:56:10.468,
425,Send acceptance pack,2018-12-10 09:08:05.849,
425,Verify repayment agreement,2018-12-10 09:45:57.846,
425,Approve application,2018-12-10 10:50:40.531,
425,end_event_Loan  application approved,2018-12-10 11:13:48.619,
426,start_event_Loan  application received,2018-12-10 04:34:56.975,
426,Check  application  form completeness,2018-12-10 05:24:10.545,
426,Return application back to applicant,2018-12-10 05:59:25.697,
426,Receive updated application,2018-12-10 06:21:59.268,
426,Check  application  form completeness,2018-12-10 06:43:01.653,
426,Check credit history,2018-12-10 07:06:06.240,
426,Assess loan risk,2018-12-10 07:53:16.615,
426,Appraise property,2018-12-10 08:05:42.594,
426,Assess eligibility,2018-12-10 08:45:48.094,
426,Reject application,2018-12-10 09:27:15.921,
426,end_event_Loan application rejected,2018-12-10 11:19:06.043,
427,start_event_Loan  application received,2018-12-11 20:24:02.472,
427,Check  application  form completeness,2018-12-11 23:54:39.276,
427,Return application back to applicant,2018-12-12 02:32:41.471,
427,Receive updated application,2018-12-12 02:39:27.395,
427,Check  application  form completeness,2018-12-12 02:41:39.885,
427,Return application back to applicant,2018-12-12 03:31:28.897,
427,Receive updated application,2018-12-12 03:39:04.692,
427,Check  application  form completeness,2018-12-12 03:46:36.415,
427,Appraise property,2018-12-12 04:24:21.217,
427,Check credit history,2018-12-12 06:56:19.805,
427,Assess loan risk,2018-12-12 07:48:52.342,
427,Assess eligibility,2018-12-12 08:19:14.008,
427,Reject application,2018-12-12 09:39:29.184,
427,end_event_Loan application rejected,2018-12-12 10:56:28.628,
428,start_event_Loan  application received,2018-12-13 18:04:06.932,
428,Check  application  form completeness,2018-12-13 19:02:37.991,
428,Appraise property,2018-12-13 19:45:03.662,
428,Check credit history,2018-12-13 20:07:06.946,
428,Assess loan risk,2018-12-13 21:27:22.843,
428,Assess eligibility,2018-12-13 22:57:06.902,
428,Check if home insurance quote is requested,2018-12-13 23:13:00.942,
428,Send acceptance pack,2018-12-14 00:38:43.436,
428,Check if home insurance quote is requested,2018-12-14 00:38:43.436,true
428,Verify repayment agreement,2018-12-14 01:20:33.842,
428,Approve application,2018-12-14 01:45:07.513,
428,end_event_Loan  application approved,2018-12-14 03:23:03.302,
429,start_event_Loan  application received,2018-12-14 01:53:59.388,
429,Check  application  form completeness,2018-12-14 02:19:34.136,
429,Return application back to applicant,2018-12-14 03:37:30.702,
429,Receive updated application,2018-12-14 05:03:57.010,
429,Check  application  form completeness,2018-12-14 06:26:36.165,
429,Appraise property,2018-12-14 08:59:30.228,
429,Check credit history,2018-12-14 09:05:03.648,
429,Assess loan risk,2018-12-14 09:24:57.581,
429,Assess eligibility,2018-12-14 09:27:24.314,
429,Reject application,2018-12-14 09:32:56.579,
429,end_event_Loan application rejected,2018-12-14 09:36:05.005,
430,start_event_Loan  application received,2018-12-14 12:46:48.942,
430,Check  application  form completeness,2018-12-14 13:04:46.267,
430,Appraise property,2018-12-14 13:07:31.846,
430,Check credit history,2018-12-14 14:26:58.173,
430,Assess loan risk,2018-12-14 14:30:43.771,
430,Assess eligibility,2018-12-14 14:48:33.010,
430,Reject application,2018-12-14 16:41:04.336,
430,end_event_Loan application rejected,2018-12-14 16:42:31.811,
431,start_event_Loan  application received,2018-12-16 08:59:14.405,
431,Check  application  form completeness,2018-12-16 10:18:13.762,
431,Check credit history,2018-12-16 10:48:00.394,
431,Appraise property,2018-12-16 11:09:04.768,
431,Assess loan risk,2018-12-16 12:14:08.581,
431,Assess eligibility,2018-12-16 14:26:48.352,
431,Reject application,2018-12-16 14:40:16.453,
431,end_event_Loan application rejected,2018-12-16 14:54:21.690,
432,start_event_Loan  application received,2018-12-16 17:12:35.694,
432,Reject application,2018-12-16 17:12:35.694,true
432,Check  application  form completeness,2018-12-16 19:10:57.573,
432,Return application back to applicant,2018-12-16 19:29:34.512,
432,Receive updated application,2018-12-16 19:54:38.990,
432,Check  application  form completeness,2018-12-16 20:06:23.329,
432,Appraise property,2018-12-16 20:07:53.959,
432,Check credit history,2018-12-16 23:11:20.289,
432,Assess loan risk,2018-12-16 23:40:49.843,
432,Assess eligibility,2018-12-17 00:11:51.915,
432,Check if home insurance quote is requested,2018-12-17 01:12:52.848,
432,Check  application  form completeness,2018-12-17 01:12:52.848,true
432,Send acceptance pack,2018-12-17 01:49:28.700,
432,Verify repayment agreement,2018-12-17 07:02:20.178,
432,Approve application,2018-12-17 08:27:50.989,
432,Send acceptance pack,2018-12-17 08:27:50.989,true
432,end_event_Loan  application approved,2018-12-17 08:45:55.169,
433,start_event_Loan  application received,2018-12-17 06:15:13.095,
433,Check  application  form completeness,2018-12-17 06:58:17.628,
433,Return application back to applicant,2018-12-17 07:04:33.600,
433,Receive updated application,2018-12-17 07:41:45.424,
433,Check  application  form completeness,2018-12-17 07:52:08.731,
433,Return application back to applicant,2018-12-17 08:16:01.308,
433,Receive updated application,2018-12-17 08:29:43.595,
433,Send acceptance pack,2018-12-17 08:29:43.595,true
433,Check  application  form completeness,2018-12-17 08:40:45.014,
433,Appraise property,2018-12-17 08:53:22.023,
433,Check credit history,2018-12-17 10:21:31.389,
433,Assess loan risk,2018-12-17 10:38:09.774,
433,Assess eligibility,2018-12-17 12:50:24.987,
433,Check if home insurance quote is requested,2018-12-17 12:59:37.433,
433,Send acceptance pack,2018-12-17 13:48:00.908,
433,Verify repayment agreement,2018-12-17 14:09:51.241,
433,Cancel application,2018-12-17 14:39:27.746,
433,end_event_Loan  application canceled,2018-12-17 15:05:15.691,
434,start_event_Loan  application received,2018-12-17 11:02:46.281,
434,Check  application  form completeness,2018-12-17 11:03:04.975,
434,Check credit history,2018-12-17 12:15:28.988,
434,Appraise property,2018-12-17 12:26:32.422,
434,Assess loan risk,2018-12-17 13:11:33.662,
434,Assess eligibility,2018-12-17 14:23:00.915,
434,Reject application,2018-12-17 14:39:47.609,
434,end_event_Loan application rejected,2018-12-17 17:33:53.034,
435,start_event_Loan  application received,2018-12-17 14:25:57.126,
435,Check  application  form completeness,2018-12-17 15:04:00.519,
435,Return application back to applicant,2018-12-17 16:41:55.926,
435,Receive updated application,2018-12-17 17:20:14.464,
435,Check  application  form completeness,2018-12-17 18:03:06.203,
435,Check credit history,2018-12-17 18:17:51.112,
435,Appraise property,2018-12-17 20:34:53.088,
435,Assess loan risk,2018-12-17 21:43:00.128,
435,Assess eligibility,2018-12-17 23:18:53.735,
435,Reject application,2018-12-17 23:28:06.308,
435,end_event_Loan application rejected,2018-12-18 00:20:02.895,
436,start_event_Loan  application received,2018-12-17 16:05:59.593,
436,Check  application  form completeness,2018-12-17 17:12:39.337,
436,Check credit history,2018-12-17 17:29:23.669,
436,Appraise property,2018-12-17 20:58:38.879,
436,Assess loan risk,2018-12-17 21:59:24.032,
436,Assess eligibility,2018-12-17 22:30:03.571,
436,Check if home insurance quote is requested,2018-12-17 23:03:52.449,
436,Send home insurance quote,2018-12-17 23:06:51.423,
436,Verify repayment agreement,2018-12-18 00:16:08.809,
436,Approve application,2018-12-18 02:14:32.257,
436,end_event_Loan  application approved,2018-12-18 02:42:59.447,
437,start_event_Loan  application received,2018-12-17 16:56:10.160,
437,Check  application  form completeness,2018-12-17 17:49:59.814,
437,Check credit history,2018-12-17 18:03:42.936,
437,Assess loan risk,2018-12-17 18:59:49.535,
437,Appraise property,2018-12-17 20:33:44.525,
437,Assess eligibility,2018-12-17 21:10:48.328,
437,Check if home insurance quote is requested,2018-12-17 23:49:01.899,
437,Send acceptance pack,2018-12-18 00:15:16.894,
437,Verify repayment agreement,2018-12-18 01:00:13.961,
437,Approve application,2018-12-18 01:11:04.750,
437,end_event_Loan  application approved,2018-12-18 01:51:14.861,
438,start_event_Loan  application received,2018-12-18 21:21:49.505,
438,Check  application  form completeness,2018-12-18 23:20:16.273,
438,Return application back to applicant,2018-12-19 02:42:44.112,
438,Receive updated application,2018-12-19 05:06:50.589,
438,Check  application  form completeness,2018-12-19 08:09:14.694,
438,Appraise property,2018-12-19 10:00:23.112,
438,Check credit history,2018-12-19 10:13:40.521,
438,Assess loan risk,2018-12-19 11:22:22.886,
438,Assess eligibility,2018-12-19 11:29:14.470,
438,Check if home insurance quote is requested,2018-12-19 11:44:35.959,
438,Send home insurance quote,2018-12-19 15:01:46.103,
438,Verify repayment agreement,2018-12-19 15:09:23.393,
438,Approve application,2018-12-19 15:34:38.091,
438,end_event_Loan  application approved,2018-12-19 16:23:20.990,
439,start_event_Loan  application received,2018-12-20 18:05:02.344,
439,Check  application  form completeness,2018-12-20 18:38:14.678,
439,Return application back to applicant,2018-12-20 18:59:22.618,
439,Receive updated application,2018-12-20 19:41:41.068,
439,Check  application  form completeness,2018-12-20 21:01:38.187,
439,Appraise property,2018-12-20 21:53:58.092,
439,Check credit history,2018-12-20 22:01:42.039,
439,Assess loan risk,2018-12-21 01:53:00.439,
439,Assess eligibility,2018-12-21 01:55:15.642,
439,Reject application,2018-12-21 03:15:54.032,
439,end_event_Loan application rejected,2018-12-21 06:14:02.594,
440,start_event_Loan  application received,2018-12-22 09:35:00.973,
440,Check  application  form completeness,2018-12-22 11:09:39.596,
440,Check credit history,2018-12-22 12:16:21.767,
440,Appraise property,2018-12-22 12:37:45.493,
440,Assess loan risk,2018-12-22 12:47:40.616,
440,Assess eligibility,2018-12-22 13:45:44.322,
440,Check if home insurance quote is requested,2018-12-22 14:26:28.770,
440,Send home insurance quote,2018-12-22 15:32:15.162,
440,Verify repayment agreement,2018-12-22 16:38:03.006,
440,Cancel application,2018-12-22 17:19:17.318,
440,end_event_Loan  application canceled,2018-12-22 19:07:28.710,
441,start_event_Loan  application received,2018-12-23 03:27:20.999,
441,Check  application  form completeness,2018-12-23 04:27:57.332,
441,Return application back to applicant,2018-12-23 05:47:14.022,
441,Receive updated application,2018-12-23 08:22:35.845,
441,Check  application  form completeness,2018-12-23 09:30:09.454,
441,Return application back to applicant,2018-12-23 10:12:10.326,
441,Receive updated application,2018-12-23 11:18:20.474,
441,Check  application  form completeness,2018-12-23 12:13:09.938,
441,Check credit history,2018-12-23 13:00:26.471,
441,Assess loan risk,2018-12-23 13:59:36.633,
441,Appraise property,2018-12-23 15:27:46.050,
441,Assess eligibility,2018-12-23 16:37:32.115,
441,Reject application,2018-12-23 17:53:58.678,
441,end_event_Loan application rejected,2018-12-23 18:43:46.055,
442,start_event_Loan  application received,2018-12-23 14:37:14.654,
442,Check  application  form completeness,2018-12-23 14:38:50.921,
442,Check credit history,2018-12-23 15:57:20.611,
442,Appraise property,2018-12-23 16:45:51.948,
442,Appraise property,2018-12-23 16:45:51.948,true
442,Assess loan risk,2018-12-23 16:47:20.732,
442,Assess eligibility,2018-12-23 17:22:56.400,
442,Check if home insurance quote is requested,2018-12-23 18:50:31.655,
442,Send acceptance pack,2018-12-23 19:33:44.947,
442,Verify repayment agreement,2018-12-23 22:03:25.639,
442,Cancel application,2018-12-23 22:26:50.566,
442,end_event_Loan  application canceled,2018-12-23 22:36:32.166,
443,start_event_Loan  application received,2018-12-23 18:08:46.500,
443,Reject application,2018-12-23 18:08:46.500,true
443,Check  application  form completeness,2018-12-23 18:26:52.212,
443,Check credit history,2018-12-23 19:37:28.725,
443,Appraise property,2018-12-23 20:37:06.118,
443,Assess loan risk,2018-12-23 22:42:49.670,
443,Assess eligibility,2018-12-23 22:56:03.321,
443,Check if home insurance quote is requested,2018-12-24 00:05:01.092,
443,Send home insurance quote,2018-12-24 00:05:33.045,
443,Verify repayment agreement,2018-12-24 00:28:17.689,
443,Cancel application,2018-12-24 00:32:00.306,
443,end_event_Loan  application canceled,2018-12-24 00:53:14.716,
444,start_event_Loan  application received,2018-12-24 00:52:17.132,
444,Check  application  form completeness,2018-12-24 01:26:52.743,
444,Appraise property,2018-12-24 06:49:35.004,
444,Check credit history,2018-12-24 07:13:38.949,
444,Assess loan risk,2018-12-24 08:17:18.342,
