caseid,activity,ts,noise,outcome
4027,Reject application,2028-07-18 06:13:49.969,,end_event_Loan application rejected
4028,start_event_Loan  application received,2028-07-18 01:39:13.482,,Check  application  form completeness
4028,Check  application  form completeness,2028-07-18 02:06:07.649,,Return application back to applicant
4028,Return application back to applicant,2028-07-18 02:40:30.666,,Receive updated application
4028,Receive updated application,2028-07-18 02:59:01.306,,Appraise property
4028,Appraise property,2028-07-18 06:16:35.368,True,Check  application  form completeness
4028,Check  application  form completeness,2028-07-18 06:43:38.039,,Return application back to applicant
4028,Return application back to applicant,2028-07-18 07:53:25.442,,Receive updated application
4028,Receive updated application,2028-07-18 08:05:04.854,,Check  application  form completeness
4028,Check  application  form completeness,2028-07-18 09:30:40.693,,Return application back to applicant
4028,Return application back to applicant,2028-07-18 09:53:17.474,,Receive updated application
4028,Receive updated application,2028-07-18 11:40:23.354,,Check  application  form completeness
4028,Check  application  form completeness,2028-07-18 14:45:31.020,,Appraise property
4028,Appraise property,2028-07-18 15:12:30.826,,Check credit history
4028,Check credit history,2028-07-18 15:23:02.467,,Assess loan risk
4028,Assess loan risk,2028-07-18 16:28:17.491,,Assess eligibility
4029,start_event_Loan  application received,2028-07-20 01:47:44.137,,Check  application  form completeness
4029,Check  application  form completeness,2028-07-20 01:51:25.421,,Return application back to applicant
4029,Return application back to applicant,2028-07-20 02:04:56.583,,Receive updated application
4029,Receive updated application,2028-07-20 02:06:41.414,,Check  application  form completeness
4029,Check  application  form completeness,2028-07-20 03:26:39.396,,Return application back to applicant
4029,Return application back to applicant,2028-07-20 03:46:38.107,,end_event_Loan application rejected
4029,end_event_Loan application rejected,2028-07-20 03:46:38.107,True,Receive updated application
4029,Receive updated application,2028-07-20 03:55:44.582,,Check  application  form completeness
4029,Check  application  form completeness,2028-07-20 07:41:40.801,,Assess loan risk
4029,Assess loan risk,2028-07-20 07:41:40.801,True,Return application back to applicant
4029,Return application back to applicant,2028-07-20 08:16:22.333,,Receive updated application
4029,Receive updated application,2028-07-20 11:11:49.339,,Check  application  form completeness
4029,Check  application  form completeness,2028-07-20 14:08:14.538,,end_event_Loan  application approved
4029,end_event_Loan  application approved,2028-07-20 14:08:14.538,True,Return application back to applicant
4029,Return application back to applicant,2028-07-20 16:25:24.964,,Receive updated application
4030,start_event_Loan  application received,2028-07-20 11:33:34.708,,Check  application  form completeness
4030,Check  application  form completeness,2028-07-20 12:21:12.878,,Return application back to applicant
4030,Return application back to applicant,2028-07-20 13:03:52.995,,Receive updated application
4030,Receive updated application,2028-07-20 14:35:24.343,,Check  application  form completeness
4030,Check  application  form completeness,2028-07-20 15:34:57.412,,start_event_Loan  application received
4030,start_event_Loan  application received,2028-07-20 15:34:57.412,True,Return application back to applicant
4030,Return application back to applicant,2028-07-20 15:37:28.755,,Receive updated application
4030,Receive updated application,2028-07-20 17:39:21.938,,Check  application  form completeness
4030,Check  application  form completeness,2028-07-20 18:08:34.215,,Return application back to applicant
4030,Return application back to applicant,2028-07-20 19:07:58.091,True,Appraise property
4030,Appraise property,2028-07-20 19:07:58.091,,Check credit history
4030,Check credit history,2028-07-20 20:28:13.904,,Send home insurance quote
4030,Send home insurance quote,2028-07-20 20:28:13.904,True,Assess loan risk
4030,Assess loan risk,2028-07-20 20:44:27.005,,Assess eligibility
4030,Assess eligibility,2028-07-20 21:33:02.795,,Check if home insurance quote is requested
4036,start_event_Loan  application received,2028-07-24 15:49:57.743,,Check  application  form completeness
4036,Check  application  form completeness,2028-07-24 15:58:34.197,,Return application back to applicant
4036,Return application back to applicant,2028-07-24 15:59:11.611,,Check  application  form completeness
4036,Check  application  form completeness,2028-07-24 15:59:11.611,True,Receive updated application
4036,Receive updated application,2028-07-24 17:04:37.578,,Check  application  form completeness
4036,Check  application  form completeness,2028-07-24 20:52:24.931,,Check  application  form completeness
4036,Check  application  form completeness,2028-07-24 20:52:24.931,True,Appraise property
4036,Appraise property,2028-07-24 21:06:27.691,,Check credit history
4036,Check credit history,2028-07-25 00:01:49.438,,Assess loan risk
4036,Assess loan risk,2028-07-25 00:43:36.800,,Assess eligibility
4036,Assess eligibility,2028-07-25 01:08:07.925,,Check if home insurance quote is requested
4036,Check if home insurance quote is requested,2028-07-25 01:28:51.608,,Send acceptance pack
4036,Send acceptance pack,2028-07-25 01:51:53.426,,Verify repayment agreement
4036,Verify repayment agreement,2028-07-25 02:03:08.758,,Approve application
4036,Approve application,2028-07-25 03:11:30.801,,end_event_Loan  application approved
4039,start_event_Loan  application received,2028-07-28 07:18:05.433,,Assess eligibility
4039,Assess eligibility,2028-07-28 08:01:43.727,True,Check  application  form completeness
4039,Check  application  form completeness,2028-07-28 10:22:31.953,,Return application back to applicant
4039,Return application back to applicant,2028-07-28 12:35:49.515,,Receive updated application
4039,Receive updated application,2028-07-28 12:48:39.936,,Return application back to applicant
4039,Return application back to applicant,2028-07-28 12:48:39.936,True,Check  application  form completeness
4039,Check  application  form completeness,2028-07-28 12:52:59.438,,Assess loan risk
4039,Assess loan risk,2028-07-28 12:52:59.438,True,Return application back to applicant
4039,Return application back to applicant,2028-07-28 13:49:12.786,,Receive updated application
4039,Receive updated application,2028-07-28 14:37:08.762,,Check  application  form completeness
4039,Check  application  form completeness,2028-07-28 15:51:29.929,,Return application back to applicant
4039,Return application back to applicant,2028-07-28 16:17:14.829,,Receive updated application
4039,Receive updated application,2028-07-28 18:42:06.018,,Check  application  form completeness
4039,Check  application  form completeness,2028-07-28 18:58:36.846,,Check credit history
4039,Check credit history,2028-07-28 21:14:14.664,,Assess loan risk
4041,start_event_Loan  application received,2028-07-28 19:51:34.652,,Check  application  form completeness
4041,Check  application  form completeness,2028-07-28 20:26:26.171,,Send home insurance quote
4041,Send home insurance quote,2028-07-28 20:26:26.171,True,Return application back to applicant
4041,Return application back to applicant,2028-07-28 20:56:17.491,,Receive updated application
4041,Receive updated application,2028-07-28 21:11:00.825,,Check  application  form completeness
4041,Check  application  form completeness,2028-07-28 21:28:34.227,,Return application back to applicant
4041,Return application back to applicant,2028-07-28 22:14:45.308,,Receive updated application
4041,Receive updated application,2028-07-28 23:29:39.126,,Check  application  form completeness
4041,Check  application  form completeness,2028-07-28 23:45:56.610,,Cancel application
4041,Cancel application,2028-07-28 23:45:56.610,True,Return application back to applicant
4041,Return application back to applicant,2028-07-29 01:30:21.205,,Receive updated application
4041,Receive updated application,2028-07-29 01:31:38.675,,Check  application  form completeness
4041,Check  application  form completeness,2028-07-29 02:33:39.817,,Return application back to applicant
4041,Return application back to applicant,2028-07-29 02:38:15.937,,Check if home insurance quote is requested
4041,Check if home insurance quote is requested,2028-07-29 02:38:15.937,True,Receive updated application
4044,start_event_Loan  application received,2028-08-01 07:20:25.534,,Check  application  form completeness
4044,Check  application  form completeness,2028-08-01 08:36:08.452,,Return application back to applicant
4044,Return application back to applicant,2028-08-01 09:14:42.182,,Receive updated application
4044,Receive updated application,2028-08-01 11:13:07.273,,Check  application  form completeness
4044,Check  application  form completeness,2028-08-01 12:20:06.009,,Return application back to applicant
4044,Return application back to applicant,2028-08-01 13:22:51.106,,Receive updated application
4044,Receive updated application,2028-08-01 13:41:26.169,,Check  application  form completeness
4044,Check  application  form completeness,2028-08-01 14:07:01.237,,Return application back to applicant
4044,Return application back to applicant,2028-08-01 14:16:30.782,,Receive updated application
4044,Receive updated application,2028-08-01 14:46:56.278,,Check  application  form completeness
4044,Check  application  form completeness,2028-08-01 14:49:14.492,,Check credit history
4044,Check credit history,2028-08-01 15:30:51.456,,Assess loan risk
4044,Assess loan risk,2028-08-01 18:53:29.559,,Appraise property
4044,Appraise property,2028-08-01 19:38:24.077,,Assess eligibility
4044,Assess eligibility,2028-08-01 20:01:09.725,,Reject application
4048,start_event_Loan  application received,2028-08-03 20:49:52.939,,Check  application  form completeness
4048,Check  application  form completeness,2028-08-03 22:01:07.167,,Return application back to applicant
4048,Return application back to applicant,2028-08-03 22:48:08.927,,Receive updated application
4048,Receive updated application,2028-08-03 22:56:00.593,,Check  application  form completeness
4048,Check  application  form completeness,2028-08-03 22:59:25.118,,Appraise property
4048,Appraise property,2028-08-04 00:33:22.979,,Check credit history
4048,Check credit history,2028-08-04 01:00:05.237,,Assess loan risk
4048,Assess loan risk,2028-08-04 01:04:53.630,,end_event_Loan application rejected
4048,end_event_Loan application rejected,2028-08-04 01:04:53.630,True,Assess eligibility
4048,Assess eligibility,2028-08-04 02:12:49.606,,Check if home insurance quote is requested
4048,Check if home insurance quote is requested,2028-08-04 02:46:49.323,,Send home insurance quote
4048,Send home insurance quote,2028-08-04 02:59:43.975,,Check  application  form completeness
4048,Check  application  form completeness,2028-08-04 02:59:43.975,True,Verify repayment agreement
4048,Verify repayment agreement,2028-08-04 03:19:04.602,,Cancel application
4048,Cancel application,2028-08-04 03:20:55.782,,end_event_Loan  application canceled
4050,start_event_Loan  application received,2028-08-04 07:24:24.817,,Check  application  form completeness
4050,Check  application  form completeness,2028-08-04 07:59:00.419,,Return application back to applicant
4050,Return application back to applicant,2028-08-04 10:35:24.577,,Receive updated application
4050,Receive updated application,2028-08-04 12:43:59.520,,Check  application  form completeness
4050,Check  application  form completeness,2028-08-04 13:05:17.318,,Return application back to applicant
4050,Return application back to applicant,2028-08-04 13:39:25.733,,Receive updated application
4050,Receive updated application,2028-08-04 14:40:36.588,,Check  application  form completeness
4050,Check  application  form completeness,2028-08-04 15:33:01.782,,Check if home insurance quote is requested
4050,Check if home insurance quote is requested,2028-08-04 15:33:01.782,True,Return application back to applicant
4050,Return application back to applicant,2028-08-04 16:05:45.020,,Receive updated application
4050,Receive updated application,2028-08-04 16:56:13.198,,Check  application  form completeness
4050,Check  application  form completeness,2028-08-04 17:45:57.196,,Check credit history
4050,Check credit history,2028-08-04 19:52:17.717,,Assess loan risk
4050,Assess loan risk,2028-08-04 20:31:34.260,,Appraise property
4050,Appraise property,2028-08-04 20:59:09.886,,Assess eligibility
4053,start_event_Loan  application received,2028-08-05 17:29:44.730,,Check  application  form completeness
4053,Check  application  form completeness,2028-08-05 18:54:35.880,,Return application back to applicant
4053,Return application back to applicant,2028-08-05 19:35:47.366,,Receive updated application
4053,Receive updated application,2028-08-05 19:50:32.079,,Check  application  form completeness
4053,Check  application  form completeness,2028-08-05 21:32:23.374,,Appraise property
4053,Appraise property,2028-08-05 22:09:32.505,,Check credit history
4053,Check credit history,2028-08-05 22:37:51.287,,Appraise property
4053,Appraise property,2028-08-05 22:37:51.287,True,Assess loan risk
4053,Assess loan risk,2028-08-05 22:51:27.843,,Assess eligibility
4053,Assess eligibility,2028-08-05 23:23:41.342,,Check credit history
4053,Check credit history,2028-08-05 23:23:41.342,True,Check if home insurance quote is requested
4053,Check if home insurance quote is requested,2028-08-05 23:56:51.429,,Send acceptance pack
4053,Send acceptance pack,2028-08-06 01:03:42.914,,Verify repayment agreement
4053,Verify repayment agreement,2028-08-06 02:01:49.800,,Approve application
4053,Approve application,2028-08-06 02:30:46.832,,end_event_Loan  application approved
4055,start_event_Loan  application received,2028-08-11 00:31:07.911,,Check  application  form completeness
4055,Check  application  form completeness,2028-08-11 04:43:58.390,,Return application back to applicant
4055,Return application back to applicant,2028-08-11 06:05:47.118,,Receive updated application
4055,Receive updated application,2028-08-11 06:23:20.735,,Check  application  form completeness
4055,Check  application  form completeness,2028-08-11 08:05:50.567,,Return application back to applicant
4055,Return application back to applicant,2028-08-11 08:52:44.947,,Assess eligibility
4055,Assess eligibility,2028-08-11 08:52:44.947,True,Receive updated application
4055,Receive updated application,2028-08-11 10:09:44.239,,Check  application  form completeness
4055,Check  application  form completeness,2028-08-11 10:23:03.836,,Return application back to applicant
4055,Return application back to applicant,2028-08-11 14:28:14.808,,Receive updated application
4055,Receive updated application,2028-08-11 16:05:46.263,,Check  application  form completeness
4055,Check  application  form completeness,2028-08-11 16:15:37.902,,Check credit history
4055,Check credit history,2028-08-11 16:34:24.969,,Appraise property
4055,Appraise property,2028-08-11 16:45:32.779,,Check  application  form completeness
4055,Check  application  form completeness,2028-08-11 16:45:32.779,True,Assess loan risk
4059,start_event_Loan  application received,2028-08-11 17:51:37.317,,Check  application  form completeness
4059,Check  application  form completeness,2028-08-11 18:28:03.848,,Return application back to applicant
4059,Return application back to applicant,2028-08-11 19:37:43.297,,Receive updated application
4059,Receive updated application,2028-08-11 19:51:52.810,,Check  application  form completeness
4059,Check  application  form completeness,2028-08-11 20:01:56.920,,Return application back to applicant
4059,Return application back to applicant,2028-08-11 20:18:53.946,,Receive updated application
4059,Receive updated application,2028-08-11 21:47:47.446,,Verify repayment agreement
4059,Verify repayment agreement,2028-08-11 21:47:47.446,True,Check  application  form completeness
4059,Check  application  form completeness,2028-08-12 01:00:28.566,,Return application back to applicant
4059,Return application back to applicant,2028-08-12 01:49:08.634,,Receive updated application
4059,Receive updated application,2028-08-12 01:51:17.112,,Check  application  form completeness
4059,Check  application  form completeness,2028-08-12 02:42:51.784,,Return application back to applicant
4059,Return application back to applicant,2028-08-12 02:49:20.442,,Receive updated application
4059,Receive updated application,2028-08-12 02:52:50.953,,Check  application  form completeness
4059,Check  application  form completeness,2028-08-12 03:28:36.189,,Return application back to applicant
4061,start_event_Loan  application received,2028-08-12 21:28:51.845,,Check  application  form completeness
4061,Check  application  form completeness,2028-08-12 21:47:02.206,,Return application back to applicant
4061,Return application back to applicant,2028-08-12 21:47:35.343,,Receive updated application
4061,Receive updated application,2028-08-12 21:51:57.535,,end_event_Loan  application canceled
4061,end_event_Loan  application canceled,2028-08-12 21:51:57.535,True,Check  application  form completeness
4061,Check  application  form completeness,2028-08-12 22:37:55.845,,Return application back to applicant
4061,Return application back to applicant,2028-08-12 22:51:38.901,,Receive updated application
4061,Receive updated application,2028-08-13 00:55:56.852,,Cancel application
4061,Cancel application,2028-08-13 02:05:54.683,True,Check  application  form completeness
4061,Check  application  form completeness,2028-08-13 02:05:54.683,,Check credit history
4061,Check credit history,2028-08-13 06:22:27.343,,Send home insurance quote
4061,Send home insurance quote,2028-08-13 06:22:27.343,True,Appraise property
4061,Appraise property,2028-08-13 07:28:09.233,,Assess loan risk
4061,Assess loan risk,2028-08-13 08:58:51.338,,Assess eligibility
4061,Assess eligibility,2028-08-13 10:44:21.210,,Reject application
4063,start_event_Loan  application received,2028-08-16 20:08:49.560,,Check  application  form completeness
4063,Check  application  form completeness,2028-08-16 21:02:47.569,,Return application back to applicant
4063,Return application back to applicant,2028-08-16 21:19:43.104,,Receive updated application
4063,Receive updated application,2028-08-16 21:26:07.698,,end_event_Loan application rejected
4063,end_event_Loan application rejected,2028-08-16 21:26:07.698,True,Check  application  form completeness
4063,Check  application  form completeness,2028-08-16 22:35:34.169,,Return application back to applicant
4063,Return application back to applicant,2028-08-16 22:39:36.738,,Receive updated application
4063,Receive updated application,2028-08-16 22:52:55.890,,Check  application  form completeness
4063,Check  application  form completeness,2028-08-17 00:19:58.506,,Check credit history
4063,Check credit history,2028-08-17 00:31:58.412,,Appraise property
4063,Appraise property,2028-08-17 02:10:04.997,,end_event_Loan application rejected
4063,end_event_Loan application rejected,2028-08-17 02:10:04.997,True,Assess loan risk
4063,Assess loan risk,2028-08-17 02:39:21.368,,Assess eligibility
4063,Assess eligibility,2028-08-17 03:01:50.309,,Check if home insurance quote is requested
4063,Check if home insurance quote is requested,2028-08-17 04:05:58.179,,Send acceptance pack
4070,start_event_Loan  application received,2028-08-22 07:53:31.475,,Check  application  form completeness
4070,Check  application  form completeness,2028-08-22 09:26:40.566,,Return application back to applicant
4070,Return application back to applicant,2028-08-22 10:28:56.977,,Receive updated application
4070,Receive updated application,2028-08-22 10:33:51.037,,Check  application  form completeness
4070,Check  application  form completeness,2028-08-22 11:58:50.208,,Check credit history
4070,Check credit history,2028-08-22 12:11:18.460,,Appraise property
4070,Appraise property,2028-08-22 12:41:44.904,,Assess loan risk
4070,Assess loan risk,2028-08-22 13:13:00.488,,end_event_Loan application rejected
4070,end_event_Loan application rejected,2028-08-22 13:13:00.488,True,Send home insurance quote
4070,Send home insurance quote,2028-08-22 13:24:53.658,True,Assess eligibility
4070,Assess eligibility,2028-08-22 13:24:53.658,,Check if home insurance quote is requested
4070,Check if home insurance quote is requested,2028-08-22 14:41:42.365,,Assess eligibility
4070,Assess eligibility,2028-08-22 14:41:42.365,True,Send acceptance pack
4070,Send acceptance pack,2028-08-22 15:27:05.516,,Verify repayment agreement
4070,Verify repayment agreement,2028-08-22 15:42:42.168,,Verify repayment agreement
4080,start_event_Loan  application received,2028-09-02 21:01:21.228,,Check  application  form completeness
4080,Check  application  form completeness,2028-09-02 21:07:43.408,,Approve application
4080,Approve application,2028-09-02 21:07:43.408,True,Return application back to applicant
4080,Return application back to applicant,2028-09-02 22:06:34.269,,Receive updated application
4080,Receive updated application,2028-09-02 22:19:56.529,,Check  application  form completeness
4080,Check  application  form completeness,2028-09-02 22:42:57.887,,Return application back to applicant
4080,Return application back to applicant,2028-09-02 22:54:59.735,,Receive updated application
4080,Receive updated application,2028-09-03 00:05:05.810,,Check  application  form completeness
4080,Check  application  form completeness,2028-09-03 00:13:11.460,,Return application back to applicant
4080,Return application back to applicant,2028-09-03 00:34:52.334,,Receive updated application
4080,Receive updated application,2028-09-03 00:41:30.737,,Check  application  form completeness
4080,Check  application  form completeness,2028-09-03 00:51:11.848,,Reject application
4080,Reject application,2028-09-03 01:43:59.783,True,Return application back to applicant
4080,Return application back to applicant,2028-09-03 01:43:59.783,,Receive updated application
4080,Receive updated application,2028-09-03 01:53:29.832,,Check  application  form completeness
4084,start_event_Loan  application received,2028-09-07 20:10:33.522,,Check  application  form completeness
4084,Check  application  form completeness,2028-09-07 23:26:57.400,,Return application back to applicant
4084,Return application back to applicant,2028-09-08 01:12:44.866,,Receive updated application
4084,Receive updated application,2028-09-08 01:37:40.979,,Check  application  form completeness
4084,Check  application  form completeness,2028-09-08 02:05:44.686,,Check credit history
4084,Check credit history,2028-09-08 02:40:20.098,,Assess loan risk
4084,Assess loan risk,2028-09-08 03:21:05.513,,Appraise property
4084,Appraise property,2028-09-08 03:41:15.933,,Assess eligibility
4084,Assess eligibility,2028-09-08 04:29:07.211,,Check if home insurance quote is requested
4084,Check if home insurance quote is requested,2028-09-08 06:12:08.267,,Send acceptance pack
4084,Send acceptance pack,2028-09-08 06:21:44.591,,Verify repayment agreement
4084,Verify repayment agreement,2028-09-08 07:19:38.857,,start_event_Loan  application received
4084,start_event_Loan  application received,2028-09-08 07:19:38.857,True,Approve application
4084,Approve application,2028-09-08 08:11:04.978,,end_event_Loan  application approved
4084,end_event_Loan  application approved,2028-09-08 08:30:06.389,,Assess loan risk
4085,start_event_Loan  application received,2028-09-09 03:16:15.691,,Check  application  form completeness
4085,Check  application  form completeness,2028-09-09 03:46:14.283,,Return application back to applicant
4085,Return application back to applicant,2028-09-09 03:55:04.502,,Receive updated application
4085,Receive updated application,2028-09-09 07:52:25.807,,Check  application  form completeness
4085,Check  application  form completeness,2028-09-09 08:14:57.270,,Reject application
4085,Reject application,2028-09-09 08:14:57.270,True,Return application back to applicant
4085,Return application back to applicant,2028-09-09 08:20:25.912,,Receive updated application
4085,Receive updated application,2028-09-09 09:03:50.576,,Check  application  form completeness
4085,Check  application  form completeness,2028-09-09 11:04:30.358,,Return application back to applicant
4085,Return application back to applicant,2028-09-09 12:55:19.010,,Receive updated application
4085,Receive updated application,2028-09-09 14:02:14.296,,Check  application  form completeness
4085,Check  application  form completeness,2028-09-09 14:49:32.811,,Check credit history
4085,Check credit history,2028-09-09 14:51:04.165,,Assess loan risk
4085,Assess loan risk,2028-09-09 14:52:55.059,,Appraise property
4085,Appraise property,2028-09-09 15:11:21.867,,Assess eligibility
4086,start_event_Loan  application received,2028-09-09 22:33:46.715,,Check  application  form completeness
4086,Check  application  form completeness,2028-09-09 22:50:09.016,,Return application back to applicant
4086,Return application back to applicant,2028-09-09 23:20:40.894,,Receive updated application
4086,Receive updated application,2028-09-10 00:31:16.615,,Assess loan risk
4086,Assess loan risk,2028-09-10 00:31:16.615,True,Check  application  form completeness
4086,Check  application  form completeness,2028-09-10 00:57:19.989,,Return application back to applicant
4086,Return application back to applicant,2028-09-10 04:06:36.469,,Receive updated application
4086,Receive updated application,2028-09-10 04:28:54.623,,Check  application  form completeness
4086,Check  application  form completeness,2028-09-10 08:51:10.064,,Return application back to applicant
4086,Return application back to applicant,2028-09-10 08:52:56.678,,Receive updated application
4086,Receive updated application,2028-09-10 09:33:15.806,,Check  application  form completeness
4086,Check  application  form completeness,2028-09-10 10:55:17.301,,Return application back to applicant
4086,Return application back to applicant,2028-09-10 11:13:46.477,,Receive updated application
4086,Receive updated application,2028-09-10 13:18:26.008,,Check  application  form completeness
4086,Check  application  form completeness,2028-09-10 13:46:49.764,,Appraise property
4090,start_event_Loan  application received,2028-09-13 18:38:20.411,,Check  application  form completeness
4090,Check  application  form completeness,2028-09-13 20:04:51.341,,Return application back to applicant
4090,Return application back to applicant,2028-09-13 20:55:48.795,,Receive updated application
4090,Receive updated application,2028-09-13 22:30:28.777,,Check  application  form completeness
4090,Check  application  form completeness,2028-09-13 22:44:18.863,,Return application back to applicant
4090,Return application back to applicant,2028-09-13 22:47:43.129,,Cancel application
4090,Cancel application,2028-09-13 22:47:43.129,True,Receive updated application
4090,Receive updated application,2028-09-14 00:09:37.408,,Check  application  form completeness
4090,Check  application  form completeness,2028-09-14 01:44:33.913,,Return application back to applicant
4090,Return application back to applicant,2028-09-14 04:47:18.072,,Appraise property
4090,Appraise property,2028-09-14 05:41:07.469,True,Receive updated application
4090,Receive updated application,2028-09-14 05:41:07.469,,Check  application  form completeness
4090,Check  application  form completeness,2028-09-14 06:11:05.023,,Appraise property
4090,Appraise property,2028-09-14 08:28:11.129,,Check credit history
4090,Check credit history,2028-09-14 08:40:42.163,,Cancel application
4094,start_event_Loan  application received,2028-09-15 02:41:24.880,,Check  application  form completeness
4094,Check  application  form completeness,2028-09-15 03:15:37.203,,Return application back to applicant
4094,Return application back to applicant,2028-09-15 03:53:11.720,,Receive updated application
4094,Receive updated application,2028-09-15 06:29:59.190,,Check  application  form completeness
4094,Check  application  form completeness,2028-09-15 06:31:16.240,,Return application back to applicant
4094,Return application back to applicant,2028-09-15 08:24:57.226,,Check credit history
4094,Check credit history,2028-09-15 08:24:57.226,True,Receive updated application
4094,Receive updated application,2028-09-15 09:30:02.376,,Check  application  form completeness
4094,Check  application  form completeness,2028-09-15 12:28:31.456,,Return application back to applicant
4094,Return application back to applicant,2028-09-15 14:15:40.569,,Receive updated application
4094,Receive updated application,2028-09-15 15:50:05.674,,Check  application  form completeness
4094,Check  application  form completeness,2028-09-15 16:41:07.148,,Check credit history
4094,Check credit history,2028-09-15 17:06:57.476,,Assess loan risk
4094,Assess loan risk,2028-09-15 18:33:53.134,,end_event_Loan  application canceled
4094,end_event_Loan  application canceled,2028-09-15 18:33:53.134,True,Appraise property
4095,Return application back to applicant,2028-09-15 22:57:35.516,True,start_event_Loan  application received
4095,start_event_Loan  application received,2028-09-16 10:32:37.489,,Check  application  form completeness
4095,Check  application  form completeness,2028-09-16 11:48:10.768,,Return application back to applicant
4095,Return application back to applicant,2028-09-16 11:56:52.955,,Receive updated application
4095,Receive updated application,2028-09-16 12:10:26.445,,Check  application  form completeness
4095,Check  application  form completeness,2028-09-16 13:12:33.680,,Check credit history
4095,Check credit history,2028-09-16 13:41:16.745,,Approve application
4095,Approve application,2028-09-16 13:42:31.594,True,Assess loan risk
4095,Assess loan risk,2028-09-16 13:42:31.594,,Appraise property
4095,Appraise property,2028-09-16 13:59:08.169,,Assess eligibility
4095,Assess eligibility,2028-09-16 14:46:56.208,,Check if home insurance quote is requested
4095,Check if home insurance quote is requested,2028-09-16 18:24:01.475,,Send acceptance pack
4095,Send acceptance pack,2028-09-16 19:41:54.724,,Verify repayment agreement
4095,Verify repayment agreement,2028-09-16 20:53:45.861,,Cancel application
4095,Cancel application,2028-09-16 21:00:39.868,,Reject application
4099,start_event_Loan  application received,2028-09-17 15:57:59.878,,Check  application  form completeness
4099,Check  application  form completeness,2028-09-17 16:05:10.263,,Return application back to applicant
4099,Return application back to applicant,2028-09-17 16:34:33.574,,Receive updated application
4099,Receive updated application,2028-09-17 17:31:08.210,,Check  application  form completeness
4099,Check  application  form completeness,2028-09-17 18:18:56.579,,Return application back to applicant
4099,Return application back to applicant,2028-09-17 18:37:28.899,,Receive updated application
4099,Receive updated application,2028-09-17 19:07:59.323,,Assess loan risk
4099,Assess loan risk,2028-09-17 19:07:59.323,True,Check  application  form completeness
4099,Check  application  form completeness,2028-09-17 21:51:21.820,,Check credit history
4099,Check credit history,2028-09-17 22:11:40.469,,Appraise property
4099,Appraise property,2028-09-17 22:42:30.058,,Assess loan risk
4099,Assess loan risk,2028-09-17 22:55:52.915,,Assess eligibility
4099,Assess eligibility,2028-09-17 22:59:49.423,,Reject application
4099,Reject application,2028-09-17 23:54:00.741,,Check credit history
4099,Check credit history,2028-09-17 23:54:00.741,True,end_event_Loan application rejected
4101,start_event_Loan  application received,2028-09-20 16:33:24.103,,Check  application  form completeness
4101,Check  application  form completeness,2028-09-20 17:34:24.706,,Return application back to applicant
4101,Return application back to applicant,2028-09-20 17:46:02.323,,Receive updated application
4101,Receive updated application,2028-09-20 18:27:21.786,,Check  application  form completeness
4101,Check  application  form completeness,2028-09-20 20:05:26.158,,Return application back to applicant
4101,Return application back to applicant,2028-09-20 20:18:00.197,,Receive updated application
4101,Receive updated application,2028-09-20 22:28:37.946,,Check  application  form completeness
4101,Check  application  form completeness,2028-09-21 01:16:19.336,,Return application back to applicant
4101,Return application back to applicant,2028-09-21 02:57:03.462,,Receive updated application
4101,Receive updated application,2028-09-21 03:11:30.381,,Cancel application
4101,Cancel application,2028-09-21 03:11:30.381,True,Check  application  form completeness
4101,Check  application  form completeness,2028-09-21 03:55:15.494,,Assess loan risk
4101,Assess loan risk,2028-09-21 03:55:15.494,True,end_event_Loan  application canceled
4101,end_event_Loan  application canceled,2028-09-21 03:58:59.413,True,Return application back to applicant
4101,Return application back to applicant,2028-09-21 03:58:59.413,,Receive updated application
4103,start_event_Loan  application received,2028-09-21 05:14:29.898,,Check  application  form completeness
4103,Check  application  form completeness,2028-09-21 06:35:01.655,,Return application back to applicant
4103,Return application back to applicant,2028-09-21 06:46:17.681,,Receive updated application
4103,Receive updated application,2028-09-21 07:03:01.668,,Check  application  form completeness
4103,Check  application  form completeness,2028-09-21 07:46:03.694,,Return application back to applicant
4103,Return application back to applicant,2028-09-21 10:39:57.646,,Receive updated application
4103,Receive updated application,2028-09-21 11:00:55.080,,Check  application  form completeness
4103,Check  application  form completeness,2028-09-21 11:06:59.181,,Return application back to applicant
4103,Return application back to applicant,2028-09-21 12:30:00.780,,Receive updated application
4103,Receive updated application,2028-09-21 13:48:02.255,,Check  application  form completeness
4103,Check  application  form completeness,2028-09-21 14:29:48.103,,Send home insurance quote
4103,Send home insurance quote,2028-09-21 14:29:48.103,True,Appraise property
4103,Appraise property,2028-09-21 15:09:13.462,,Check credit history
4103,Check credit history,2028-09-21 15:18:57.365,,Assess loan risk
4103,Assess loan risk,2028-09-21 15:30:08.111,,Assess eligibility
4105,start_event_Loan  application received,2028-09-22 22:51:39.979,,Check  application  form completeness
4105,Check  application  form completeness,2028-09-22 23:37:02.410,,Return application back to applicant
4105,Return application back to applicant,2028-09-23 00:36:03.618,,Receive updated application
4105,Receive updated application,2028-09-23 01:25:13.840,,Check  application  form completeness
4105,Check  application  form completeness,2028-09-23 02:50:10.085,,Return application back to applicant
4105,Return application back to applicant,2028-09-23 03:40:30.313,,Receive updated application
4105,Receive updated application,2028-09-23 05:26:07.113,,Check  application  form completeness
4105,Check  application  form completeness,2028-09-23 06:34:37.521,,Appraise property
