caseid,activity,ts,noise
386,Check  application  form completeness,2018-09-30 11:06:18.342,
386,Return application back to applicant,2018-09-30 11:48:49.399,
386,Receive updated application,2018-09-30 11:53:14.164,
387,start_event_Loan  application received,2018-10-01 01:00:08.650,
387,Check  application  form completeness,2018-10-01 03:27:27.946,
387,Appraise property,2018-10-01 07:20:41.391,
387,Send acceptance pack,2018-10-01 07:20:41.391,True
388,start_event_Loan  application received,2018-10-01 09:25:21.773,
388,Check  application  form completeness,2018-10-01 09:57:46.539,
388,Return application back to applicant,2018-10-01 10:21:12.526,
388,Receive updated application,2018-10-01 11:01:46.342,
389,Assess loan risk,2018-10-01 20:42:00.480,True
389,start_event_Loan  application received,2018-10-01 14:25:33.959,
389,Check  application  form completeness,2018-10-01 14:31:20.001,
389,Check credit history,2018-10-01 15:03:27.302,
390,start_event_Loan  application received,2018-10-04 02:32:08.617,
390,Check  application  form completeness,2018-10-04 02:45:34.875,
390,Check credit history,2018-10-04 03:05:26.593,
390,Assess loan risk,2018-10-04 05:45:55.154,
391,start_event_Loan  application received,2018-10-04 23:51:18.837,
391,Check  application  form completeness,2018-10-05 00:05:29.327,
391,Check credit history,2018-10-05 01:18:57.794,
391,Appraise property,2018-10-05 01:55:22.193,
392,start_event_Loan  application received,2018-10-05 07:57:40.005,
392,Check  application  form completeness,2018-10-05 10:05:05.197,
392,Appraise property,2018-10-05 17:39:29.299,
392,Check credit history,2018-10-05 18:07:30.375,
393,Check if home insurance quote is requested,2018-10-05 23:15:37.565,True
393,start_event_Loan  application received,2018-10-06 17:58:46.096,
393,Check  application  form completeness,2018-10-06 18:01:55.215,
393,Return application back to applicant,2018-10-06 19:34:23.195,
394,start_event_Loan  application received,2018-10-07 00:42:08.050,
394,Approve application,2018-10-07 00:42:08.050,True
394,Check  application  form completeness,2018-10-07 05:53:33.755,
394,Check credit history,2018-10-07 06:59:03.074,
395,start_event_Loan  application received,2018-10-07 04:08:19.074,
395,Check  application  form completeness,2018-10-07 05:26:05.110,
395,Return application back to applicant,2018-10-07 06:01:11.285,
395,Receive updated application,2018-10-07 07:25:49.697,
396,start_event_Loan  application received,2018-10-08 13:32:54.222,
396,Check  application  form completeness,2018-10-08 14:01:28.419,
396,Appraise property,2018-10-08 14:17:28.002,
396,Check credit history,2018-10-08 16:02:29.273,
397,start_event_Loan  application received,2018-10-09 08:31:15.123,
397,Check  application  form completeness,2018-10-09 08:59:09.429,
397,Appraise property,2018-10-09 09:18:38.268,
397,Check credit history,2018-10-09 09:44:19.667,
398,start_event_Loan  application received,2018-10-10 01:58:53.184,
398,Check  application  form completeness,2018-10-10 03:06:48.036,
398,Check credit history,2018-10-10 03:34:59.496,
398,Appraise property,2018-10-10 04:16:23.486,
399,start_event_Loan  application received,2018-10-10 08:38:13.210,
399,Check  application  form completeness,2018-10-10 08:55:51.059,
399,Return application back to applicant,2018-10-10 09:16:24.851,
399,Receive updated application,2018-10-10 09:32:33.380,
400,start_event_Loan  application received,2018-10-11 08:45:22.897,
400,Check  application  form completeness,2018-10-11 11:45:02.044,
400,Return application back to applicant,2018-10-11 11:57:53.457,
400,Receive updated application,2018-10-11 13:18:39.929,
401,start_event_Loan  application received,2018-10-11 23:49:24.215,
401,Check  application  form completeness,2018-10-12 00:52:57.031,
401,Return application back to applicant,2018-10-12 01:13:05.822,
401,Receive updated application,2018-10-12 02:35:17.627,
402,start_event_Loan  application received,2018-10-13 01:15:43.580,
402,Check  application  form completeness,2018-10-13 02:04:03.864,
402,end_event_Loan  application approved,2018-10-13 02:04:03.864,True
402,Return application back to applicant,2018-10-13 04:35:03.121,
403,start_event_Loan  application received,2018-10-14 00:28:17.683,
403,Check  application  form completeness,2018-10-14 00:55:26.266,
403,Check credit history,2018-10-14 02:59:03.204,
403,Assess loan risk,2018-10-14 03:33:14.018,
404,start_event_Loan  application received,2018-10-14 14:08:16.917,
404,Send acceptance pack,2018-10-14 14:08:16.917,True
404,Check  application  form completeness,2018-10-14 14:59:40.226,
404,Appraise property,2018-10-14 15:19:41.031,
405,start_event_Loan  application received,2018-10-14 14:45:09.887,
405,Check  application  form completeness,2018-10-14 15:14:03.685,
405,start_event_Loan  application received,2018-10-14 15:14:03.685,True
405,Return application back to applicant,2018-10-14 18:11:05.673,
406,start_event_Loan  application received,2018-10-14 15:12:44.800,
406,Verify repayment agreement,2018-10-14 15:12:44.800,True
406,Check  application  form completeness,2018-10-14 15:40:54.121,
406,Return application back to applicant,2018-10-14 16:13:20.821,
407,start_event_Loan  application received,2018-10-16 13:47:14.744,
407,Check  application  form completeness,2018-10-16 14:46:16.863,
407,Return application back to applicant,2018-10-16 15:26:14.458,
407,Receive updated application,2018-10-16 17:33:48.345,
408,start_event_Loan  application received,2018-10-16 22:02:23.354,
408,Approve application,2018-10-16 22:02:23.354,True
408,Check  application  form completeness,2018-10-16 22:30:39.233,
408,Appraise property,2018-10-16 22:34:55.757,
409,start_event_Loan  application received,2018-10-17 07:30:43.359,
409,Assess loan risk,2018-10-17 07:30:43.359,True
409,Check  application  form completeness,2018-10-17 07:35:17.273,
409,Check credit history,2018-10-17 08:20:23.687,
410,start_event_Loan  application received,2018-10-20 14:18:29.637,
410,Check  application  form completeness,2018-10-20 16:05:51.789,
410,Appraise property,2018-10-20 18:38:39.877,
410,start_event_Loan  application received,2018-10-20 18:38:39.877,True
411,start_event_Loan  application received,2018-10-21 15:26:48.768,
411,Check  application  form completeness,2018-10-21 15:26:58.524,
411,Appraise property,2018-10-21 15:30:56.354,
411,Check credit history,2018-10-21 18:59:10.175,
412,start_event_Loan  application received,2018-10-23 05:53:43.302,
412,Assess loan risk,2018-10-23 05:53:43.302,True
412,Check  application  form completeness,2018-10-23 06:40:31.544,
412,Cancel application,2018-10-23 06:40:31.544,True
413,start_event_Loan  application received,2018-10-24 00:28:09.219,
413,Check  application  form completeness,2018-10-24 00:53:20.252,
413,Check credit history,2018-10-24 03:22:36.975,
413,Appraise property,2018-10-24 04:02:34.295,
414,start_event_Loan  application received,2018-10-24 09:50:20.901,
414,Check  application  form completeness,2018-10-24 10:29:00.973,
414,Return application back to applicant,2018-10-24 10:51:50.547,
414,Receive updated application,2018-10-24 11:14:50.071,
415,start_event_Loan  application received,2018-10-24 10:07:55.178,
415,Check  application  form completeness,2018-10-24 11:21:06.003,
415,Return application back to applicant,2018-10-24 13:20:10.650,
415,Receive updated application,2018-10-24 13:24:35.410,
416,Appraise property,2018-10-24 17:19:05.157,True
416,start_event_Loan  application received,2018-10-24 14:10:00.593,
416,Check  application  form completeness,2018-10-24 15:19:07.213,
416,Return application back to applicant,2018-10-24 15:47:31.559,
417,start_event_Loan  application received,2018-10-24 14:57:46.343,
417,Check  application  form completeness,2018-10-24 15:30:48.893,
417,end_event_Loan  application approved,2018-10-24 15:30:48.893,True
417,Appraise property,2018-10-24 16:40:22.578,
418,start_event_Loan  application received,2018-10-26 01:07:06.186,
418,Assess eligibility,2018-10-26 01:07:06.186,True
418,Check  application  form completeness,2018-10-26 02:01:52.020,
418,Check credit history,2018-10-26 02:05:27.949,
419,start_event_Loan  application received,2018-10-26 06:19:45.713,
419,Check  application  form completeness,2018-10-26 09:11:13.585,
419,Check credit history,2018-10-26 09:47:21.673,
419,Assess loan risk,2018-10-26 12:41:42.609,
420,start_event_Loan  application received,2018-10-26 21:22:36.602,
420,Check  application  form completeness,2018-10-26 22:23:18.506,
420,Return application back to applicant,2018-10-26 23:33:57.366,
420,Receive updated application,2018-10-27 00:53:12.667,
421,start_event_Loan  application received,2018-10-27 12:06:46.160,
421,Check  application  form completeness,2018-10-27 13:17:56.824,
421,Appraise property,2018-10-27 14:16:26.362,
421,Check credit history,2018-10-27 16:52:45.925,
422,start_event_Loan  application received,2018-10-28 02:34:34.133,
422,Check  application  form completeness,2018-10-28 03:14:40.019,
422,Return application back to applicant,2018-10-28 03:28:00.034,
422,Receive updated application,2018-10-28 03:43:22.291,
423,start_event_Loan  application received,2018-10-28 15:25:50.618,
423,Check  application  form completeness,2018-10-28 17:09:22.061,
423,Check credit history,2018-10-28 19:07:11.227,
423,Assess loan risk,2018-10-28 19:32:51.984,
424,start_event_Loan  application received,2018-10-29 07:04:38.180,
424,Check  application  form completeness,2018-10-29 07:09:15.098,
424,Appraise property,2018-10-29 07:40:54.072,
424,Check credit history,2018-10-29 07:56:34.323,
425,end_event_Loan  application approved,2018-10-29 16:36:09.374,True
425,start_event_Loan  application received,2018-10-31 05:22:46.640,
425,Check  application  form completeness,2018-10-31 05:40:59.817,
425,Appraise property,2018-10-31 06:02:56.007,
426,start_event_Loan  application received,2018-11-01 00:35:51.826,
426,Check  application  form completeness,2018-11-01 00:39:24.585,
426,Approve application,2018-11-01 00:39:24.585,True
426,Return application back to applicant,2018-11-01 01:22:23.088,
427,start_event_Loan  application received,2018-11-02 17:04:33.070,
427,Check  application  form completeness,2018-11-02 18:11:59.283,
427,Return application back to applicant,2018-11-02 18:22:20.347,
427,Receive updated application,2018-11-02 18:22:26.741,
428,start_event_Loan  application received,2018-11-05 13:17:03.902,
428,Check  application  form completeness,2018-11-05 14:11:17.102,
428,Return application back to applicant,2018-11-05 14:56:18.070,
428,Receive updated application,2018-11-05 16:09:02.950,
429,start_event_Loan  application received,2018-11-07 01:41:20.373,
429,Check  application  form completeness,2018-11-07 02:43:32.512,
429,Return application back to applicant,2018-11-07 02:52:54.262,
429,Receive updated application,2018-11-07 03:11:46.324,
430,start_event_Loan  application received,2018-11-07 08:16:38.639,
430,Send acceptance pack,2018-11-07 08:16:38.639,True
430,Check  application  form completeness,2018-11-07 10:32:23.998,
430,Appraise property,2018-11-07 13:30:17.575,
431,start_event_Loan  application received,2018-11-10 04:15:54.991,
431,Check  application  form completeness,2018-11-10 04:46:47.170,
431,Appraise property,2018-11-10 05:11:41.951,
431,Check credit history,2018-11-10 07:09:12.699,
432,start_event_Loan  application received,2018-11-11 17:19:45.494,
432,Check  application  form completeness,2018-11-11 17:53:12.973,
432,Appraise property,2018-11-11 22:14:47.169,
432,Return application back to applicant,2018-11-11 22:14:47.169,True
433,start_event_Loan  application received,2018-11-12 05:51:43.773,
433,Check  application  form completeness,2018-11-12 06:46:40.119,
433,Return application back to applicant,2018-11-12 07:19:07.926,
433,Receive updated application,2018-11-12 07:46:45.091,
434,start_event_Loan  application received,2018-11-12 16:28:31.341,
434,Check  application  form completeness,2018-11-12 17:45:45.780,
434,Return application back to applicant,2018-11-12 18:00:43.435,
434,Receive updated application,2018-11-12 18:29:58.974,
435,start_event_Loan  application received,2018-11-12 20:39:17.253,
435,Check  application  form completeness,2018-11-12 21:07:06.737,
435,Return application back to applicant,2018-11-12 23:02:43.861,
435,Appraise property,2018-11-12 23:02:43.861,True
436,start_event_Loan  application received,2018-11-13 08:21:55.252,
436,Check  application  form completeness,2018-11-13 09:16:40.900,
436,Return application back to applicant,2018-11-13 09:42:10.299,
436,Receive updated application,2018-11-13 09:57:57.819,
437,start_event_Loan  application received,2018-11-13 17:03:12.185,
437,Check  application  form completeness,2018-11-13 17:41:27.767,
437,Return application back to applicant,2018-11-13 17:50:23.469,
437,Receive updated application,2018-11-13 20:31:10.679,
438,start_event_Loan  application received,2018-11-13 19:06:38.708,
438,Reject application,2018-11-13 19:06:38.708,True
438,Check  application  form completeness,2018-11-13 19:58:17.663,
438,Check credit history,2018-11-13 21:46:53.755,
439,Receive updated application,2018-11-14 01:02:43.505,True
439,start_event_Loan  application received,2018-11-14 22:49:52.983,
439,Check  application  form completeness,2018-11-14 22:55:07.291,
439,Check credit history,2018-11-14 23:17:01.492,
440,end_event_Loan  application approved,2018-11-15 07:31:35.511,True
440,start_event_Loan  application received,2018-11-16 04:56:18.790,
440,Check  application  form completeness,2018-11-16 07:51:25.410,
440,Return application back to applicant,2018-11-16 08:11:50.228,
441,start_event_Loan  application received,2018-11-17 20:35:03.311,
441,Check  application  form completeness,2018-11-17 21:37:59.243,
441,Assess loan risk,2018-11-17 21:37:59.243,True
441,Return application back to applicant,2018-11-17 21:47:47.075,
442,start_event_Loan  application received,2018-11-19 08:06:17.500,
442,Approve application,2018-11-19 08:06:17.500,True
442,Check  application  form completeness,2018-11-19 09:58:55.349,
442,Return application back to applicant,2018-11-19 11:04:53.743,
443,start_event_Loan  application received,2018-11-20 15:57:11.428,
443,Check  application  form completeness,2018-11-20 15:59:28.221,
443,Return application back to applicant,2018-11-20 16:01:42.421,
443,Receive updated application,2018-11-20 21:40:45.898,
444,start_event_Loan  application received,2018-11-22 09:50:18.865,
444,Check  application  form completeness,2018-11-22 10:42:17.083,
444,Return application back to applicant,2018-11-22 11:30:50.973,
444,Receive updated application,2018-11-22 11:58:38.863,
445,start_event_Loan  application received,2018-11-25 16:10:49.577,
445,Check  application  form completeness,2018-11-25 16:19:59.588,
445,Return application back to applicant,2018-11-25 18:26:43.601,
445,Receive updated application,2018-11-25 19:42:15.651,
446,Assess eligibility,2018-11-26 14:35:54.522,True
446,start_event_Loan  application received,2018-11-27 14:55:48.686,
446,Check  application  form completeness,2018-11-27 16:24:42.013,
446,Return application back to applicant,2018-11-27 17:26:39.576,
447,Assess eligibility,2018-11-28 05:28:40.787,True
447,start_event_Loan  application received,2018-11-30 03:08:43.641,
447,Check  application  form completeness,2018-11-30 05:04:37.284,
447,Check credit history,2018-11-30 06:20:44.888,
448,start_event_Loan  application received,2018-11-30 14:45:39.029,
448,Check  application  form completeness,2018-11-30 15:22:42.352,
448,Return application back to applicant,2018-11-30 17:57:38.895,
448,Receive updated application,2018-11-30 18:15:39.633,
449,start_event_Loan  application received,2018-12-02 01:34:15.211,
449,Check  application  form completeness,2018-12-02 02:19:02.272,
449,Appraise property,2018-12-02 02:37:58.775,
449,Check credit history,2018-12-02 03:16:56.123,
450,start_event_Loan  application received,2018-12-02 04:31:24.166,
450,Check  application  form completeness,2018-12-02 04:41:09.460,
450,Check credit history,2018-12-02 05:30:56.843,
450,Appraise property,2018-12-02 06:28:47.634,
451,start_event_Loan  application received,2018-12-03 14:50:01.890,
451,Receive updated application,2018-12-03 14:50:01.890,True
451,Check  application  form completeness,2018-12-03 17:11:52.611,
451,Appraise property,2018-12-03 17:45:56.676,
452,start_event_Loan  application received,2018-12-03 16:40:02.878,
452,Check  application  form completeness,2018-12-03 16:56:46.463,
452,Return application back to applicant,2018-12-03 18:38:22.145,
452,Receive updated application,2018-12-03 19:37:04.171,
453,start_event_Loan  application received,2018-12-04 03:02:15.501,
453,Check  application  form completeness,2018-12-04 03:15:12.249,
453,Check credit history,2018-12-04 04:08:03.694,
453,Appraise property,2018-12-04 04:54:49.805,
454,start_event_Loan  application received,2018-12-04 05:11:17.721,
454,Check  application  form completeness,2018-12-04 06:07:30.188,
454,Return application back to applicant,2018-12-04 09:42:59.807,
454,Receive updated application,2018-12-04 09:59:42.698,
455,Cancel application,2018-12-05 01:05:09.527,True
455,start_event_Loan  application received,2018-12-04 11:01:35.344,
455,Check  application  form completeness,2018-12-04 12:22:49.135,
455,Return application back to applicant,2018-12-04 12:59:35.428,
456,start_event_Loan  application received,2018-12-05 02:03:04.325,
456,Check  application  form completeness,2018-12-05 04:20:01.305,
456,Return application back to applicant,2018-12-05 06:30:31.900,
456,Receive updated application,2018-12-05 07:46:16.373,
457,start_event_Loan  application received,2018-12-05 20:56:46.799,
457,Check  application  form completeness,2018-12-06 02:07:00.841,
457,Check credit history,2018-12-06 02:32:39.476,
457,Appraise property,2018-12-06 02:48:53.752,
458,start_event_Loan  application received,2018-12-06 04:05:58.027,
458,Check  application  form completeness,2018-12-06 04:29:25.543,
458,Return application back to applicant,2018-12-06 04:53:38.953,
458,Receive updated application,2018-12-06 05:10:15.118,
459,start_event_Loan  application received,2018-12-06 11:37:22.701,
459,Check  application  form completeness,2018-12-06 12:01:44.443,
459,Check credit history,2018-12-06 14:16:26.232,
459,Appraise property,2018-12-06 14:33:41.714,
460,end_event_Loan  application canceled,2018-12-06 22:31:21.929,True
460,start_event_Loan  application received,2018-12-07 04:03:21.309,
460,Check  application  form completeness,2018-12-07 06:19:25.134,
460,Check credit history,2018-12-07 08:17:09.875,
461,start_event_Loan  application received,2018-12-07 08:51:24.890,
461,Check  application  form completeness,2018-12-07 10:50:08.846,
461,Return application back to applicant,2018-12-07 11:07:23.095,
461,Receive updated application,2018-12-07 11:54:56.230,
462,start_event_Loan  application received,2018-12-07 22:40:13.733,
462,Check  application  form completeness,2018-12-07 22:57:10.532,
462,Return application back to applicant,2018-12-08 00:49:21.997,
462,Receive updated application,2018-12-08 01:28:12.958,
463,start_event_Loan  application received,2018-12-09 14:06:06.083,
463,Check  application  form completeness,2018-12-09 14:09:08.436,
463,Check credit history,2018-12-09 16:17:16.761,
463,Appraise property,2018-12-09 20:35:15.626,
464,start_event_Loan  application received,2018-12-09 18:15:45.250,
464,Check  application  form completeness,2018-12-09 19:22:35.688,
464,end_event_Loan application rejected,2018-12-09 19:22:35.688,True
464,Return application back to applicant,2018-12-09 19:46:38.255,
465,start_event_Loan  application received,2018-12-10 00:29:58.008,
465,Check  application  form completeness,2018-12-10 01:04:22.105,
465,Check credit history,2018-12-10 02:20:17.262,
465,Appraise property,2018-12-10 03:32:47.313,
466,start_event_Loan  application received,2018-12-11 01:16:58.144,
466,Check  application  form completeness,2018-12-11 03:48:40.996,
466,Return application back to applicant,2018-12-11 03:50:30.593,
466,Receive updated application,2018-12-11 04:30:05.668,
467,start_event_Loan  application received,2018-12-11 17:21:20.230,
467,Check  application  form completeness,2018-12-11 18:22:13.024,
467,Check credit history,2018-12-11 21:08:22.585,
467,Assess loan risk,2018-12-11 22:26:13.381,
468,start_event_Loan  application received,2018-12-13 18:41:18.368,
468,Check  application  form completeness,2018-12-13 18:55:12.699,
468,Return application back to applicant,2018-12-13 19:46:44.583,
468,Receive updated application,2018-12-13 20:19:28.667,
469,start_event_Loan  application received,2018-12-17 14:54:37.785,
469,Check  application  form completeness,2018-12-17 14:59:56.271,
469,Return application back to applicant,2018-12-17 16:56:23.413,
469,Receive updated application,2018-12-17 16:59:56.100,
470,start_event_Loan  application received,2018-12-18 15:08:43.620,
470,Check  application  form completeness,2018-12-18 15:15:26.369,
470,Return application back to applicant,2018-12-18 17:15:19.530,
470,Receive updated application,2018-12-18 18:20:25.365,
471,end_event_Loan  application approved,2018-12-19 10:05:59.579,True
471,start_event_Loan  application received,2018-12-18 19:20:48.449,
471,Check  application  form completeness,2018-12-18 20:46:24.635,
471,Return application back to applicant,2018-12-18 21:04:13.886,
472,start_event_Loan  application received,2018-12-19 02:36:00.640,
472,Check  application  form completeness,2018-12-19 03:21:38.364,
472,Return application back to applicant,2018-12-19 03:35:14.056,
472,start_event_Loan  application received,2018-12-19 03:35:14.056,True
473,start_event_Loan  application received,2018-12-23 01:34:20.767,
473,Check  application  form completeness,2018-12-23 01:50:21.426,
473,Return application back to applicant,2018-12-23 02:29:50.177,
473,Receive updated application,2018-12-23 02:36:04.860,
474,start_event_Loan  application received,2018-12-24 07:06:50.308,
474,Check  application  form completeness,2018-12-24 07:49:15.100,
474,start_event_Loan  application received,2018-12-24 07:49:15.100,True
474,Return application back to applicant,2018-12-24 09:21:04.047,
475,start_event_Loan  application received,2018-12-25 01:06:59.764,
475,Check  application  form completeness,2018-12-25 01:09:44.569,
475,Return application back to applicant,2018-12-25 01:25:09.309,
475,Receive updated application,2018-12-25 01:25:13.518,
476,start_event_Loan  application received,2018-12-25 11:04:56.330,
476,Check  application  form completeness,2018-12-25 11:09:56.730,
476,Return application back to applicant,2018-12-25 12:36:10.894,
476,Receive updated application,2018-12-25 14:18:25.394,
477,start_event_Loan  application received,2018-12-26 06:03:40.516,
477,Check  application  form completeness,2018-12-26 06:09:46.661,
477,Appraise property,2018-12-26 06:26:46.079,
477,Check credit history,2018-12-26 06:28:34.762,
478,start_event_Loan  application received,2018-12-27 01:46:52.221,
478,Check  application  form completeness,2018-12-27 02:44:00.082,
478,Appraise property,2018-12-27 03:08:22.324,
478,Check credit history,2018-12-27 03:14:35.968,
479,start_event_Loan  application received,2018-12-28 07:49:02.377,
479,Check  application  form completeness,2018-12-28 07:52:25.113,
479,Return application back to applicant,2018-12-28 08:05:50.914,
479,Receive updated application,2018-12-28 11:00:58.124,
480,start_event_Loan  application received,2018-12-31 09:37:23.998,
480,Check  application  form completeness,2018-12-31 09:48:16.130,
480,Return application back to applicant,2018-12-31 11:24:35.456,
480,Receive updated application,2018-12-31 11:28:01.898,
481,start_event_Loan  application received,2019-01-04 09:28:55.807,
481,Appraise property,2019-01-04 09:28:55.807,True
481,Check  application  form completeness,2019-01-04 09:43:49.235,
481,Check if home insurance quote is requested,2019-01-04 09:43:49.235,True
482,start_event_Loan  application received,2019-01-06 06:34:31.003,
482,Check  application  form completeness,2019-01-06 06:52:39.560,
482,Return application back to applicant,2019-01-06 07:54:16.912,
482,Receive updated application,2019-01-06 08:09:13.086,
483,start_event_Loan  application received,2019-01-06 15:00:54.986,
483,Check  application  form completeness,2019-01-06 20:10:35.750,
483,Check credit history,2019-01-06 20:17:12.579,
483,Appraise property,2019-01-06 20:40:11.624,
484,start_event_Loan  application received,2019-01-06 18:45:38.475,
484,Check  application  form completeness,2019-01-06 18:48:34.677,
484,Appraise property,2019-01-06 19:30:17.032,
484,Check credit history,2019-01-06 20:47:02.958,
485,start_event_Loan  application received,2019-01-07 10:21:08.179,
485,Check  application  form completeness,2019-01-07 10:24:14.802,
485,Appraise property,2019-01-07 11:33:16.793,
485,Receive updated application,2019-01-07 11:33:16.793,True
486,start_event_Loan  application received,2019-01-09 21:19:42.578,
486,Verify repayment agreement,2019-01-09 21:19:42.578,True
486,Check  application  form completeness,2019-01-09 22:16:28.757,
486,Return application back to applicant,2019-01-09 23:48:59.338,
487,start_event_Loan  application received,2019-01-10 15:51:21.827,
487,Check  application  form completeness,2019-01-10 16:01:22.974,
487,Return application back to applicant,2019-01-10 16:05:06.804,
487,Receive updated application,2019-01-10 17:57:15.529,
488,start_event_Loan  application received,2019-01-12 05:56:25.596,
488,Check  application  form completeness,2019-01-12 07:42:45.917,
488,Check credit history,2019-01-12 08:19:00.544,
488,Appraise property,2019-01-12 09:34:38.551,
489,start_event_Loan  application received,2019-01-13 09:16:08.907,
489,Check  application  form completeness,2019-01-13 10:20:07.686,
489,Return application back to applicant,2019-01-13 11:18:00.003,
489,Appraise property,2019-01-13 11:18:00.003,True
490,start_event_Loan  application received,2019-01-14 11:41:08.338,
490,Check  application  form completeness,2019-01-14 12:16:50.582,
490,Return application back to applicant,2019-01-14 12:48:42.695,
490,end_event_Loan application rejected,2019-01-14 12:48:42.695,True
491,start_event_Loan  application received,2019-01-14 17:04:46.899,
491,Check  application  form completeness,2019-01-14 17:06:29.313,
491,Return application back to applicant,2019-01-14 17:26:24.452,
491,Receive updated application,2019-01-14 19:55:47.031,
492,start_event_Loan  application received,2019-01-15 07:49:45.193,
492,Check  application  form completeness,2019-01-15 10:25:47.104,
492,Appraise property,2019-01-15 13:50:18.576,
492,Check credit history,2019-01-15 14:50:36.423,
493,start_event_Loan  application received,2019-01-16 21:48:34.200,
493,Check  application  form completeness,2019-01-16 21:58:02.401,
493,Appraise property,2019-01-16 23:14:43.286,
493,Check credit history,2019-01-16 23:46:54.302,
494,Check if home insurance quote is requested,2019-01-17 03:48:07.851,True
494,start_event_Loan  application received,2019-01-17 09:29:56.782,
494,Check  application  form completeness,2019-01-17 09:36:59.353,
494,Return application back to applicant,2019-01-17 10:13:09.330,
495,start_event_Loan  application received,2019-01-19 01:55:29.480,
495,Assess loan risk,2019-01-19 01:55:29.480,True
495,Check  application  form completeness,2019-01-19 02:01:40.147,
495,Return application back to applicant,2019-01-19 02:49:04.773,
496,start_event_Loan  application received,2019-01-19 02:54:21.576,
496,Check  application  form completeness,2019-01-19 04:29:15.999,
496,Check credit history,2019-01-19 04:32:58.098,
496,Appraise property,2019-01-19 04:34:31.183,
497,start_event_Loan  application received,2019-01-19 14:53:04.225,
497,Check  application  form completeness,2019-01-19 16:36:20.444,
497,Send home insurance quote,2019-01-19 16:36:20.444,True
497,Check credit history,2019-01-19 17:30:47.520,
498,start_event_Loan  application received,2019-01-19 17:36:07.259,
498,Check  application  form completeness,2019-01-19 17:38:26.983,
498,Check credit history,2019-01-19 20:53:40.046,
498,Assess loan risk,2019-01-19 20:54:01.518,
499,start_event_Loan  application received,2019-01-21 02:56:09.200,
499,Receive updated application,2019-01-21 02:56:09.200,True
499,Check  application  form completeness,2019-01-21 02:57:45.217,
499,Return application back to applicant,2019-01-21 06:22:12.096,
