caseid,activity,ts,noise
260,Check  application  form completeness,2018-05-29 14:59:12.157,
260,Check credit history,2018-05-29 16:08:27.446,
260,Assess loan risk,2018-05-29 16:35:25.661,
260,Appraise property,2018-05-29 17:27:10.451,
261,start_event_Loan  application received,2018-05-30 06:06:13.897,
261,Check  application  form completeness,2018-05-30 06:13:39.977,
261,Check credit history,2018-05-30 06:32:00.535,
261,Appraise property,2018-05-30 07:08:49.296,
261,Send home insurance quote,2018-05-30 07:08:49.296,True
261,Assess loan risk,2018-05-30 07:56:26.600,
262,start_event_Loan  application received,2018-06-01 06:35:08.271,
262,Check  application  form completeness,2018-06-01 07:13:19.724,
262,Return application back to applicant,2018-06-01 07:13:39.495,
262,Return application back to applicant,2018-06-01 07:13:39.495,True
262,Receive updated application,2018-06-01 09:06:53.189,
262,Check  application  form completeness,2018-06-01 09:17:24.038,
263,start_event_Loan  application received,2018-06-04 21:12:38.134,
263,Check  application  form completeness,2018-06-04 22:27:30.733,
263,Check credit history,2018-06-04 23:13:43.520,
263,Appraise property,2018-06-04 23:35:36.823,
263,Assess loan risk,2018-06-05 00:14:44.566,
263,Assess eligibility,2018-06-05 00:38:33.257,
264,start_event_Loan  application received,2018-06-05 12:48:11.768,
264,Check  application  form completeness,2018-06-05 14:46:47.810,
264,Return application back to applicant,2018-06-05 15:22:25.000,
264,Receive updated application,2018-06-05 16:44:59.856,
264,Check  application  form completeness,2018-06-05 17:12:58.460,
264,Check credit history,2018-06-05 19:15:59.488,
265,start_event_Loan  application received,2018-06-06 12:20:30.498,
265,Check  application  form completeness,2018-06-06 12:27:04.364,
265,Return application back to applicant,2018-06-06 13:14:27.572,
265,Receive updated application,2018-06-06 13:29:58.147,
265,Check  application  form completeness,2018-06-06 14:43:27.445,
265,Appraise property,2018-06-06 16:16:34.432,
266,start_event_Loan  application received,2018-06-08 04:00:22.211,
266,Check  application  form completeness,2018-06-08 04:05:52.491,
266,Appraise property,2018-06-08 06:41:51.111,
266,Return application back to applicant,2018-06-08 06:41:51.111,True
266,Check credit history,2018-06-08 07:39:11.738,
266,Assess loan risk,2018-06-08 07:46:29.482,
267,start_event_Loan  application received,2018-06-08 09:47:46.038,
267,Check  application  form completeness,2018-06-08 10:50:53.673,
267,Appraise property,2018-06-08 11:11:35.671,
267,Check credit history,2018-06-08 11:54:08.404,
267,Assess loan risk,2018-06-08 12:05:03.347,
267,Assess eligibility,2018-06-08 13:36:14.841,
268,start_event_Loan  application received,2018-06-08 14:56:27.975,
268,Check  application  form completeness,2018-06-08 16:11:07.275,
268,Return application back to applicant,2018-06-08 16:39:50.782,
268,Receive updated application,2018-06-08 16:57:28.396,
268,Check  application  form completeness,2018-06-08 18:21:07.080,
268,Return application back to applicant,2018-06-08 21:31:57.669,
269,start_event_Loan  application received,2018-06-09 06:06:25.740,
269,Check  application  form completeness,2018-06-09 06:14:14.983,
269,Return application back to applicant,2018-06-09 07:16:03.266,
269,Receive updated application,2018-06-09 08:17:33.140,
269,Check  application  form completeness,2018-06-09 08:47:23.288,
269,Appraise property,2018-06-09 09:21:25.547,
270,Send acceptance pack,2018-06-09 11:26:11.571,True
270,start_event_Loan  application received,2018-06-10 11:08:14.519,
270,Check  application  form completeness,2018-06-10 11:17:43.184,
270,Return application back to applicant,2018-06-10 11:46:31.693,
270,Receive updated application,2018-06-10 12:33:51.353,
270,Check  application  form completeness,2018-06-10 14:40:23.314,
271,start_event_Loan  application received,2018-06-10 20:35:03.570,
271,Check  application  form completeness,2018-06-10 20:42:52.742,
271,Return application back to applicant,2018-06-10 22:45:58.216,
271,Receive updated application,2018-06-10 23:05:20.604,
271,Check  application  form completeness,2018-06-10 23:29:03.187,
271,Check credit history,2018-06-10 23:33:34.065,
272,start_event_Loan  application received,2018-06-11 11:06:35.058,
272,Check  application  form completeness,2018-06-11 11:23:34.376,
272,Return application back to applicant,2018-06-11 12:48:48.710,
272,Receive updated application,2018-06-11 13:20:29.167,
272,Verify repayment agreement,2018-06-11 13:20:29.167,True
272,Check  application  form completeness,2018-06-11 17:51:48.043,
273,start_event_Loan  application received,2018-06-12 23:45:57.817,
273,Check  application  form completeness,2018-06-12 23:49:05.247,
273,Appraise property,2018-06-13 02:28:35.592,
273,Check credit history,2018-06-13 02:48:41.750,
273,Assess loan risk,2018-06-13 03:34:56.209,
273,Assess eligibility,2018-06-13 04:39:55.132,
274,Check if home insurance quote is requested,2018-06-13 12:09:28.058,True
274,start_event_Loan  application received,2018-06-13 03:01:34.380,
274,Check  application  form completeness,2018-06-13 04:32:45.145,
274,Return application back to applicant,2018-06-13 06:23:43.297,
274,Receive updated application,2018-06-13 06:31:28.503,
274,Check  application  form completeness,2018-06-13 06:53:24.301,
275,start_event_Loan  application received,2018-06-13 19:19:13.820,
275,Check  application  form completeness,2018-06-13 20:49:53.448,
275,Return application back to applicant,2018-06-13 22:18:51.483,
275,Receive updated application,2018-06-13 22:32:25.064,
275,Check  application  form completeness,2018-06-14 00:43:21.681,
275,Send home insurance quote,2018-06-14 00:43:21.681,True
276,start_event_Loan  application received,2018-06-14 20:44:49.959,
276,Check  application  form completeness,2018-06-14 20:46:02.139,
276,Return application back to applicant,2018-06-14 21:29:40.549,
276,Receive updated application,2018-06-14 22:05:38.440,
276,Check  application  form completeness,2018-06-14 22:35:40.892,
276,Check credit history,2018-06-15 01:23:37.810,
277,Check if home insurance quote is requested,2018-06-15 05:12:26.106,True
277,start_event_Loan  application received,2018-06-15 19:07:41.932,
277,Check  application  form completeness,2018-06-15 19:45:35.503,
277,Return application back to applicant,2018-06-15 21:18:59.233,
277,Receive updated application,2018-06-15 21:19:44.138,
277,Verify repayment agreement,2018-06-15 21:19:44.138,True
278,start_event_Loan  application received,2018-06-20 15:40:01.154,
278,Check  application  form completeness,2018-06-20 17:58:26.907,
278,Appraise property,2018-06-20 18:00:57.448,
278,Check credit history,2018-06-20 20:25:13.094,
278,Assess eligibility,2018-06-20 20:25:13.094,True
278,Assess loan risk,2018-06-20 21:08:23.773,
279,start_event_Loan  application received,2018-06-21 13:23:26.085,
279,Check  application  form completeness,2018-06-21 14:11:14.047,
279,Check credit history,2018-06-21 15:38:41.654,
279,Appraise property,2018-06-21 16:11:17.777,
279,Assess loan risk,2018-06-21 17:39:42.223,
279,Assess eligibility,2018-06-21 17:56:00.150,
280,start_event_Loan  application received,2018-06-22 09:48:42.173,
280,Check  application  form completeness,2018-06-22 11:50:23.996,
280,Check credit history,2018-06-22 13:16:39.375,
280,Appraise property,2018-06-22 17:17:55.198,
280,Assess loan risk,2018-06-22 18:10:46.372,
280,Appraise property,2018-06-22 18:10:46.372,True
281,start_event_Loan  application received,2018-06-22 16:31:37.675,
281,Check  application  form completeness,2018-06-22 16:33:41.593,
281,Return application back to applicant,2018-06-22 17:30:09.734,
281,Receive updated application,2018-06-22 18:01:27.867,
281,Check  application  form completeness,2018-06-22 19:04:55.881,
281,Check credit history,2018-06-22 19:07:14.558,
282,start_event_Loan  application received,2018-06-22 20:40:50.760,
282,Check  application  form completeness,2018-06-22 21:59:42.909,
282,Appraise property,2018-06-22 22:07:43.050,
282,Check credit history,2018-06-23 00:03:41.912,
282,Assess loan risk,2018-06-23 00:07:43.450,
282,Assess eligibility,2018-06-23 00:33:27.313,
283,start_event_Loan  application received,2018-06-23 08:49:58.441,
283,Check  application  form completeness,2018-06-23 09:26:27.121,
283,Check credit history,2018-06-23 09:52:00.342,
283,Appraise property,2018-06-23 10:54:31.749,
283,Assess loan risk,2018-06-23 11:10:08.149,
283,Assess eligibility,2018-06-23 11:50:27.258,
284,start_event_Loan  application received,2018-06-26 23:06:20.225,
284,Check  application  form completeness,2018-06-27 00:49:45.079,
284,Appraise property,2018-06-27 00:50:31.549,
284,Check credit history,2018-06-27 01:08:24.210,
284,Assess loan risk,2018-06-27 02:23:12.093,
284,Assess eligibility,2018-06-27 05:19:28.553,
285,start_event_Loan  application received,2018-06-27 10:30:34.338,
285,Check  application  form completeness,2018-06-27 11:33:05.915,
285,Appraise property,2018-06-27 12:57:10.903,
285,Check credit history,2018-06-27 13:46:28.248,
285,Assess loan risk,2018-06-27 13:59:06.422,
285,Assess eligibility,2018-06-27 14:20:55.514,
286,end_event_Loan  application approved,2018-06-27 18:10:56.134,True
286,start_event_Loan  application received,2018-06-28 15:39:13.694,
286,Check  application  form completeness,2018-06-28 16:22:15.686,
286,Appraise property,2018-06-28 16:57:06.752,
286,Check credit history,2018-06-28 16:57:59.048,
286,Approve application,2018-06-28 16:57:59.048,True
287,start_event_Loan  application received,2018-06-29 03:05:24.417,
287,Check  application  form completeness,2018-06-29 04:03:44.961,
287,Return application back to applicant,2018-06-29 04:13:18.944,
287,Receive updated application,2018-06-29 04:21:15.839,
287,Check  application  form completeness,2018-06-29 05:10:20.526,
287,Return application back to applicant,2018-06-29 05:18:45.301,
288,start_event_Loan  application received,2018-06-29 07:05:16.839,
288,Check  application  form completeness,2018-06-29 08:15:59.920,
288,Verify repayment agreement,2018-06-29 08:15:59.920,True
288,Return application back to applicant,2018-06-29 08:37:15.606,
288,Receive updated application,2018-06-29 10:44:42.970,
288,Check  application  form completeness,2018-06-29 12:17:39.438,
289,start_event_Loan  application received,2018-06-30 03:39:40.345,
289,Check  application  form completeness,2018-06-30 04:59:05.595,
289,Return application back to applicant,2018-06-30 06:01:46.862,
289,Receive updated application,2018-06-30 07:59:33.742,
289,Check  application  form completeness,2018-06-30 08:25:22.799,
289,Return application back to applicant,2018-06-30 08:40:03.188,
290,start_event_Loan  application received,2018-06-30 09:01:38.048,
290,Check  application  form completeness,2018-06-30 09:22:24.368,
290,Return application back to applicant,2018-06-30 13:18:30.719,
290,Receive updated application,2018-06-30 14:21:59.783,
290,Check  application  form completeness,2018-06-30 15:27:54.018,
290,Cancel application,2018-06-30 15:27:54.018,True
291,Send acceptance pack,2018-07-02 15:54:56.504,True
291,start_event_Loan  application received,2018-07-01 02:13:17.611,
291,Check  application  form completeness,2018-07-01 09:09:58.383,
291,Reject application,2018-07-01 09:09:58.383,True
291,Check credit history,2018-07-01 09:21:17.559,
291,Assess loan risk,2018-07-01 14:32:33.005,
292,start_event_Loan  application received,2018-07-02 23:09:55.200,
292,Check  application  form completeness,2018-07-03 00:55:42.639,
292,Return application back to applicant,2018-07-03 01:28:15.613,
292,Receive updated application,2018-07-03 01:36:18.213,
292,Check  application  form completeness,2018-07-03 01:52:40.210,
292,Return application back to applicant,2018-07-03 04:59:14.712,
293,start_event_Loan  application received,2018-07-02 23:26:22.858,
293,Receive updated application,2018-07-02 23:26:22.858,True
293,Check  application  form completeness,2018-07-02 23:38:37.839,
293,Appraise property,2018-07-02 23:55:07.971,
293,Check credit history,2018-07-03 00:20:26.564,
293,Assess loan risk,2018-07-03 00:48:16.869,
294,start_event_Loan  application received,2018-07-04 08:15:07.237,
294,Check  application  form completeness,2018-07-04 08:50:48.393,
294,Return application back to applicant,2018-07-04 08:54:34.616,
294,Receive updated application,2018-07-04 08:59:03.732,
294,Check  application  form completeness,2018-07-04 09:15:39.941,
294,Return application back to applicant,2018-07-04 09:39:51.923,
295,start_event_Loan  application received,2018-07-04 08:59:38.633,
295,Check  application  form completeness,2018-07-04 10:44:45.284,
295,Appraise property,2018-07-04 11:51:53.503,
295,Check credit history,2018-07-04 12:07:10.129,
295,Assess loan risk,2018-07-04 13:19:09.421,
295,Assess eligibility,2018-07-04 13:36:40.597,
296,Return application back to applicant,2018-07-04 14:33:46.898,True
296,start_event_Loan  application received,2018-07-04 14:47:01.004,
296,Check  application  form completeness,2018-07-04 15:22:11.373,
296,Return application back to applicant,2018-07-04 17:15:08.747,
296,Receive updated application,2018-07-04 19:16:05.094,
296,Check  application  form completeness,2018-07-04 19:49:55.873,
297,start_event_Loan  application received,2018-07-05 23:54:25.194,
297,Check  application  form completeness,2018-07-06 04:00:08.843,
297,Return application back to applicant,2018-07-06 05:00:36.358,
297,Check credit history,2018-07-06 05:00:36.358,True
297,Receive updated application,2018-07-06 05:16:14.461,
297,end_event_Loan application rejected,2018-07-06 05:16:14.461,True
298,start_event_Loan  application received,2018-07-06 09:18:06.608,
298,Check  application  form completeness,2018-07-06 09:19:13.402,
298,Cancel application,2018-07-06 09:19:13.402,True
298,Return application back to applicant,2018-07-06 09:26:27.213,
298,Receive updated application,2018-07-06 09:50:43.718,
298,Check  application  form completeness,2018-07-06 10:21:09.608,
299,start_event_Loan  application received,2018-07-07 00:32:18.118,
299,Check  application  form completeness,2018-07-07 01:07:36.953,
299,Check credit history,2018-07-07 02:22:10.475,
299,Appraise property,2018-07-07 02:38:59.696,
299,Assess loan risk,2018-07-07 04:23:48.443,
299,Assess eligibility,2018-07-07 07:16:32.410,
300,Verify repayment agreement,2018-07-07 12:58:26.885,True
300,start_event_Loan  application received,2018-07-07 12:20:53.173,
300,Check  application  form completeness,2018-07-07 13:08:53.975,
300,Return application back to applicant,2018-07-07 15:51:18.092,
300,Receive updated application,2018-07-07 16:29:12.995,
300,Check  application  form completeness,2018-07-07 16:30:37.406,
301,start_event_Loan  application received,2018-07-07 23:18:17.336,
301,Check  application  form completeness,2018-07-08 00:43:29.211,
301,Check credit history,2018-07-08 00:51:38.056,
301,Assess loan risk,2018-07-08 01:46:00.145,
301,Appraise property,2018-07-08 01:47:57.021,
301,Assess eligibility,2018-07-08 03:37:23.485,
302,start_event_Loan  application received,2018-07-09 08:31:21.658,
302,Check  application  form completeness,2018-07-09 09:28:51.139,
302,Return application back to applicant,2018-07-09 09:32:53.086,
302,Receive updated application,2018-07-09 09:44:15.217,
302,Check  application  form completeness,2018-07-09 12:12:51.838,
302,Appraise property,2018-07-09 12:16:29.473,
303,start_event_Loan  application received,2018-07-09 14:12:26.231,
303,Check  application  form completeness,2018-07-09 14:57:55.307,
303,Check credit history,2018-07-09 17:06:40.881,
303,end_event_Loan  application approved,2018-07-09 17:06:40.881,True
303,Assess loan risk,2018-07-09 17:58:50.008,
303,Appraise property,2018-07-09 19:02:34.292,
304,start_event_Loan  application received,2018-07-09 17:43:55.951,
304,Check  application  form completeness,2018-07-09 19:01:20.381,
304,Return application back to applicant,2018-07-09 19:53:42.275,
304,Assess eligibility,2018-07-09 19:53:42.275,True
304,Receive updated application,2018-07-09 23:16:58.227,
304,Appraise property,2018-07-09 23:16:58.227,True
305,Send acceptance pack,2018-07-10 06:04:07.058,True
305,start_event_Loan  application received,2018-07-10 09:02:54.641,
305,Check  application  form completeness,2018-07-10 09:04:08.512,
305,Return application back to applicant,2018-07-10 09:05:39.174,
305,Receive updated application,2018-07-10 10:18:35.863,
305,Send acceptance pack,2018-07-10 10:18:35.863,True
306,start_event_Loan  application received,2018-07-10 16:51:06.320,
306,Check  application  form completeness,2018-07-10 16:58:21.742,
306,Return application back to applicant,2018-07-10 18:37:50.710,
306,Receive updated application,2018-07-10 18:49:49.069,
306,Check  application  form completeness,2018-07-10 19:09:20.909,
306,end_event_Loan  application canceled,2018-07-10 19:09:20.909,True
307,start_event_Loan  application received,2018-07-11 10:59:15.737,
307,Verify repayment agreement,2018-07-11 10:59:15.737,True
307,Check  application  form completeness,2018-07-11 12:35:14.408,
307,Check credit history,2018-07-11 12:53:48.634,
307,Appraise property,2018-07-11 15:22:15.641,
307,Assess loan risk,2018-07-11 16:18:30.780,
308,start_event_Loan  application received,2018-07-12 16:20:55.210,
308,Assess loan risk,2018-07-12 16:20:55.210,True
308,Check  application  form completeness,2018-07-12 16:39:17.076,
308,Return application back to applicant,2018-07-12 16:44:37.884,
308,Receive updated application,2018-07-12 17:13:44.323,
308,Check  application  form completeness,2018-07-12 17:47:44.169,
309,start_event_Loan  application received,2018-07-16 07:24:23.243,
309,Check  application  form completeness,2018-07-16 07:38:33.405,
309,Return application back to applicant,2018-07-16 09:29:38.020,
309,Receive updated application,2018-07-16 09:34:38.322,
309,end_event_Loan  application approved,2018-07-16 09:34:38.322,True
309,Check  application  form completeness,2018-07-16 10:32:29.746,
310,start_event_Loan  application received,2018-07-18 09:14:19.301,
310,Check  application  form completeness,2018-07-18 09:53:41.185,
310,Check credit history,2018-07-18 10:17:11.761,
310,Assess loan risk,2018-07-18 10:23:21.908,
310,Appraise property,2018-07-18 10:26:58.912,
310,Assess eligibility,2018-07-18 10:36:08.986,
311,start_event_Loan  application received,2018-07-19 16:19:34.414,
311,Check  application  form completeness,2018-07-19 16:27:50.041,
311,Appraise property,2018-07-19 16:33:28.164,
311,Reject application,2018-07-19 16:33:28.164,True
311,Check credit history,2018-07-19 17:36:01.329,
311,Assess loan risk,2018-07-19 17:53:13.684,
312,start_event_Loan  application received,2018-07-19 18:57:43.815,
312,Check  application  form completeness,2018-07-19 19:36:01.467,
312,Appraise property,2018-07-19 21:58:32.639,
312,Check credit history,2018-07-19 22:13:21.735,
312,Assess loan risk,2018-07-19 22:14:13.056,
312,Assess eligibility,2018-07-19 22:15:33.464,
313,start_event_Loan  application received,2018-07-20 20:03:43.970,
313,Check  application  form completeness,2018-07-20 23:52:31.549,
313,Receive updated application,2018-07-20 23:52:31.549,True
313,Return application back to applicant,2018-07-21 00:16:14.749,
313,Receive updated application,2018-07-21 01:24:03.406,
313,Send acceptance pack,2018-07-21 01:24:03.406,True
314,start_event_Loan  application received,2018-07-21 05:53:12.963,
314,Cancel application,2018-07-21 05:53:12.963,True
314,Check  application  form completeness,2018-07-21 07:59:01.145,
314,Appraise property,2018-07-21 12:19:22.930,
314,Check credit history,2018-07-21 13:06:19.147,
314,Assess loan risk,2018-07-21 14:02:25.239,
315,start_event_Loan  application received,2018-07-22 10:57:41.158,
315,Check  application  form completeness,2018-07-22 11:01:11.162,
315,Appraise property,2018-07-22 11:40:32.968,
315,Check credit history,2018-07-22 11:45:07.655,
315,Assess loan risk,2018-07-22 12:15:14.981,
315,Assess eligibility,2018-07-22 15:11:39.672,
316,start_event_Loan  application received,2018-07-24 18:58:06.207,
316,Check  application  form completeness,2018-07-24 19:35:50.501,
316,Check credit history,2018-07-24 20:34:45.170,
316,Assess loan risk,2018-07-24 22:49:38.172,
316,Appraise property,2018-07-25 01:38:39.411,
316,Assess eligibility,2018-07-25 02:02:08.500,
317,start_event_Loan  application received,2018-07-24 21:35:08.759,
317,Check  application  form completeness,2018-07-24 21:58:01.874,
317,Appraise property,2018-07-24 23:24:28.872,
317,Check credit history,2018-07-25 00:59:03.102,
317,Assess loan risk,2018-07-25 02:36:08.058,
317,end_event_Loan  application approved,2018-07-25 02:36:08.058,True
318,start_event_Loan  application received,2018-07-25 13:09:53.724,
318,Check  application  form completeness,2018-07-25 13:44:38.102,
318,Appraise property,2018-07-25 13:57:08.641,
318,Check credit history,2018-07-25 14:00:31.370,
318,Assess loan risk,2018-07-25 14:09:24.307,
318,Assess eligibility,2018-07-25 14:55:23.118,
319,start_event_Loan  application received,2018-07-28 21:55:15.135,
319,start_event_Loan  application received,2018-07-28 21:55:15.135,True
319,Check  application  form completeness,2018-07-28 23:50:00.442,
319,Check credit history,2018-07-29 00:15:34.151,
319,Appraise property,2018-07-29 01:14:13.176,
319,start_event_Loan  application received,2018-07-29 01:14:13.176,True
320,start_event_Loan  application received,2018-07-29 03:59:09.892,
320,Check  application  form completeness,2018-07-29 05:05:31.258,
320,Check credit history,2018-07-29 10:15:09.333,
320,Assess loan risk,2018-07-29 11:00:27.383,
320,Appraise property,2018-07-29 11:31:00.337,
320,Assess eligibility,2018-07-29 12:48:47.503,
321,start_event_Loan  application received,2018-07-29 13:55:42.600,
321,Check  application  form completeness,2018-07-29 14:34:21.961,
321,Appraise property,2018-07-29 14:36:12.752,
321,Check credit history,2018-07-29 14:42:03.937,
321,Assess loan risk,2018-07-29 17:38:07.025,
321,Assess eligibility,2018-07-29 18:05:06.222,
322,start_event_Loan  application received,2018-07-30 07:32:23.003,
322,Check  application  form completeness,2018-07-30 08:29:29.139,
322,Return application back to applicant,2018-07-30 08:44:54.266,
322,end_event_Loan  application approved,2018-07-30 08:44:54.266,True
322,Receive updated application,2018-07-30 08:46:17.840,
322,Check  application  form completeness,2018-07-30 08:46:28.788,
323,start_event_Loan  application received,2018-07-30 22:36:55.015,
323,Check  application  form completeness,2018-07-31 00:23:58.097,
323,Return application back to applicant,2018-07-31 01:03:31.784,
323,Receive updated application,2018-07-31 02:02:08.038,
323,Check  application  form completeness,2018-07-31 02:17:30.247,
323,Return application back to applicant,2018-07-31 03:41:14.756,
324,start_event_Loan  application received,2018-07-31 23:48:00.572,
324,Check  application  form completeness,2018-08-01 00:13:33.718,
324,Check credit history,2018-08-01 00:43:04.946,
324,Assess loan risk,2018-08-01 01:00:55.457,
324,Appraise property,2018-08-01 01:05:18.602,
324,Assess eligibility,2018-08-01 02:28:42.633,
325,start_event_Loan  application received,2018-08-02 23:22:14.716,
325,Check  application  form completeness,2018-08-03 00:18:42.894,
325,Return application back to applicant,2018-08-03 01:07:12.977,
325,Receive updated application,2018-08-03 01:43:09.066,
325,Check  application  form completeness,2018-08-03 02:38:23.295,
325,Return application back to applicant,2018-08-03 02:46:59.477,
326,start_event_Loan  application received,2018-08-03 03:16:02.053,
326,Check  application  form completeness,2018-08-03 05:01:16.702,
326,Return application back to applicant,2018-08-03 05:47:27.300,
326,Appraise property,2018-08-03 05:47:27.300,True
326,Receive updated application,2018-08-03 07:19:45.707,
326,Check  application  form completeness,2018-08-03 07:38:20.677,
327,start_event_Loan  application received,2018-08-04 03:44:52.310,
327,end_event_Loan  application canceled,2018-08-04 03:44:52.310,True
327,Check  application  form completeness,2018-08-04 03:53:18.394,
327,Return application back to applicant,2018-08-04 04:26:49.553,
327,Receive updated application,2018-08-04 05:53:57.311,
327,Check  application  form completeness,2018-08-04 06:57:50.332,
328,start_event_Loan  application received,2018-08-05 00:58:31.885,
328,Check  application  form completeness,2018-08-05 01:19:14.773,
328,Return application back to applicant,2018-08-05 01:28:12.075,
328,Receive updated application,2018-08-05 01:30:01.389,
328,Check  application  form completeness,2018-08-05 01:49:51.785,
328,Appraise property,2018-08-05 02:12:11.229,
329,start_event_Loan  application received,2018-08-05 09:59:04.426,
329,Check  application  form completeness,2018-08-05 10:25:55.610,
329,Check credit history,2018-08-05 10:28:31.342,
329,Appraise property,2018-08-05 12:10:30.974,
329,Appraise property,2018-08-05 12:10:30.974,True
329,Assess loan risk,2018-08-05 12:26:07.019,
330,start_event_Loan  application received,2018-08-06 11:57:45.437,
330,Check  application  form completeness,2018-08-06 14:07:37.358,
330,Appraise property,2018-08-06 15:08:10.469,
330,Check credit history,2018-08-06 15:27:45.082,
330,Assess loan risk,2018-08-06 17:49:15.419,
330,Assess eligibility,2018-08-06 17:53:09.366,
331,start_event_Loan  application received,2018-08-07 01:56:40.461,
331,end_event_Loan application rejected,2018-08-07 01:56:40.461,True
331,Check  application  form completeness,2018-08-07 02:25:42.270,
331,Verify repayment agreement,2018-08-07 02:25:42.270,True
331,Return application back to applicant,2018-08-07 02:37:22.566,
331,Receive updated application,2018-08-07 03:00:50.235,
332,start_event_Loan  application received,2018-08-09 13:28:22.933,
332,Verify repayment agreement,2018-08-09 13:28:22.933,True
332,Check  application  form completeness,2018-08-09 13:33:59.734,
332,Check credit history,2018-08-09 14:00:22.665,
332,Appraise property,2018-08-09 15:45:08.257,
332,Assess loan risk,2018-08-09 17:42:21.658,
333,start_event_Loan  application received,2018-08-10 02:07:24.560,
333,Check  application  form completeness,2018-08-10 02:44:04.740,
333,Check credit history,2018-08-10 04:58:33.656,
333,Appraise property,2018-08-10 06:11:48.725,
333,Assess loan risk,2018-08-10 06:21:36.037,
333,Assess eligibility,2018-08-10 07:13:36.095,
334,start_event_Loan  application received,2018-08-12 01:01:04.375,
334,Check  application  form completeness,2018-08-12 01:43:03.235,
334,Return application back to applicant,2018-08-12 03:22:47.739,
334,Receive updated application,2018-08-12 06:35:35.816,
334,Check  application  form completeness,2018-08-12 06:53:43.959,
334,Check credit history,2018-08-12 06:57:33.861,
335,start_event_Loan  application received,2018-08-13 13:07:45.099,
335,Check  application  form completeness,2018-08-13 14:26:24.773,
335,Return application back to applicant,2018-08-13 15:40:58.390,
335,Receive updated application,2018-08-13 19:54:35.235,
335,Check  application  form completeness,2018-08-13 20:58:13.387,
335,Check credit history,2018-08-13 21:03:33.313,
336,start_event_Loan  application received,2018-08-14 00:36:49.638,
336,Check  application  form completeness,2018-08-14 03:05:18.132,
336,Check credit history,2018-08-14 03:24:01.297,
336,end_event_Loan application rejected,2018-08-14 03:24:01.297,True
336,Assess loan risk,2018-08-14 04:24:51.944,
336,Appraise property,2018-08-14 06:10:15.742,
337,Assess loan risk,2018-08-14 16:05:36.255,True
337,start_event_Loan  application received,2018-08-17 17:34:20.880,
337,Check  application  form completeness,2018-08-17 19:47:04.531,
337,Check credit history,2018-08-17 20:16:49.551,
337,Assess loan risk,2018-08-17 21:56:05.296,
337,Appraise property,2018-08-17 21:59:57.197,
338,start_event_Loan  application received,2018-08-18 10:04:07.249,
338,Check  application  form completeness,2018-08-18 11:18:15.871,
338,Appraise property,2018-08-18 11:21:10.139,
338,end_event_Loan  application canceled,2018-08-18 11:21:10.139,True
338,Check credit history,2018-08-18 11:44:25.880,
338,Assess loan risk,2018-08-18 13:19:35.800,
339,start_event_Loan  application received,2018-08-18 17:15:41.218,
339,Check  application  form completeness,2018-08-18 20:05:20.556,
339,Check credit history,2018-08-18 20:24:44.340,
339,Assess loan risk,2018-08-18 21:09:55.991,
339,Appraise property,2018-08-18 23:34:08.000,
339,Assess eligibility,2018-08-19 01:13:17.605,
340,start_event_Loan  application received,2018-08-18 17:21:06.264,
340,Check  application  form completeness,2018-08-18 19:34:08.672,
340,Return application back to applicant,2018-08-18 22:58:37.709,
340,Receive updated application,2018-08-19 01:59:33.829,
340,Check  application  form completeness,2018-08-19 02:00:01.491,
340,Appraise property,2018-08-19 02:07:07.056,
341,start_event_Loan  application received,2018-08-19 02:10:42.099,
341,Check  application  form completeness,2018-08-19 03:01:53.499,
341,Check credit history,2018-08-19 06:14:52.264,
341,Assess loan risk,2018-08-19 06:31:31.820,
341,Appraise property,2018-08-19 07:49:03.570,
341,Assess eligibility,2018-08-19 08:26:14.468,
342,start_event_Loan  application received,2018-08-19 14:33:56.168,
342,Check  application  form completeness,2018-08-19 14:50:20.981,
342,Return application back to applicant,2018-08-19 14:52:32.869,
342,Receive updated application,2018-08-19 16:35:27.929,
342,Check if home insurance quote is requested,2018-08-19 16:35:27.929,True
342,Check  application  form completeness,2018-08-19 16:45:21.808,
343,end_event_Loan  application approved,2018-08-20 00:52:18.759,True
343,start_event_Loan  application received,2018-08-20 04:56:17.842,
343,Check  application  form completeness,2018-08-20 05:28:53.971,
343,Return application back to applicant,2018-08-20 07:03:01.564,
343,Receive updated application,2018-08-20 08:10:41.647,
343,Check  application  form completeness,2018-08-20 08:36:22.558,
344,start_event_Loan  application received,2018-08-20 20:25:36.645,
344,Check  application  form completeness,2018-08-20 20:57:36.448,
344,Return application back to applicant,2018-08-20 21:06:51.561,
344,Receive updated application,2018-08-20 22:23:12.830,
344,Check  application  form completeness,2018-08-21 03:14:55.211,
344,Appraise property,2018-08-21 03:52:07.254,
345,start_event_Loan  application received,2018-08-21 02:11:27.947,
345,Check  application  form completeness,2018-08-21 02:53:51.238,
345,Return application back to applicant,2018-08-21 03:32:02.311,
345,Receive updated application,2018-08-21 04:34:10.765,
345,Check  application  form completeness,2018-08-21 05:24:33.604,
345,Appraise property,2018-08-21 07:37:30.745,
346,start_event_Loan  application received,2018-08-21 08:37:04.099,
346,Check  application  form completeness,2018-08-21 09:36:02.465,
346,Return application back to applicant,2018-08-21 10:01:57.353,
346,Receive updated application,2018-08-21 12:43:55.653,
346,Check  application  form completeness,2018-08-21 12:47:40.437,
346,Check credit history,2018-08-21 13:30:12.522,
