caseid,activity,ts,noise,outcome
4598,start_event_Loan  application received,2029-12-22 11:28:33.567,,Check  application  form completeness
4598,Check  application  form completeness,2029-12-22 12:44:21.292,,Return application back to applicant
4599,start_event_Loan  application received,2029-12-24 06:58:45.646,,Check  application  form completeness
4599,Check  application  form completeness,2029-12-24 07:03:31.909,,Return application back to applicant
4600,start_event_Loan  application received,2029-12-28 01:02:45.358,,Check  application  form completeness
4600,Check  application  form completeness,2029-12-28 01:11:49.187,,Return application back to applicant
4601,start_event_Loan  application received,2029-12-29 01:08:08.345,,Check  application  form completeness
4601,Check  application  form completeness,2029-12-29 02:19:38.655,,Return application back to applicant
4602,start_event_Loan  application received,2029-12-31 05:41:51.752,,Check if home insurance quote is requested
4602,Check if home insurance quote is requested,2029-12-31 05:41:51.752,True,Check  application  form completeness
4603,start_event_Loan  application received,2029-12-31 15:06:41.218,,Check  application  form completeness
4603,Check  application  form completeness,2029-12-31 15:07:45.447,,Return application back to applicant
4604,Assess eligibility,2030-01-01 07:36:35.114,True,start_event_Loan  application received
4604,start_event_Loan  application received,2030-01-01 19:28:39.504,,Check  application  form completeness
4605,start_event_Loan  application received,2030-01-02 10:56:16.658,,Check  application  form completeness
4605,Check  application  form completeness,2030-01-02 12:02:46.450,,Return application back to applicant
4606,start_event_Loan  application received,2030-01-02 14:44:13.632,,Check  application  form completeness
4606,Check  application  form completeness,2030-01-02 16:18:22.914,,Approve application
4607,start_event_Loan  application received,2030-01-03 03:14:39.118,,Check  application  form completeness
4607,Check  application  form completeness,2030-01-03 05:39:39.163,,Return application back to applicant
4608,start_event_Loan  application received,2030-01-04 05:29:02.798,,Check  application  form completeness
4608,Check  application  form completeness,2030-01-04 05:54:46.585,,Return application back to applicant
4609,start_event_Loan  application received,2030-01-04 20:12:08.675,,Check  application  form completeness
4609,Check  application  form completeness,2030-01-04 21:01:28.972,,Appraise property
4610,start_event_Loan  application received,2030-01-05 18:04:42.108,,Check  application  form completeness
4610,Check  application  form completeness,2030-01-05 19:17:12.623,,Check credit history
4611,start_event_Loan  application received,2030-01-09 00:08:09.139,,Check  application  form completeness
4611,Check  application  form completeness,2030-01-09 00:37:31.812,,Check credit history
4612,start_event_Loan  application received,2030-01-09 05:08:01.683,,start_event_Loan  application received
4612,start_event_Loan  application received,2030-01-09 05:08:01.683,True,Check  application  form completeness
4613,start_event_Loan  application received,2030-01-09 14:19:57.445,,Check  application  form completeness
4613,Check  application  form completeness,2030-01-09 15:20:58.944,,Check  application  form completeness
4614,start_event_Loan  application received,2030-01-12 04:14:40.409,,Assess loan risk
4614,Assess loan risk,2030-01-12 04:14:40.409,True,Check  application  form completeness
4615,start_event_Loan  application received,2030-01-12 21:41:06.541,,Check  application  form completeness
4615,Check  application  form completeness,2030-01-12 22:17:24.862,,Check credit history
4616,start_event_Loan  application received,2030-01-13 05:26:40.723,,Check  application  form completeness
4616,Check  application  form completeness,2030-01-13 05:35:40.840,,Return application back to applicant
4617,start_event_Loan  application received,2030-01-14 09:59:52.015,,Check  application  form completeness
4617,Check  application  form completeness,2030-01-14 11:04:12.973,,Return application back to applicant
4618,start_event_Loan  application received,2030-01-17 04:52:57.778,,Check  application  form completeness
4618,Check  application  form completeness,2030-01-17 04:58:06.540,,Return application back to applicant
4619,start_event_Loan  application received,2030-01-17 07:09:17.129,,Check  application  form completeness
4619,Check  application  form completeness,2030-01-17 07:33:54.015,,Return application back to applicant
4620,Approve application,2030-01-17 15:54:29.001,True,start_event_Loan  application received
4620,start_event_Loan  application received,2030-01-18 22:43:35.771,,Check  application  form completeness
4621,start_event_Loan  application received,2030-01-19 01:21:12.795,,Check  application  form completeness
4621,Check  application  form completeness,2030-01-19 03:22:08.563,,Return application back to applicant
4622,start_event_Loan  application received,2030-01-19 07:39:00.021,,Check  application  form completeness
4622,Check  application  form completeness,2030-01-19 07:46:09.377,,Return application back to applicant
4623,start_event_Loan  application received,2030-01-19 15:54:18.734,,Check  application  form completeness
4623,Check  application  form completeness,2030-01-19 16:38:59.988,,Check credit history
4624,start_event_Loan  application received,2030-01-21 08:56:23.374,,Check  application  form completeness
4624,Check  application  form completeness,2030-01-21 09:20:03.932,,Return application back to applicant
4625,start_event_Loan  application received,2030-01-22 15:58:13.534,,Check  application  form completeness
4625,Check  application  form completeness,2030-01-22 17:21:38.168,,Return application back to applicant
4626,start_event_Loan  application received,2030-01-22 20:52:17.340,,Check  application  form completeness
4626,Check  application  form completeness,2030-01-22 22:27:59.699,,Check credit history
4627,start_event_Loan  application received,2030-01-22 23:29:47.255,,Check  application  form completeness
4627,Check  application  form completeness,2030-01-23 00:54:14.721,,Return application back to applicant
4628,start_event_Loan  application received,2030-01-23 18:52:57.343,,Check  application  form completeness
4628,Check  application  form completeness,2030-01-23 18:53:46.503,,Appraise property
4629,start_event_Loan  application received,2030-01-24 09:56:55.314,,Check  application  form completeness
4629,Check  application  form completeness,2030-01-24 10:18:12.745,,Appraise property
4630,start_event_Loan  application received,2030-01-25 18:38:53.223,,Check  application  form completeness
4630,Check  application  form completeness,2030-01-25 19:00:04.936,,Appraise property
4631,start_event_Loan  application received,2030-01-25 22:00:47.611,,Check  application  form completeness
4631,Check  application  form completeness,2030-01-25 23:35:52.521,,Receive updated application
4632,Send acceptance pack,2030-01-26 20:46:01.653,True,start_event_Loan  application received
4632,start_event_Loan  application received,2030-01-26 21:05:01.762,,Approve application
4633,start_event_Loan  application received,2030-01-27 06:27:01.331,,Check  application  form completeness
4633,Check  application  form completeness,2030-01-27 06:42:33.563,,Check credit history
4634,start_event_Loan  application received,2030-01-29 20:16:18.987,,Check  application  form completeness
4634,Check  application  form completeness,2030-01-29 22:39:41.159,,Return application back to applicant
4635,start_event_Loan  application received,2030-01-30 06:03:42.880,,Check  application  form completeness
4635,Check  application  form completeness,2030-01-30 06:19:24.591,,Return application back to applicant
4636,start_event_Loan  application received,2030-01-30 10:19:52.897,,Check  application  form completeness
4636,Check  application  form completeness,2030-01-30 10:48:36.481,,Return application back to applicant
4637,start_event_Loan  application received,2030-01-30 13:13:09.392,,Check  application  form completeness
4637,Check  application  form completeness,2030-01-30 13:38:48.446,,Return application back to applicant
4638,start_event_Loan  application received,2030-01-31 06:38:36.568,,Check  application  form completeness
4638,Check  application  form completeness,2030-01-31 06:51:04.197,,Send home insurance quote
4639,start_event_Loan  application received,2030-01-31 21:04:51.539,,Check  application  form completeness
4639,Check  application  form completeness,2030-01-31 21:20:13.206,,Return application back to applicant
4640,start_event_Loan  application received,2030-02-01 20:47:42.313,,Check  application  form completeness
4640,Check  application  form completeness,2030-02-01 21:07:31.922,,Return application back to applicant
4641,start_event_Loan  application received,2030-02-02 00:47:24.795,,Check  application  form completeness
4641,Check  application  form completeness,2030-02-02 01:35:35.406,,Return application back to applicant
4642,start_event_Loan  application received,2030-02-05 04:00:54.788,,Check  application  form completeness
4642,Check  application  form completeness,2030-02-05 04:56:20.208,,Return application back to applicant
4643,start_event_Loan  application received,2030-02-07 09:36:50.231,,Check  application  form completeness
4643,Check  application  form completeness,2030-02-07 10:26:57.351,,Return application back to applicant
4644,start_event_Loan  application received,2030-02-07 22:34:24.549,,Check  application  form completeness
4644,Check  application  form completeness,2030-02-07 23:56:07.643,,Return application back to applicant
4645,start_event_Loan  application received,2030-02-08 04:13:41.382,,Check  application  form completeness
4645,Check  application  form completeness,2030-02-08 04:36:12.700,,Return application back to applicant
4646,Assess eligibility,2030-02-08 11:42:40.372,True,start_event_Loan  application received
4646,start_event_Loan  application received,2030-02-09 14:49:53.797,,Check  application  form completeness
4647,start_event_Loan  application received,2030-02-10 21:37:43.027,,Check  application  form completeness
4647,Check  application  form completeness,2030-02-10 21:42:58.621,,Return application back to applicant
4648,start_event_Loan  application received,2030-02-14 13:46:05.686,,Check  application  form completeness
4648,Check  application  form completeness,2030-02-14 14:09:36.129,,Return application back to applicant
4649,start_event_Loan  application received,2030-02-15 11:42:44.731,,Check  application  form completeness
4649,Check  application  form completeness,2030-02-15 12:09:44.381,,Verify repayment agreement
4650,start_event_Loan  application received,2030-02-15 23:31:19.308,,Check  application  form completeness
4650,Check  application  form completeness,2030-02-16 00:09:20.543,,Appraise property
4651,start_event_Loan  application received,2030-02-15 23:50:50.585,,Check  application  form completeness
4651,Check  application  form completeness,2030-02-16 00:03:59.825,,start_event_Loan  application received
4652,start_event_Loan  application received,2030-02-16 04:07:38.117,,Check  application  form completeness
4652,Check  application  form completeness,2030-02-16 04:51:47.977,,Return application back to applicant
4653,start_event_Loan  application received,2030-02-16 06:43:23.410,,Check  application  form completeness
4653,Check  application  form completeness,2030-02-16 06:52:14.353,,Return application back to applicant
4654,start_event_Loan  application received,2030-02-16 13:07:27.774,,Check  application  form completeness
4654,Check  application  form completeness,2030-02-16 13:16:57.134,,Check credit history
4655,start_event_Loan  application received,2030-02-16 20:35:58.911,,Check  application  form completeness
4655,Check  application  form completeness,2030-02-16 20:38:48.089,,Appraise property
4656,start_event_Loan  application received,2030-02-17 16:13:03.478,,Check  application  form completeness
4656,Check  application  form completeness,2030-02-17 16:29:30.132,,Assess loan risk
4657,start_event_Loan  application received,2030-02-17 19:15:41.663,,Check  application  form completeness
4657,Check  application  form completeness,2030-02-17 19:58:29.700,,start_event_Loan  application received
4658,start_event_Loan  application received,2030-02-17 19:29:00.688,,Check  application  form completeness
4658,Check  application  form completeness,2030-02-17 20:25:06.142,,Check credit history
4659,Check  application  form completeness,2030-02-18 02:53:12.480,True,start_event_Loan  application received
4659,start_event_Loan  application received,2030-02-19 14:43:31.518,,Check  application  form completeness
4660,start_event_Loan  application received,2030-02-20 06:05:57.983,,Check  application  form completeness
4660,Check  application  form completeness,2030-02-20 06:46:24.832,,Check credit history
4661,start_event_Loan  application received,2030-02-21 15:57:44.905,,Check  application  form completeness
4661,Check  application  form completeness,2030-02-21 16:34:57.618,,Check credit history
4662,start_event_Loan  application received,2030-02-22 23:37:05.830,,Check  application  form completeness
4662,Check  application  form completeness,2030-02-23 01:25:31.598,,Return application back to applicant
4663,Assess eligibility,2030-02-23 09:26:25.210,True,start_event_Loan  application received
4663,start_event_Loan  application received,2030-02-24 03:04:49.034,,Check  application  form completeness
4664,start_event_Loan  application received,2030-02-24 11:35:25.599,,Check  application  form completeness
4664,Check  application  form completeness,2030-02-24 13:10:44.124,,Appraise property
4665,start_event_Loan  application received,2030-02-26 12:43:06.231,,Check  application  form completeness
4665,Check  application  form completeness,2030-02-26 14:29:55.390,,Return application back to applicant
4666,start_event_Loan  application received,2030-02-27 08:30:27.580,,Check  application  form completeness
4666,Check  application  form completeness,2030-02-27 09:09:23.707,,Return application back to applicant
4667,start_event_Loan  application received,2030-03-01 20:28:12.237,,Check  application  form completeness
4667,Check  application  form completeness,2030-03-01 21:40:07.578,,Check credit history
4668,start_event_Loan  application received,2030-03-01 21:18:41.817,,Check  application  form completeness
4668,Check  application  form completeness,2030-03-01 22:20:32.401,,Return application back to applicant
4669,start_event_Loan  application received,2030-03-02 03:14:16.931,,Check  application  form completeness
4669,Check  application  form completeness,2030-03-02 04:43:00.352,,Return application back to applicant
4670,start_event_Loan  application received,2030-03-05 17:53:10.170,,Check  application  form completeness
4670,Check  application  form completeness,2030-03-05 19:01:06.466,,Return application back to applicant
4671,start_event_Loan  application received,2030-03-06 02:52:35.084,,Approve application
4671,Approve application,2030-03-06 02:52:35.084,True,Check  application  form completeness
4672,start_event_Loan  application received,2030-03-06 10:30:55.607,,Check  application  form completeness
4672,Check  application  form completeness,2030-03-06 10:36:56.832,,Return application back to applicant
4673,start_event_Loan  application received,2030-03-06 11:18:28.504,,Check  application  form completeness
4673,Check  application  form completeness,2030-03-06 12:18:21.216,,Check credit history
4674,start_event_Loan  application received,2030-03-07 00:29:47.003,,Check  application  form completeness
4674,Check  application  form completeness,2030-03-07 00:58:33.306,,Check credit history
4675,Assess eligibility,2030-03-07 06:58:53.105,True,start_event_Loan  application received
4675,start_event_Loan  application received,2030-03-07 18:55:39.417,,Check  application  form completeness
4676,start_event_Loan  application received,2030-03-07 21:38:02.385,,Check  application  form completeness
4676,Check  application  form completeness,2030-03-07 23:20:01.329,,Appraise property
4677,start_event_Loan  application received,2030-03-08 04:21:47.889,,Cancel application
4677,Cancel application,2030-03-08 04:21:47.889,True,Check  application  form completeness
4678,start_event_Loan  application received,2030-03-08 07:13:35.930,,Check  application  form completeness
4678,Check  application  form completeness,2030-03-08 07:49:23.323,,Assess loan risk
4679,start_event_Loan  application received,2030-03-08 17:07:53.500,,Check  application  form completeness
4679,Check  application  form completeness,2030-03-08 18:38:04.419,,Return application back to applicant
4680,Receive updated application,2030-03-09 07:15:30.334,True,start_event_Loan  application received
4680,start_event_Loan  application received,2030-03-09 11:55:56.672,,Check  application  form completeness
4681,start_event_Loan  application received,2030-03-09 19:28:07.540,,end_event_Loan  application canceled
4681,end_event_Loan  application canceled,2030-03-09 19:28:07.540,True,Check  application  form completeness
4682,start_event_Loan  application received,2030-03-12 11:15:54.277,,Check  application  form completeness
4682,Check  application  form completeness,2030-03-12 11:47:02.059,,Appraise property
4683,start_event_Loan  application received,2030-03-13 12:54:02.823,,Check  application  form completeness
4683,Check  application  form completeness,2030-03-13 13:30:28.814,,Return application back to applicant
4684,start_event_Loan  application received,2030-03-13 13:44:03.572,,Check  application  form completeness
4684,Check  application  form completeness,2030-03-13 14:07:18.733,,Appraise property
4685,start_event_Loan  application received,2030-03-16 22:24:40.585,,Check  application  form completeness
4685,Check  application  form completeness,2030-03-16 23:38:20.096,,Return application back to applicant
4686,start_event_Loan  application received,2030-03-17 14:16:22.252,,Check  application  form completeness
4686,Check  application  form completeness,2030-03-17 14:51:12.619,,Check credit history
4687,start_event_Loan  application received,2030-03-18 00:36:24.232,,Check  application  form completeness
4687,Check  application  form completeness,2030-03-18 00:43:49.327,,Check credit history
4688,start_event_Loan  application received,2030-03-18 20:52:58.141,,Check  application  form completeness
4688,Check  application  form completeness,2030-03-18 20:52:58.572,,Appraise property
4689,start_event_Loan  application received,2030-03-21 06:17:45.557,,Check  application  form completeness
4689,Check  application  form completeness,2030-03-21 06:54:38.422,,Return application back to applicant
4690,start_event_Loan  application received,2030-03-21 15:02:20.944,,Check  application  form completeness
4690,Check  application  form completeness,2030-03-21 16:31:51.843,,Check if home insurance quote is requested
4691,start_event_Loan  application received,2030-03-24 20:11:41.029,,Check  application  form completeness
4691,Check  application  form completeness,2030-03-24 20:51:23.700,,Check credit history
4692,start_event_Loan  application received,2030-03-30 08:48:29.850,,Check  application  form completeness
4692,Check  application  form completeness,2030-03-30 08:54:50.361,,Appraise property
4693,start_event_Loan  application received,2030-04-01 07:09:59.379,,Check  application  form completeness
4693,Check  application  form completeness,2030-04-01 08:09:29.497,,Return application back to applicant
4694,start_event_Loan  application received,2030-04-02 07:11:37.780,,Check  application  form completeness
4694,Check  application  form completeness,2030-04-02 07:22:47.975,,Return application back to applicant
4695,start_event_Loan  application received,2030-04-02 11:55:49.975,,Check  application  form completeness
4695,Check  application  form completeness,2030-04-02 13:20:05.960,,Cancel application
4696,start_event_Loan  application received,2030-04-03 01:37:27.433,,Check  application  form completeness
4696,Check  application  form completeness,2030-04-03 02:04:13.390,,Appraise property
4697,start_event_Loan  application received,2030-04-03 11:23:30.756,,Check  application  form completeness
4697,Check  application  form completeness,2030-04-03 12:47:05.257,,Send home insurance quote
4698,start_event_Loan  application received,2030-04-03 22:35:54.476,,Check  application  form completeness
4698,Check  application  form completeness,2030-04-03 22:48:05.366,,Return application back to applicant
4699,start_event_Loan  application received,2030-04-05 03:56:49.073,,Check  application  form completeness
4699,Check  application  form completeness,2030-04-05 03:57:58.375,,Return application back to applicant
4700,start_event_Loan  application received,2030-04-06 20:43:10.712,,Check  application  form completeness
4700,Check  application  form completeness,2030-04-06 21:19:37.786,,Return application back to applicant
4701,start_event_Loan  application received,2030-04-07 04:36:44.548,,Check  application  form completeness
4701,Check  application  form completeness,2030-04-07 04:42:55.777,,Appraise property
4702,start_event_Loan  application received,2030-04-07 09:19:37.262,,Check  application  form completeness
4702,Check  application  form completeness,2030-04-07 10:51:59.032,,Return application back to applicant
4703,start_event_Loan  application received,2030-04-08 17:29:14.541,,Check  application  form completeness
4703,Check  application  form completeness,2030-04-08 18:54:20.695,,Return application back to applicant
4704,start_event_Loan  application received,2030-04-09 00:16:43.620,,Check  application  form completeness
4704,Check  application  form completeness,2030-04-09 01:21:49.550,,Receive updated application
4705,start_event_Loan  application received,2030-04-10 17:52:47.697,,Check  application  form completeness
4705,Check  application  form completeness,2030-04-10 19:16:22.242,,Return application back to applicant
4706,start_event_Loan  application received,2030-04-12 20:06:11.419,,Check  application  form completeness
4706,Check  application  form completeness,2030-04-12 21:01:38.237,,Check credit history
4707,start_event_Loan  application received,2030-04-12 22:02:55.249,,Check  application  form completeness
4707,Check  application  form completeness,2030-04-12 22:53:00.078,,Return application back to applicant
4708,start_event_Loan  application received,2030-04-14 18:51:13.601,,Check  application  form completeness
4708,Check  application  form completeness,2030-04-14 19:18:40.300,,Return application back to applicant
4709,start_event_Loan  application received,2030-04-16 17:00:02.105,,Check  application  form completeness
4709,Check  application  form completeness,2030-04-16 17:37:49.583,,Return application back to applicant
4710,start_event_Loan  application received,2030-04-17 03:13:05.811,,Check  application  form completeness
4710,Check  application  form completeness,2030-04-17 03:59:10.157,,Return application back to applicant
4711,start_event_Loan  application received,2030-04-17 05:59:43.586,,Check  application  form completeness
4711,Check  application  form completeness,2030-04-17 06:09:54.943,,start_event_Loan  application received
4712,Verify repayment agreement,2030-04-17 17:00:47.168,True,start_event_Loan  application received
4712,start_event_Loan  application received,2030-04-19 15:49:43.283,,Check  application  form completeness
4713,start_event_Loan  application received,2030-04-19 18:36:07.719,,Check  application  form completeness
4713,Check  application  form completeness,2030-04-19 19:19:32.322,,Return application back to applicant
4714,start_event_Loan  application received,2030-04-23 06:19:19.795,,Check  application  form completeness
4714,Check  application  form completeness,2030-04-23 07:50:43.975,,Return application back to applicant
4715,start_event_Loan  application received,2030-04-23 20:18:00.232,,Check  application  form completeness
4715,Check  application  form completeness,2030-04-23 22:45:33.077,,Appraise property
4716,start_event_Loan  application received,2030-04-24 22:22:09.827,,Check  application  form completeness
4716,Check  application  form completeness,2030-04-24 22:47:48.618,,Send acceptance pack
4717,start_event_Loan  application received,2030-04-25 23:18:42.963,,Check  application  form completeness
4717,Check  application  form completeness,2030-04-25 23:46:02.164,,Cancel application
4718,start_event_Loan  application received,2030-04-26 03:45:35.685,,Check  application  form completeness
4718,Check  application  form completeness,2030-04-26 05:23:13.537,,Appraise property
4719,start_event_Loan  application received,2030-04-26 08:07:06.427,,Check  application  form completeness
4719,Check  application  form completeness,2030-04-26 09:05:04.855,,Return application back to applicant
4720,start_event_Loan  application received,2030-04-27 07:44:13.014,,Check  application  form completeness
4720,Check  application  form completeness,2030-04-27 07:45:07.140,,Return application back to applicant
4721,start_event_Loan  application received,2030-04-28 10:20:30.662,,Check  application  form completeness
4721,Check  application  form completeness,2030-04-28 10:22:35.810,,Check credit history
4722,start_event_Loan  application received,2030-04-29 15:54:34.442,,Check  application  form completeness
4722,Check  application  form completeness,2030-04-29 16:30:05.287,,Check credit history
4723,start_event_Loan  application received,2030-04-29 17:09:15.233,,Check  application  form completeness
4723,Check  application  form completeness,2030-04-29 18:14:03.044,,Check credit history
4724,start_event_Loan  application received,2030-04-29 18:09:05.451,,Check  application  form completeness
4724,Check  application  form completeness,2030-04-29 19:26:53.592,,Appraise property
4725,start_event_Loan  application received,2030-05-01 05:58:58.908,,Check  application  form completeness
4725,Check  application  form completeness,2030-05-01 06:47:07.587,,Check credit history
4726,start_event_Loan  application received,2030-05-01 20:40:19.945,,Check  application  form completeness
4726,Check  application  form completeness,2030-05-01 20:43:08.324,,Appraise property
4727,start_event_Loan  application received,2030-05-02 17:47:20.160,,Reject application
4727,Reject application,2030-05-02 17:47:20.160,True,Check  application  form completeness
4728,start_event_Loan  application received,2030-05-02 20:23:06.989,,Check  application  form completeness
4728,Check  application  form completeness,2030-05-02 20:58:02.671,,Return application back to applicant
4729,start_event_Loan  application received,2030-05-03 08:59:21.364,,Check  application  form completeness
4729,Check  application  form completeness,2030-05-03 09:23:15.841,,Return application back to applicant
4730,start_event_Loan  application received,2030-05-03 20:19:16.145,,Check  application  form completeness
4730,Check  application  form completeness,2030-05-03 21:43:03.618,,Return application back to applicant
4731,start_event_Loan  application received,2030-05-04 01:57:05.843,,Check  application  form completeness
4731,Check  application  form completeness,2030-05-04 02:44:28.025,,Check credit history
4732,end_event_Loan  application approved,2030-05-04 06:20:21.258,True,start_event_Loan  application received
4732,start_event_Loan  application received,2030-05-04 19:33:32.965,,Check  application  form completeness
4733,start_event_Loan  application received,2030-05-05 05:16:06.497,,Check  application  form completeness
4733,Check  application  form completeness,2030-05-05 05:18:36.909,,Return application back to applicant
4734,Receive updated application,2030-05-05 14:46:57.786,True,start_event_Loan  application received
4734,start_event_Loan  application received,2030-05-05 21:13:18.258,,Check  application  form completeness
4735,start_event_Loan  application received,2030-05-05 22:29:15.429,,Check  application  form completeness
4735,Check  application  form completeness,2030-05-05 23:09:24.177,,Return application back to applicant
4736,start_event_Loan  application received,2030-05-06 10:18:37.594,,Check  application  form completeness
4736,Check  application  form completeness,2030-05-06 13:11:53.820,,Appraise property
4737,start_event_Loan  application received,2030-05-07 00:57:34.895,,Check  application  form completeness
4737,Check  application  form completeness,2030-05-07 01:30:54.011,,Check credit history
4738,start_event_Loan  application received,2030-05-08 03:34:37.807,,Check  application  form completeness
4738,Check  application  form completeness,2030-05-08 03:40:03.554,,Return application back to applicant
4739,start_event_Loan  application received,2030-05-08 10:05:38.235,,Check  application  form completeness
4739,Check  application  form completeness,2030-05-08 10:10:55.823,,end_event_Loan  application approved
4740,start_event_Loan  application received,2030-05-12 06:07:39.159,,Check  application  form completeness
4740,Check  application  form completeness,2030-05-12 06:50:47.035,,Return application back to applicant
4741,start_event_Loan  application received,2030-05-12 20:35:41.338,,Check  application  form completeness
4741,Check  application  form completeness,2030-05-12 21:04:53.973,,Appraise property
4742,start_event_Loan  application received,2030-05-14 04:06:16.843,,Cancel application
4742,Cancel application,2030-05-14 04:06:16.843,True,Check  application  form completeness
4743,Check credit history,2030-05-14 14:00:04.913,True,start_event_Loan  application received
4743,start_event_Loan  application received,2030-05-15 14:45:09.093,,Check  application  form completeness
4744,start_event_Loan  application received,2030-05-15 21:41:46.865,,Check  application  form completeness
4744,Check  application  form completeness,2030-05-15 22:26:11.728,,Appraise property
4745,start_event_Loan  application received,2030-05-15 23:27:15.465,,Check  application  form completeness
4745,Check  application  form completeness,2030-05-15 23:30:04.718,,Return application back to applicant
4746,start_event_Loan  application received,2030-05-17 00:55:51.220,,Check  application  form completeness
4746,Check  application  form completeness,2030-05-17 02:07:10.940,,Return application back to applicant
4747,start_event_Loan  application received,2030-05-17 08:00:44.447,,Check  application  form completeness
4747,Check  application  form completeness,2030-05-17 08:28:28.903,,Appraise property
4748,start_event_Loan  application received,2030-05-17 17:55:12.539,,Check  application  form completeness
4748,Check  application  form completeness,2030-05-17 19:22:06.857,,Check credit history
4749,start_event_Loan  application received,2030-05-18 21:40:02.250,,Send acceptance pack
4749,Send acceptance pack,2030-05-18 21:40:02.250,True,Check  application  form completeness
4750,start_event_Loan  application received,2030-05-21 03:05:05.131,,Check  application  form completeness
4750,Check  application  form completeness,2030-05-21 03:52:07.204,,Receive updated application
4751,start_event_Loan  application received,2030-05-21 08:15:33.252,,Check  application  form completeness
4751,Check  application  form completeness,2030-05-21 08:36:46.308,,Return application back to applicant
4752,start_event_Loan  application received,2030-05-21 14:23:09.331,,Check  application  form completeness
4752,Check  application  form completeness,2030-05-21 14:32:07.246,,Return application back to applicant
4753,start_event_Loan  application received,2030-05-24 04:05:26.878,,Check  application  form completeness
4753,Check  application  form completeness,2030-05-24 04:27:03.155,,Appraise property
4754,start_event_Loan  application received,2030-05-25 11:20:31.921,,Check  application  form completeness
4754,Check  application  form completeness,2030-05-25 12:24:06.840,,Return application back to applicant
4755,start_event_Loan  application received,2030-05-25 20:49:04.878,,Check  application  form completeness
4755,Check  application  form completeness,2030-05-25 20:57:25.045,,Check credit history
4756,Appraise property,2030-05-26 02:03:36.381,True,start_event_Loan  application received
4756,start_event_Loan  application received,2030-05-27 12:08:42.696,,Check  application  form completeness
4757,start_event_Loan  application received,2030-05-29 13:33:55.527,,Check  application  form completeness
4757,Check  application  form completeness,2030-05-29 14:59:47.941,,Appraise property
4758,start_event_Loan  application received,2030-05-30 18:45:26.044,,Check  application  form completeness
4758,Check  application  form completeness,2030-05-30 23:07:53.583,,Assess loan risk
4759,start_event_Loan  application received,2030-06-01 01:48:29.964,,Check  application  form completeness
4759,Check  application  form completeness,2030-06-01 02:37:14.306,,Return application back to applicant
4760,start_event_Loan  application received,2030-06-02 11:17:44.235,,Check  application  form completeness
4760,Check  application  form completeness,2030-06-02 13:52:11.932,,Return application back to applicant
4761,start_event_Loan  application received,2030-06-03 02:16:07.164,,Check  application  form completeness
4761,Check  application  form completeness,2030-06-03 04:01:53.046,,Send home insurance quote
4762,start_event_Loan  application received,2030-06-03 05:54:53.692,,Check  application  form completeness
4762,Check  application  form completeness,2030-06-03 06:08:02.057,,Appraise property
4763,start_event_Loan  application received,2030-06-03 10:09:40.430,,Check  application  form completeness
4763,Check  application  form completeness,2030-06-03 11:35:36.260,,Check credit history
4764,Check credit history,2030-06-03 19:05:10.126,True,start_event_Loan  application received
4764,start_event_Loan  application received,2030-06-03 23:18:08.106,,Check  application  form completeness
4765,start_event_Loan  application received,2030-06-07 21:48:05.987,,Check  application  form completeness
4765,Check  application  form completeness,2030-06-07 21:53:25.171,,Cancel application
4766,start_event_Loan  application received,2030-06-08 03:58:30.507,,Check  application  form completeness
4766,Check  application  form completeness,2030-06-08 05:12:48.063,,end_event_Loan application rejected
4767,start_event_Loan  application received,2030-06-08 09:59:59.091,,Check  application  form completeness
4767,Check  application  form completeness,2030-06-08 11:32:16.438,,Check credit history
4768,start_event_Loan  application received,2030-06-10 02:21:07.418,,Check  application  form completeness
4768,Check  application  form completeness,2030-06-10 04:14:58.063,,Appraise property
4769,start_event_Loan  application received,2030-06-10 06:49:14.581,,Check  application  form completeness
4769,Check  application  form completeness,2030-06-10 07:54:36.774,,Return application back to applicant
4770,start_event_Loan  application received,2030-06-11 05:18:16.907,,end_event_Loan application rejected
4770,end_event_Loan application rejected,2030-06-11 05:18:16.907,True,Check  application  form completeness
4771,start_event_Loan  application received,2030-06-11 20:13:40.665,,Check  application  form completeness
4771,Check  application  form completeness,2030-06-11 20:48:09.064,,Appraise property
4772,start_event_Loan  application received,2030-06-11 21:11:58.756,,Check  application  form completeness
4772,Check  application  form completeness,2030-06-11 21:35:26.443,,Return application back to applicant
4773,start_event_Loan  application received,2030-06-12 12:29:55.849,,Check  application  form completeness
4773,Check  application  form completeness,2030-06-12 14:13:19.839,,Check credit history
4774,start_event_Loan  application received,2030-06-12 13:36:46.017,,Check  application  form completeness
4774,Check  application  form completeness,2030-06-12 13:43:50.733,,Return application back to applicant
4775,Approve application,2030-06-12 23:08:44.099,True,start_event_Loan  application received
4775,start_event_Loan  application received,2030-06-13 13:17:59.898,,Check  application  form completeness
4776,start_event_Loan  application received,2030-06-14 12:47:20.765,,Check  application  form completeness
4776,Check  application  form completeness,2030-06-14 13:19:04.285,,Appraise property
4777,start_event_Loan  application received,2030-06-17 06:57:02.694,,Assess loan risk
4777,Assess loan risk,2030-06-17 06:57:02.694,True,Check  application  form completeness
4778,start_event_Loan  application received,2030-06-17 11:21:05.803,,Check  application  form completeness
4778,Check  application  form completeness,2030-06-17 11:58:01.077,,Appraise property
4779,start_event_Loan  application received,2030-06-18 04:00:25.297,,Check  application  form completeness
