caseid,activity,ts,noise
311,start_event_Loan  application received,2018-07-19 16:19:34.414,
311,Check  application  form completeness,2018-07-19 16:27:50.041,
311,Appraise property,2018-07-19 16:33:28.164,
311,Reject application,2018-07-19 16:33:28.164,True
311,Check credit history,2018-07-19 17:36:01.329,
312,start_event_Loan  application received,2018-07-19 18:57:43.815,
312,Check  application  form completeness,2018-07-19 19:36:01.467,
312,Appraise property,2018-07-19 21:58:32.639,
312,Check credit history,2018-07-19 22:13:21.735,
312,Assess loan risk,2018-07-19 22:14:13.056,
313,start_event_Loan  application received,2018-07-20 20:03:43.970,
313,Check  application  form completeness,2018-07-20 23:52:31.549,
313,Receive updated application,2018-07-20 23:52:31.549,True
313,Return application back to applicant,2018-07-21 00:16:14.749,
313,Receive updated application,2018-07-21 01:24:03.406,
314,start_event_Loan  application received,2018-07-21 05:53:12.963,
314,Cancel application,2018-07-21 05:53:12.963,True
314,Check  application  form completeness,2018-07-21 07:59:01.145,
314,Appraise property,2018-07-21 12:19:22.930,
314,Check credit history,2018-07-21 13:06:19.147,
315,start_event_Loan  application received,2018-07-22 10:57:41.158,
315,Check  application  form completeness,2018-07-22 11:01:11.162,
315,Appraise property,2018-07-22 11:40:32.968,
315,Check credit history,2018-07-22 11:45:07.655,
315,Assess loan risk,2018-07-22 12:15:14.981,
316,start_event_Loan  application received,2018-07-24 18:58:06.207,
316,Check  application  form completeness,2018-07-24 19:35:50.501,
316,Check credit history,2018-07-24 20:34:45.170,
316,Assess loan risk,2018-07-24 22:49:38.172,
316,Appraise property,2018-07-25 01:38:39.411,
317,start_event_Loan  application received,2018-07-24 21:35:08.759,
317,Check  application  form completeness,2018-07-24 21:58:01.874,
317,Appraise property,2018-07-24 23:24:28.872,
317,Check credit history,2018-07-25 00:59:03.102,
317,Assess loan risk,2018-07-25 02:36:08.058,
318,start_event_Loan  application received,2018-07-25 13:09:53.724,
318,Check  application  form completeness,2018-07-25 13:44:38.102,
318,Appraise property,2018-07-25 13:57:08.641,
318,Check credit history,2018-07-25 14:00:31.370,
318,Assess loan risk,2018-07-25 14:09:24.307,
319,start_event_Loan  application received,2018-07-28 21:55:15.135,
319,start_event_Loan  application received,2018-07-28 21:55:15.135,True
319,Check  application  form completeness,2018-07-28 23:50:00.442,
319,Check credit history,2018-07-29 00:15:34.151,
319,Appraise property,2018-07-29 01:14:13.176,
320,start_event_Loan  application received,2018-07-29 03:59:09.892,
320,Check  application  form completeness,2018-07-29 05:05:31.258,
320,Check credit history,2018-07-29 10:15:09.333,
320,Assess loan risk,2018-07-29 11:00:27.383,
320,Appraise property,2018-07-29 11:31:00.337,
321,start_event_Loan  application received,2018-07-29 13:55:42.600,
321,Check  application  form completeness,2018-07-29 14:34:21.961,
321,Appraise property,2018-07-29 14:36:12.752,
321,Check credit history,2018-07-29 14:42:03.937,
321,Assess loan risk,2018-07-29 17:38:07.025,
322,start_event_Loan  application received,2018-07-30 07:32:23.003,
322,Check  application  form completeness,2018-07-30 08:29:29.139,
322,Return application back to applicant,2018-07-30 08:44:54.266,
322,end_event_Loan  application approved,2018-07-30 08:44:54.266,True
322,Receive updated application,2018-07-30 08:46:17.840,
323,start_event_Loan  application received,2018-07-30 22:36:55.015,
323,Check  application  form completeness,2018-07-31 00:23:58.097,
323,Return application back to applicant,2018-07-31 01:03:31.784,
323,Receive updated application,2018-07-31 02:02:08.038,
323,Check  application  form completeness,2018-07-31 02:17:30.247,
324,start_event_Loan  application received,2018-07-31 23:48:00.572,
324,Check  application  form completeness,2018-08-01 00:13:33.718,
324,Check credit history,2018-08-01 00:43:04.946,
324,Assess loan risk,2018-08-01 01:00:55.457,
324,Appraise property,2018-08-01 01:05:18.602,
325,start_event_Loan  application received,2018-08-02 23:22:14.716,
325,Check  application  form completeness,2018-08-03 00:18:42.894,
325,Return application back to applicant,2018-08-03 01:07:12.977,
325,Receive updated application,2018-08-03 01:43:09.066,
325,Check  application  form completeness,2018-08-03 02:38:23.295,
326,start_event_Loan  application received,2018-08-03 03:16:02.053,
326,Check  application  form completeness,2018-08-03 05:01:16.702,
326,Return application back to applicant,2018-08-03 05:47:27.300,
326,Appraise property,2018-08-03 05:47:27.300,True
326,Receive updated application,2018-08-03 07:19:45.707,
327,start_event_Loan  application received,2018-08-04 03:44:52.310,
327,end_event_Loan  application canceled,2018-08-04 03:44:52.310,True
327,Check  application  form completeness,2018-08-04 03:53:18.394,
327,Return application back to applicant,2018-08-04 04:26:49.553,
327,Receive updated application,2018-08-04 05:53:57.311,
328,start_event_Loan  application received,2018-08-05 00:58:31.885,
328,Check  application  form completeness,2018-08-05 01:19:14.773,
328,Return application back to applicant,2018-08-05 01:28:12.075,
328,Receive updated application,2018-08-05 01:30:01.389,
328,Check  application  form completeness,2018-08-05 01:49:51.785,
329,start_event_Loan  application received,2018-08-05 09:59:04.426,
329,Check  application  form completeness,2018-08-05 10:25:55.610,
329,Check credit history,2018-08-05 10:28:31.342,
329,Appraise property,2018-08-05 12:10:30.974,
329,Appraise property,2018-08-05 12:10:30.974,True
330,start_event_Loan  application received,2018-08-06 11:57:45.437,
330,Check  application  form completeness,2018-08-06 14:07:37.358,
330,Appraise property,2018-08-06 15:08:10.469,
330,Check credit history,2018-08-06 15:27:45.082,
330,Assess loan risk,2018-08-06 17:49:15.419,
331,start_event_Loan  application received,2018-08-07 01:56:40.461,
331,end_event_Loan application rejected,2018-08-07 01:56:40.461,True
331,Check  application  form completeness,2018-08-07 02:25:42.270,
331,Verify repayment agreement,2018-08-07 02:25:42.270,True
331,Return application back to applicant,2018-08-07 02:37:22.566,
332,start_event_Loan  application received,2018-08-09 13:28:22.933,
332,Verify repayment agreement,2018-08-09 13:28:22.933,True
332,Check  application  form completeness,2018-08-09 13:33:59.734,
332,Check credit history,2018-08-09 14:00:22.665,
332,Appraise property,2018-08-09 15:45:08.257,
333,start_event_Loan  application received,2018-08-10 02:07:24.560,
333,Check  application  form completeness,2018-08-10 02:44:04.740,
333,Check credit history,2018-08-10 04:58:33.656,
333,Appraise property,2018-08-10 06:11:48.725,
333,Assess loan risk,2018-08-10 06:21:36.037,
334,start_event_Loan  application received,2018-08-12 01:01:04.375,
334,Check  application  form completeness,2018-08-12 01:43:03.235,
334,Return application back to applicant,2018-08-12 03:22:47.739,
334,Receive updated application,2018-08-12 06:35:35.816,
334,Check  application  form completeness,2018-08-12 06:53:43.959,
335,start_event_Loan  application received,2018-08-13 13:07:45.099,
335,Check  application  form completeness,2018-08-13 14:26:24.773,
335,Return application back to applicant,2018-08-13 15:40:58.390,
335,Receive updated application,2018-08-13 19:54:35.235,
335,Check  application  form completeness,2018-08-13 20:58:13.387,
336,start_event_Loan  application received,2018-08-14 00:36:49.638,
336,Check  application  form completeness,2018-08-14 03:05:18.132,
336,Check credit history,2018-08-14 03:24:01.297,
336,end_event_Loan application rejected,2018-08-14 03:24:01.297,True
336,Assess loan risk,2018-08-14 04:24:51.944,
337,Assess loan risk,2018-08-14 16:05:36.255,True
337,start_event_Loan  application received,2018-08-17 17:34:20.880,
337,Check  application  form completeness,2018-08-17 19:47:04.531,
337,Check credit history,2018-08-17 20:16:49.551,
337,Assess loan risk,2018-08-17 21:56:05.296,
338,start_event_Loan  application received,2018-08-18 10:04:07.249,
338,Check  application  form completeness,2018-08-18 11:18:15.871,
338,Appraise property,2018-08-18 11:21:10.139,
338,end_event_Loan  application canceled,2018-08-18 11:21:10.139,True
338,Check credit history,2018-08-18 11:44:25.880,
339,start_event_Loan  application received,2018-08-18 17:15:41.218,
339,Check  application  form completeness,2018-08-18 20:05:20.556,
339,Check credit history,2018-08-18 20:24:44.340,
339,Assess loan risk,2018-08-18 21:09:55.991,
339,Appraise property,2018-08-18 23:34:08.000,
340,start_event_Loan  application received,2018-08-18 17:21:06.264,
340,Check  application  form completeness,2018-08-18 19:34:08.672,
340,Return application back to applicant,2018-08-18 22:58:37.709,
340,Receive updated application,2018-08-19 01:59:33.829,
340,Check  application  form completeness,2018-08-19 02:00:01.491,
341,start_event_Loan  application received,2018-08-19 02:10:42.099,
341,Check  application  form completeness,2018-08-19 03:01:53.499,
341,Check credit history,2018-08-19 06:14:52.264,
341,Assess loan risk,2018-08-19 06:31:31.820,
341,Appraise property,2018-08-19 07:49:03.570,
342,start_event_Loan  application received,2018-08-19 14:33:56.168,
342,Check  application  form completeness,2018-08-19 14:50:20.981,
342,Return application back to applicant,2018-08-19 14:52:32.869,
342,Receive updated application,2018-08-19 16:35:27.929,
342,Check if home insurance quote is requested,2018-08-19 16:35:27.929,True
343,end_event_Loan  application approved,2018-08-20 00:52:18.759,True
343,start_event_Loan  application received,2018-08-20 04:56:17.842,
343,Check  application  form completeness,2018-08-20 05:28:53.971,
343,Return application back to applicant,2018-08-20 07:03:01.564,
343,Receive updated application,2018-08-20 08:10:41.647,
344,start_event_Loan  application received,2018-08-20 20:25:36.645,
344,Check  application  form completeness,2018-08-20 20:57:36.448,
344,Return application back to applicant,2018-08-20 21:06:51.561,
344,Receive updated application,2018-08-20 22:23:12.830,
344,Check  application  form completeness,2018-08-21 03:14:55.211,
345,start_event_Loan  application received,2018-08-21 02:11:27.947,
345,Check  application  form completeness,2018-08-21 02:53:51.238,
345,Return application back to applicant,2018-08-21 03:32:02.311,
345,Receive updated application,2018-08-21 04:34:10.765,
345,Check  application  form completeness,2018-08-21 05:24:33.604,
346,start_event_Loan  application received,2018-08-21 08:37:04.099,
346,Check  application  form completeness,2018-08-21 09:36:02.465,
346,Return application back to applicant,2018-08-21 10:01:57.353,
346,Receive updated application,2018-08-21 12:43:55.653,
346,Check  application  form completeness,2018-08-21 12:47:40.437,
347,start_event_Loan  application received,2018-08-23 12:04:34.284,
347,Check  application  form completeness,2018-08-23 12:33:16.606,
347,Appraise property,2018-08-23 12:49:10.341,
347,Check credit history,2018-08-23 13:07:31.553,
347,Assess loan risk,2018-08-23 13:44:11.733,
348,start_event_Loan  application received,2018-08-23 13:50:34.719,
348,Check  application  form completeness,2018-08-23 15:24:22.840,
348,Return application back to applicant,2018-08-23 15:43:11.435,
348,Receive updated application,2018-08-23 17:38:10.016,
348,Check  application  form completeness,2018-08-23 19:06:55.990,
349,start_event_Loan  application received,2018-08-25 15:06:15.244,
349,Check  application  form completeness,2018-08-25 16:32:16.700,
349,Appraise property,2018-08-25 17:00:06.375,
349,Check credit history,2018-08-25 18:06:13.264,
349,Assess loan risk,2018-08-25 20:20:34.322,
350,start_event_Loan  application received,2018-08-26 16:08:03.831,
350,Check  application  form completeness,2018-08-26 17:12:33.497,
350,Return application back to applicant,2018-08-26 17:20:07.375,
350,Receive updated application,2018-08-26 18:26:40.015,
350,Check  application  form completeness,2018-08-26 19:50:53.730,
351,start_event_Loan  application received,2018-08-26 20:47:25.269,
351,Check  application  form completeness,2018-08-26 22:39:09.593,
351,Return application back to applicant,2018-08-26 23:20:38.150,
351,Receive updated application,2018-08-26 23:54:02.116,
351,Check  application  form completeness,2018-08-27 00:17:49.513,
352,start_event_Loan  application received,2018-08-28 19:14:24.976,
352,Check  application  form completeness,2018-08-28 19:26:34.679,
352,Return application back to applicant,2018-08-28 20:56:37.521,
352,Send home insurance quote,2018-08-28 20:56:37.521,True
352,Receive updated application,2018-08-28 21:56:46.189,
353,start_event_Loan  application received,2018-08-29 11:28:24.326,
353,Check  application  form completeness,2018-08-29 12:31:52.145,
353,Return application back to applicant,2018-08-29 12:38:59.448,
353,Receive updated application,2018-08-29 12:52:20.630,
353,Check  application  form completeness,2018-08-29 14:19:20.454,
354,start_event_Loan  application received,2018-09-01 02:30:23.955,
354,Check  application  form completeness,2018-09-01 02:56:34.760,
354,Return application back to applicant,2018-09-01 03:57:18.286,
354,Receive updated application,2018-09-01 04:33:36.304,
354,Check  application  form completeness,2018-09-01 07:57:46.077,
355,start_event_Loan  application received,2018-09-01 07:22:57.241,
355,Check  application  form completeness,2018-09-01 09:17:54.262,
355,Return application back to applicant,2018-09-01 11:07:33.915,
355,Receive updated application,2018-09-01 12:54:45.095,
355,Check  application  form completeness,2018-09-01 13:22:24.127,
356,start_event_Loan  application received,2018-09-01 14:31:36.714,
356,Check  application  form completeness,2018-09-01 15:32:12.754,
356,Check credit history,2018-09-01 16:09:59.298,
356,Appraise property,2018-09-01 16:15:02.822,
356,Assess loan risk,2018-09-01 16:28:52.669,
357,start_event_Loan  application received,2018-09-04 02:56:05.280,
357,Check  application  form completeness,2018-09-04 05:11:27.649,
357,Check credit history,2018-09-04 05:20:02.002,
357,Assess loan risk,2018-09-04 06:07:32.806,
357,Appraise property,2018-09-04 06:18:27.029,
358,Send acceptance pack,2018-09-04 10:31:10.683,True
358,start_event_Loan  application received,2018-09-06 05:25:51.361,
358,Check  application  form completeness,2018-09-06 06:34:09.885,
358,Return application back to applicant,2018-09-06 10:49:50.455,
358,Appraise property,2018-09-06 10:49:50.455,True
359,start_event_Loan  application received,2018-09-07 08:02:12.379,
359,Approve application,2018-09-07 08:02:12.379,True
359,Check  application  form completeness,2018-09-07 08:28:25.658,
359,Appraise property,2018-09-07 09:05:00.995,
359,Check credit history,2018-09-07 10:56:18.503,
360,start_event_Loan  application received,2018-09-07 21:04:44.724,
360,Check  application  form completeness,2018-09-07 22:14:39.011,
360,Appraise property,2018-09-07 22:42:27.022,
360,Check credit history,2018-09-08 01:14:39.575,
360,Assess loan risk,2018-09-08 01:34:29.610,
361,start_event_Loan  application received,2018-09-09 14:14:48.927,
361,Check  application  form completeness,2018-09-09 14:21:43.186,
361,end_event_Loan application rejected,2018-09-09 14:21:43.186,True
361,Check credit history,2018-09-09 16:26:30.044,
361,Appraise property,2018-09-09 17:13:28.881,
362,start_event_Loan  application received,2018-09-09 22:39:56.910,
362,Check  application  form completeness,2018-09-09 23:56:29.311,
362,Return application back to applicant,2018-09-10 00:51:48.278,
362,Receive updated application,2018-09-10 00:58:10.006,
362,Check  application  form completeness,2018-09-10 01:04:13.719,
363,start_event_Loan  application received,2018-09-10 02:09:48.892,
363,Check  application  form completeness,2018-09-10 03:38:49.626,
363,Check credit history,2018-09-10 03:40:50.708,
363,Assess loan risk,2018-09-10 03:45:16.542,
363,Appraise property,2018-09-10 04:52:24.621,
364,start_event_Loan  application received,2018-09-11 19:04:31.342,
364,Check  application  form completeness,2018-09-11 19:36:29.446,
364,Return application back to applicant,2018-09-11 19:37:25.186,
364,Receive updated application,2018-09-11 20:35:17.354,
364,Check  application  form completeness,2018-09-11 21:47:02.980,
365,start_event_Loan  application received,2018-09-13 00:58:18.073,
365,Check  application  form completeness,2018-09-13 01:01:12.325,
365,Return application back to applicant,2018-09-13 01:18:54.519,
365,Receive updated application,2018-09-13 02:16:08.414,
365,Check  application  form completeness,2018-09-13 02:48:15.670,
366,start_event_Loan  application received,2018-09-13 07:33:25.421,
366,Check  application  form completeness,2018-09-13 07:49:11.633,
366,Appraise property,2018-09-13 08:16:26.029,
366,Check credit history,2018-09-13 09:51:11.536,
366,Assess loan risk,2018-09-13 11:59:02.283,
367,start_event_Loan  application received,2018-09-16 19:17:33.193,
367,Check  application  form completeness,2018-09-16 19:18:47.841,
367,Return application back to applicant,2018-09-16 19:59:53.246,
367,Receive updated application,2018-09-16 20:52:10.971,
367,Check  application  form completeness,2018-09-16 21:04:55.461,
368,start_event_Loan  application received,2018-09-17 17:02:38.696,
368,Check  application  form completeness,2018-09-17 17:07:21.059,
368,Check credit history,2018-09-17 17:46:56.267,
368,Assess eligibility,2018-09-17 17:46:56.267,True
368,Appraise property,2018-09-17 18:13:56.883,
369,start_event_Loan  application received,2018-09-17 19:30:28.971,
369,Check  application  form completeness,2018-09-17 19:41:55.050,
369,Return application back to applicant,2018-09-17 20:37:06.865,
369,Receive updated application,2018-09-18 00:13:25.393,
369,Check  application  form completeness,2018-09-18 01:01:09.701,
370,start_event_Loan  application received,2018-09-20 23:21:30.366,
370,Check  application  form completeness,2018-09-21 00:58:10.127,
370,Return application back to applicant,2018-09-21 01:41:43.675,
370,Receive updated application,2018-09-21 01:53:28.919,
370,Check  application  form completeness,2018-09-21 02:23:25.215,
371,start_event_Loan  application received,2018-09-21 22:17:02.275,
371,Check  application  form completeness,2018-09-21 23:30:52.690,
371,Return application back to applicant,2018-09-22 00:09:02.694,
371,Receive updated application,2018-09-22 00:58:48.285,
371,Check  application  form completeness,2018-09-22 01:10:20.118,
372,start_event_Loan  application received,2018-09-21 23:32:50.359,
372,Check  application  form completeness,2018-09-22 01:08:58.284,
372,Check credit history,2018-09-22 01:19:29.607,
372,Assess loan risk,2018-09-22 02:38:43.471,
372,Appraise property,2018-09-22 03:56:58.499,
373,start_event_Loan  application received,2018-09-22 11:20:07.645,
373,Check  application  form completeness,2018-09-22 12:01:55.410,
373,Appraise property,2018-09-22 12:14:31.046,
373,Approve application,2018-09-22 12:14:31.046,True
373,Check credit history,2018-09-22 13:55:30.599,
374,start_event_Loan  application received,2018-09-22 21:20:18.925,
374,Check  application  form completeness,2018-09-23 00:36:04.876,
374,Cancel application,2018-09-23 00:36:04.876,True
374,Appraise property,2018-09-23 03:01:26.344,
374,Check credit history,2018-09-23 05:07:52.318,
375,start_event_Loan  application received,2018-09-23 16:34:59.041,
375,end_event_Loan  application canceled,2018-09-23 16:34:59.041,True
375,Check  application  form completeness,2018-09-23 17:51:53.873,
375,Return application back to applicant,2018-09-23 17:59:08.275,
375,Receive updated application,2018-09-23 18:22:09.273,
376,start_event_Loan  application received,2018-09-24 07:18:50.474,
376,Check  application  form completeness,2018-09-24 07:56:09.023,
376,Check credit history,2018-09-24 13:27:20.731,
376,Assess loan risk,2018-09-24 16:11:29.762,
376,Appraise property,2018-09-24 17:22:55.596,
377,start_event_Loan  application received,2018-09-25 08:49:01.299,
377,Check  application  form completeness,2018-09-25 09:59:26.331,
377,Send acceptance pack,2018-09-25 09:59:26.331,True
377,Appraise property,2018-09-25 10:34:18.497,
377,Check credit history,2018-09-25 11:55:01.320,
378,start_event_Loan  application received,2018-09-26 02:18:41.947,
378,Check  application  form completeness,2018-09-26 03:09:37.356,
378,Appraise property,2018-09-26 03:52:36.107,
378,Check credit history,2018-09-26 04:20:03.222,
378,Assess loan risk,2018-09-26 05:55:28.144,
379,start_event_Loan  application received,2018-09-26 06:27:16.343,
379,Check  application  form completeness,2018-09-26 06:42:08.608,
379,Check credit history,2018-09-26 08:03:58.933,
379,end_event_Loan  application canceled,2018-09-26 08:03:58.933,True
379,Assess loan risk,2018-09-26 08:15:33.098,
380,Assess eligibility,2018-09-26 19:17:29.343,True
380,start_event_Loan  application received,2018-09-26 18:58:46.069,
380,Check  application  form completeness,2018-09-26 19:07:50.833,
380,Return application back to applicant,2018-09-26 19:45:45.968,
380,Receive updated application,2018-09-26 20:09:44.976,
381,start_event_Loan  application received,2018-09-26 22:34:22.914,
381,Check  application  form completeness,2018-09-27 00:28:43.886,
381,start_event_Loan  application received,2018-09-27 00:28:43.886,True
381,Return application back to applicant,2018-09-27 00:43:05.695,
381,Assess eligibility,2018-09-27 00:43:05.695,True
382,Assess eligibility,2018-09-27 09:05:07.578,True
382,start_event_Loan  application received,2018-09-27 05:19:06.579,
382,Check  application  form completeness,2018-09-27 05:27:34.979,
382,Check  application  form completeness,2018-09-27 05:27:34.979,True
382,Check credit history,2018-09-27 05:35:58.313,
383,start_event_Loan  application received,2018-09-27 11:09:38.175,
383,Check  application  form completeness,2018-09-27 15:01:21.537,
383,Verify repayment agreement,2018-09-27 15:01:21.537,True
383,Appraise property,2018-09-27 16:18:54.866,
383,Check credit history,2018-09-27 16:30:11.407,
384,start_event_Loan  application received,2018-09-29 05:03:39.211,
384,Check credit history,2018-09-29 05:03:39.211,True
384,Check  application  form completeness,2018-09-29 05:33:25.557,
384,Send home insurance quote,2018-09-29 05:33:25.557,True
384,Appraise property,2018-09-29 06:27:35.903,
385,start_event_Loan  application received,2018-09-29 13:58:06.511,
385,Check  application  form completeness,2018-09-29 14:06:01.689,
385,Reject application,2018-09-29 14:06:01.689,True
385,Check credit history,2018-09-29 14:13:49.248,
385,Assess loan risk,2018-09-29 14:19:57.626,
386,start_event_Loan  application received,2018-09-30 11:03:02.228,
386,Check  application  form completeness,2018-09-30 11:06:18.342,
386,Return application back to applicant,2018-09-30 11:48:49.399,
386,Receive updated application,2018-09-30 11:53:14.164,
386,Check  application  form completeness,2018-09-30 12:14:12.399,
387,start_event_Loan  application received,2018-10-01 01:00:08.650,
387,Check  application  form completeness,2018-10-01 03:27:27.946,
387,Appraise property,2018-10-01 07:20:41.391,
387,Send acceptance pack,2018-10-01 07:20:41.391,True
387,Check credit history,2018-10-01 09:31:32.344,
388,start_event_Loan  application received,2018-10-01 09:25:21.773,
388,Check  application  form completeness,2018-10-01 09:57:46.539,
388,Return application back to applicant,2018-10-01 10:21:12.526,
388,Receive updated application,2018-10-01 11:01:46.342,
388,Check  application  form completeness,2018-10-01 12:01:47.383,
389,Assess loan risk,2018-10-01 20:42:00.480,True
389,start_event_Loan  application received,2018-10-01 14:25:33.959,
389,Check  application  form completeness,2018-10-01 14:31:20.001,
389,Check credit history,2018-10-01 15:03:27.302,
389,Appraise property,2018-10-01 15:36:07.770,
390,start_event_Loan  application received,2018-10-04 02:32:08.617,
390,Check  application  form completeness,2018-10-04 02:45:34.875,
390,Check credit history,2018-10-04 03:05:26.593,
390,Assess loan risk,2018-10-04 05:45:55.154,
390,Appraise property,2018-10-04 05:47:45.237,
391,start_event_Loan  application received,2018-10-04 23:51:18.837,
391,Check  application  form completeness,2018-10-05 00:05:29.327,
391,Check credit history,2018-10-05 01:18:57.794,
391,Appraise property,2018-10-05 01:55:22.193,
391,Return application back to applicant,2018-10-05 01:55:22.193,True
392,start_event_Loan  application received,2018-10-05 07:57:40.005,
392,Check  application  form completeness,2018-10-05 10:05:05.197,
392,Appraise property,2018-10-05 17:39:29.299,
392,Check credit history,2018-10-05 18:07:30.375,
392,Assess loan risk,2018-10-05 20:07:15.976,
393,Check if home insurance quote is requested,2018-10-05 23:15:37.565,True
393,start_event_Loan  application received,2018-10-06 17:58:46.096,
393,Check  application  form completeness,2018-10-06 18:01:55.215,
393,Return application back to applicant,2018-10-06 19:34:23.195,
393,Receive updated application,2018-10-06 20:30:49.419,
394,start_event_Loan  application received,2018-10-07 00:42:08.050,
394,Approve application,2018-10-07 00:42:08.050,True
394,Check  application  form completeness,2018-10-07 05:53:33.755,
394,Check credit history,2018-10-07 06:59:03.074,
394,Assess loan risk,2018-10-07 08:02:31.096,
395,start_event_Loan  application received,2018-10-07 04:08:19.074,
395,Check  application  form completeness,2018-10-07 05:26:05.110,
395,Return application back to applicant,2018-10-07 06:01:11.285,
395,Receive updated application,2018-10-07 07:25:49.697,
395,Check  application  form completeness,2018-10-07 07:37:26.320,
396,start_event_Loan  application received,2018-10-08 13:32:54.222,
396,Check  application  form completeness,2018-10-08 14:01:28.419,
396,Appraise property,2018-10-08 14:17:28.002,
396,Check credit history,2018-10-08 16:02:29.273,
396,Assess loan risk,2018-10-08 16:19:47.039,
397,start_event_Loan  application received,2018-10-09 08:31:15.123,
397,Check  application  form completeness,2018-10-09 08:59:09.429,
397,Appraise property,2018-10-09 09:18:38.268,
397,Check credit history,2018-10-09 09:44:19.667,
397,Assess loan risk,2018-10-09 10:05:21.197,
398,start_event_Loan  application received,2018-10-10 01:58:53.184,
398,Check  application  form completeness,2018-10-10 03:06:48.036,
398,Check credit history,2018-10-10 03:34:59.496,
398,Appraise property,2018-10-10 04:16:23.486,
398,Assess loan risk,2018-10-10 07:39:30.500,
399,start_event_Loan  application received,2018-10-10 08:38:13.210,
399,Check  application  form completeness,2018-10-10 08:55:51.059,
399,Return application back to applicant,2018-10-10 09:16:24.851,
399,Receive updated application,2018-10-10 09:32:33.380,
399,Check  application  form completeness,2018-10-10 09:38:33.633,
400,start_event_Loan  application received,2018-10-11 08:45:22.897,
400,Check  application  form completeness,2018-10-11 11:45:02.044,
400,Return application back to applicant,2018-10-11 11:57:53.457,
400,Receive updated application,2018-10-11 13:18:39.929,
400,Check  application  form completeness,2018-10-11 14:23:40.511,
401,start_event_Loan  application received,2018-10-11 23:49:24.215,
401,Check  application  form completeness,2018-10-12 00:52:57.031,
401,Return application back to applicant,2018-10-12 01:13:05.822,
401,Receive updated application,2018-10-12 02:35:17.627,
401,Check  application  form completeness,2018-10-12 03:15:52.599,
402,start_event_Loan  application received,2018-10-13 01:15:43.580,
402,Check  application  form completeness,2018-10-13 02:04:03.864,
402,end_event_Loan  application approved,2018-10-13 02:04:03.864,True
402,Return application back to applicant,2018-10-13 04:35:03.121,
402,Receive updated application,2018-10-13 05:44:06.346,
403,start_event_Loan  application received,2018-10-14 00:28:17.683,
403,Check  application  form completeness,2018-10-14 00:55:26.266,
403,Check credit history,2018-10-14 02:59:03.204,
403,Assess loan risk,2018-10-14 03:33:14.018,
403,Appraise property,2018-10-14 03:39:30.373,
404,start_event_Loan  application received,2018-10-14 14:08:16.917,
404,Send acceptance pack,2018-10-14 14:08:16.917,True
404,Check  application  form completeness,2018-10-14 14:59:40.226,
404,Appraise property,2018-10-14 15:19:41.031,
404,Check credit history,2018-10-14 15:58:54.253,
405,start_event_Loan  application received,2018-10-14 14:45:09.887,
405,Check  application  form completeness,2018-10-14 15:14:03.685,
405,start_event_Loan  application received,2018-10-14 15:14:03.685,True
405,Return application back to applicant,2018-10-14 18:11:05.673,
405,Receive updated application,2018-10-14 19:27:13.952,
406,start_event_Loan  application received,2018-10-14 15:12:44.800,
406,Verify repayment agreement,2018-10-14 15:12:44.800,True
406,Check  application  form completeness,2018-10-14 15:40:54.121,
406,Return application back to applicant,2018-10-14 16:13:20.821,
406,Receive updated application,2018-10-14 17:27:20.632,
407,start_event_Loan  application received,2018-10-16 13:47:14.744,
407,Check  application  form completeness,2018-10-16 14:46:16.863,
407,Return application back to applicant,2018-10-16 15:26:14.458,
407,Receive updated application,2018-10-16 17:33:48.345,
407,Check  application  form completeness,2018-10-16 17:50:25.265,
408,start_event_Loan  application received,2018-10-16 22:02:23.354,
408,Approve application,2018-10-16 22:02:23.354,True
408,Check  application  form completeness,2018-10-16 22:30:39.233,
408,Appraise property,2018-10-16 22:34:55.757,
408,Check credit history,2018-10-16 22:46:33.790,
409,start_event_Loan  application received,2018-10-17 07:30:43.359,
409,Assess loan risk,2018-10-17 07:30:43.359,True
409,Check  application  form completeness,2018-10-17 07:35:17.273,
409,Check credit history,2018-10-17 08:20:23.687,
409,Appraise property,2018-10-17 08:32:11.407,
410,start_event_Loan  application received,2018-10-20 14:18:29.637,
410,Check  application  form completeness,2018-10-20 16:05:51.789,
410,Appraise property,2018-10-20 18:38:39.877,
410,start_event_Loan  application received,2018-10-20 18:38:39.877,True
410,Check credit history,2018-10-20 19:49:51.481,
411,start_event_Loan  application received,2018-10-21 15:26:48.768,
411,Check  application  form completeness,2018-10-21 15:26:58.524,
411,Appraise property,2018-10-21 15:30:56.354,
411,Check credit history,2018-10-21 18:59:10.175,
411,Assess loan risk,2018-10-21 19:46:17.553,
412,start_event_Loan  application received,2018-10-23 05:53:43.302,
412,Assess loan risk,2018-10-23 05:53:43.302,True
412,Check  application  form completeness,2018-10-23 06:40:31.544,
412,Cancel application,2018-10-23 06:40:31.544,True
412,Check credit history,2018-10-23 06:45:13.514,
413,start_event_Loan  application received,2018-10-24 00:28:09.219,
413,Check  application  form completeness,2018-10-24 00:53:20.252,
413,Check credit history,2018-10-24 03:22:36.975,
413,Appraise property,2018-10-24 04:02:34.295,
413,Assess loan risk,2018-10-24 04:24:10.169,
414,start_event_Loan  application received,2018-10-24 09:50:20.901,
414,Check  application  form completeness,2018-10-24 10:29:00.973,
414,Return application back to applicant,2018-10-24 10:51:50.547,
414,Receive updated application,2018-10-24 11:14:50.071,
414,Check  application  form completeness,2018-10-24 16:01:25.090,
