caseid,activity,ts,noise,outcome
3968,start_event_Loan  application received,2028-05-01 03:24:33.347,,Verify repayment agreement
3968,Verify repayment agreement,2028-05-01 03:24:33.347,True,Check  application  form completeness
3968,Check  application  form completeness,2028-05-01 03:45:50.061,,Appraise property
3968,Appraise property,2028-05-01 04:04:02.291,,Check credit history
3968,Check credit history,2028-05-01 05:12:10.985,,Verify repayment agreement
3968,Verify repayment agreement,2028-05-01 05:12:10.985,True,Assess loan risk
3968,Assess loan risk,2028-05-01 05:53:30.803,,Assess eligibility
3969,start_event_Loan  application received,2028-05-02 03:47:18.673,,Check  application  form completeness
3969,Check  application  form completeness,2028-05-02 04:23:03.608,,Return application back to applicant
3969,Return application back to applicant,2028-05-02 07:26:36.785,,Receive updated application
3969,Receive updated application,2028-05-02 07:36:33.171,,Check  application  form completeness
3969,Check  application  form completeness,2028-05-02 08:00:24.783,,Appraise property
3969,Appraise property,2028-05-02 09:53:13.390,,Check credit history
3969,Check credit history,2028-05-02 10:08:28.490,,Assess loan risk
3970,start_event_Loan  application received,2028-05-03 07:17:35.673,,Check  application  form completeness
3970,Check  application  form completeness,2028-05-03 08:00:24.814,,Appraise property
3970,Appraise property,2028-05-03 09:49:00.035,,Check credit history
3970,Check credit history,2028-05-03 10:09:38.050,,Assess loan risk
3970,Assess loan risk,2028-05-03 11:42:07.573,,Assess eligibility
3970,Assess eligibility,2028-05-03 12:23:31.393,,Reject application
3970,Reject application,2028-05-03 14:33:07.231,,end_event_Loan application rejected
3971,start_event_Loan  application received,2028-05-03 09:21:53.436,,Check  application  form completeness
3971,Check  application  form completeness,2028-05-03 11:58:18.109,,Appraise property
3971,Appraise property,2028-05-03 12:10:41.156,,Check credit history
3971,Check credit history,2028-05-03 12:21:22.663,,Assess loan risk
3971,Assess loan risk,2028-05-03 14:23:26.682,,Assess eligibility
3971,Assess eligibility,2028-05-03 15:41:54.320,,Reject application
3971,Reject application,2028-05-03 16:18:35.983,,end_event_Loan application rejected
3972,start_event_Loan  application received,2028-05-04 05:18:18.677,,Verify repayment agreement
3972,Verify repayment agreement,2028-05-04 05:18:18.677,True,Check  application  form completeness
3972,Check  application  form completeness,2028-05-04 06:03:04.341,,Check credit history
3972,Check credit history,2028-05-04 06:19:32.720,,Assess loan risk
3972,Assess loan risk,2028-05-04 06:52:42.855,,Appraise property
3972,Appraise property,2028-05-04 07:04:22.896,,end_event_Loan  application canceled
3972,end_event_Loan  application canceled,2028-05-04 07:04:22.896,True,Assess eligibility
3973,start_event_Loan  application received,2028-05-04 06:57:59.962,,Check  application  form completeness
3973,Check  application  form completeness,2028-05-04 07:42:28.303,,Return application back to applicant
3973,Return application back to applicant,2028-05-04 07:51:05.201,,Receive updated application
3973,Receive updated application,2028-05-04 10:11:34.853,,Check  application  form completeness
3973,Check  application  form completeness,2028-05-04 13:50:45.811,,Check credit history
3973,Check credit history,2028-05-04 14:58:24.384,,Assess loan risk
3973,Assess loan risk,2028-05-04 15:03:36.338,,Appraise property
3974,start_event_Loan  application received,2028-05-05 01:36:12.859,,Assess loan risk
3974,Assess loan risk,2028-05-05 01:36:12.859,True,Check  application  form completeness
3974,Check  application  form completeness,2028-05-05 01:38:22.755,,Check credit history
3974,Check credit history,2028-05-05 01:41:21.534,,Receive updated application
3974,Receive updated application,2028-05-05 01:41:21.534,True,Appraise property
3974,Appraise property,2028-05-05 01:46:57.863,,Assess loan risk
3974,Assess loan risk,2028-05-05 03:14:28.060,,Assess eligibility
3975,start_event_Loan  application received,2028-05-05 10:25:51.486,,Check  application  form completeness
3975,Check  application  form completeness,2028-05-05 11:09:10.888,,Check credit history
3975,Check credit history,2028-05-05 11:58:37.413,,Assess loan risk
3975,Assess loan risk,2028-05-05 12:06:40.660,,Appraise property
3975,Appraise property,2028-05-05 12:12:08.851,,Assess eligibility
3975,Assess eligibility,2028-05-05 12:12:56.998,,Check if home insurance quote is requested
3975,Check if home insurance quote is requested,2028-05-05 12:46:44.626,,Send acceptance pack
3976,start_event_Loan  application received,2028-05-06 11:46:23.384,,Check  application  form completeness
3976,Check  application  form completeness,2028-05-06 16:29:21.321,,Return application back to applicant
3976,Return application back to applicant,2028-05-06 16:42:42.811,,Receive updated application
3976,Receive updated application,2028-05-06 19:25:56.358,,Approve application
3976,Approve application,2028-05-06 19:25:56.358,True,Check  application  form completeness
3976,Check  application  form completeness,2028-05-06 20:53:39.046,,Check credit history
3976,Check credit history,2028-05-06 21:35:25.399,,Assess loan risk
3977,start_event_Loan  application received,2028-05-06 12:35:39.314,,Send acceptance pack
3977,Send acceptance pack,2028-05-06 12:35:39.314,True,Check  application  form completeness
3977,Check  application  form completeness,2028-05-06 14:38:58.276,,Appraise property
3977,Appraise property,2028-05-06 15:48:25.633,,Check credit history
3977,Check credit history,2028-05-06 17:32:04.427,,Assess loan risk
3977,Assess loan risk,2028-05-06 19:25:36.919,,Assess eligibility
3977,Assess eligibility,2028-05-06 19:49:49.471,,Check if home insurance quote is requested
3978,start_event_Loan  application received,2028-05-08 02:43:07.359,,Check  application  form completeness
3978,Check  application  form completeness,2028-05-08 04:45:33.820,,Return application back to applicant
3978,Return application back to applicant,2028-05-08 05:05:17.907,,Receive updated application
3978,Receive updated application,2028-05-08 05:36:43.287,,Check  application  form completeness
3978,Check  application  form completeness,2028-05-08 06:23:35.154,,end_event_Loan  application canceled
3978,end_event_Loan  application canceled,2028-05-08 06:23:35.154,True,Return application back to applicant
3978,Return application back to applicant,2028-05-08 06:35:14.626,,end_event_Loan application rejected
3979,start_event_Loan  application received,2028-05-11 09:03:02.640,,end_event_Loan  application canceled
3979,end_event_Loan  application canceled,2028-05-11 09:03:02.640,True,Check  application  form completeness
3979,Check  application  form completeness,2028-05-11 09:49:34.257,,Appraise property
3979,Appraise property,2028-05-11 10:43:41.365,,Check credit history
3979,Check credit history,2028-05-11 10:51:43.145,,Assess loan risk
3979,Assess loan risk,2028-05-11 13:25:26.186,,Assess eligibility
3979,Assess eligibility,2028-05-11 14:13:27.703,,Reject application
3980,start_event_Loan  application received,2028-05-12 11:39:36.835,,Check  application  form completeness
3980,Check  application  form completeness,2028-05-12 14:04:34.581,,Check credit history
3980,Check credit history,2028-05-12 14:10:39.192,,end_event_Loan  application canceled
3980,end_event_Loan  application canceled,2028-05-12 14:10:39.192,True,Assess loan risk
3980,Assess loan risk,2028-05-12 14:39:09.427,,Appraise property
3980,Appraise property,2028-05-12 18:10:04.308,,Assess eligibility
3980,Assess eligibility,2028-05-12 18:12:22.237,,Check if home insurance quote is requested
3981,start_event_Loan  application received,2028-05-14 15:58:45.181,,Check  application  form completeness
3981,Check  application  form completeness,2028-05-14 16:13:56.529,,Return application back to applicant
3981,Return application back to applicant,2028-05-14 16:50:58.172,,Receive updated application
3981,Receive updated application,2028-05-14 17:11:56.681,,Check  application  form completeness
3981,Check  application  form completeness,2028-05-14 17:33:05.799,,Cancel application
3981,Cancel application,2028-05-14 17:33:05.799,True,Return application back to applicant
3981,Return application back to applicant,2028-05-14 19:15:35.530,,Receive updated application
3982,start_event_Loan  application received,2028-05-15 13:03:08.572,,Check  application  form completeness
3982,Check  application  form completeness,2028-05-15 13:21:00.527,,Return application back to applicant
3982,Return application back to applicant,2028-05-15 15:20:03.933,,Receive updated application
3982,Receive updated application,2028-05-15 16:32:57.434,,Check  application  form completeness
3982,Check  application  form completeness,2028-05-15 18:25:45.116,,Check credit history
3982,Check credit history,2028-05-15 18:32:24.642,,Appraise property
3982,Appraise property,2028-05-15 19:34:15.879,,Assess loan risk
3983,start_event_Loan  application received,2028-05-16 16:10:30.983,,start_event_Loan  application received
3983,start_event_Loan  application received,2028-05-16 16:10:30.983,True,Check  application  form completeness
3983,Check  application  form completeness,2028-05-16 16:51:46.055,,Return application back to applicant
3983,Return application back to applicant,2028-05-16 16:56:09.147,,Receive updated application
3983,Receive updated application,2028-05-16 17:23:21.408,,Check  application  form completeness
3983,Check  application  form completeness,2028-05-16 17:58:15.654,,Appraise property
3983,Appraise property,2028-05-16 18:14:26.383,,Check credit history
3984,start_event_Loan  application received,2028-05-20 22:54:57.083,,Check  application  form completeness
3984,Check  application  form completeness,2028-05-20 23:58:34.383,,Appraise property
3984,Appraise property,2028-05-21 02:42:39.113,,Check credit history
3984,Check credit history,2028-05-21 02:53:27.634,,Assess loan risk
3984,Assess loan risk,2028-05-21 03:55:12.441,,Assess eligibility
3984,Assess eligibility,2028-05-21 05:20:34.440,,Reject application
3984,Reject application,2028-05-21 05:31:20.588,,end_event_Loan application rejected
3985,start_event_Loan  application received,2028-05-21 11:48:43.104,,Check  application  form completeness
3985,Check  application  form completeness,2028-05-21 12:07:40.686,,end_event_Loan application rejected
3985,end_event_Loan application rejected,2028-05-21 12:07:40.686,True,Check credit history
3985,Check credit history,2028-05-21 12:55:58.393,,Appraise property
3985,Appraise property,2028-05-21 14:09:56.964,,Assess loan risk
3985,Assess loan risk,2028-05-21 14:39:07.373,,Assess eligibility
3985,Assess eligibility,2028-05-21 14:52:41.884,,Cancel application
3986,start_event_Loan  application received,2028-05-22 17:41:18.774,,Check  application  form completeness
3986,Check  application  form completeness,2028-05-22 20:12:10.766,,Check credit history
3986,Check credit history,2028-05-22 20:54:06.873,,Appraise property
3986,Appraise property,2028-05-22 22:50:32.419,,Check  application  form completeness
3986,Check  application  form completeness,2028-05-22 22:50:32.419,True,Assess loan risk
3986,Assess loan risk,2028-05-22 23:09:11.303,,Assess eligibility
3986,Assess eligibility,2028-05-23 00:57:34.660,,Reject application
3987,start_event_Loan  application received,2028-05-27 01:08:39.169,,Check  application  form completeness
3987,Check  application  form completeness,2028-05-27 01:21:11.285,,Return application back to applicant
3987,Return application back to applicant,2028-05-27 03:06:12.715,,Receive updated application
3987,Receive updated application,2028-05-27 03:11:38.667,,Check  application  form completeness
3987,Check  application  form completeness,2028-05-27 03:35:42.778,,Appraise property
3987,Appraise property,2028-05-27 04:20:08.602,,Check credit history
3987,Check credit history,2028-05-27 04:46:45.419,,Assess loan risk
3988,start_event_Loan  application received,2028-05-28 07:38:47.564,,Check  application  form completeness
3988,Check  application  form completeness,2028-05-28 08:51:18.157,,Return application back to applicant
3988,Return application back to applicant,2028-05-28 09:47:05.974,,Receive updated application
3988,Receive updated application,2028-05-28 11:18:55.443,,Check  application  form completeness
3988,Check  application  form completeness,2028-05-28 13:31:17.151,,Check credit history
3988,Check credit history,2028-05-28 14:40:04.549,,Appraise property
3988,Appraise property,2028-05-28 16:27:40.224,,Assess loan risk
3989,start_event_Loan  application received,2028-05-30 06:30:34.124,,Check  application  form completeness
3989,Check  application  form completeness,2028-05-30 06:47:28.704,,Return application back to applicant
3989,Return application back to applicant,2028-05-30 06:54:36.828,,Appraise property
3989,Appraise property,2028-05-30 06:54:36.828,True,Receive updated application
3989,Receive updated application,2028-05-30 08:54:56.860,,Assess loan risk
3989,Assess loan risk,2028-05-30 08:54:56.860,True,Check  application  form completeness
3989,Check  application  form completeness,2028-05-30 10:55:54.680,,Return application back to applicant
3990,start_event_Loan  application received,2028-05-30 22:15:29.508,,Check  application  form completeness
3990,Check  application  form completeness,2028-05-30 22:33:26.497,,Check credit history
3990,Check credit history,2028-05-30 22:46:57.574,,Cancel application
3990,Cancel application,2028-05-30 22:46:57.574,True,Assess loan risk
3990,Assess loan risk,2028-05-30 23:42:53.414,,Appraise property
3990,Appraise property,2028-05-30 23:44:32.810,,Assess eligibility
3990,Assess eligibility,2028-05-30 23:50:27.398,,Reject application
3991,start_event_Loan  application received,2028-06-01 10:53:34.504,,Check  application  form completeness
3991,Check  application  form completeness,2028-06-01 12:02:22.662,,Return application back to applicant
3991,Return application back to applicant,2028-06-01 12:05:56.867,,Receive updated application
3991,Receive updated application,2028-06-01 12:30:28.026,,Check  application  form completeness
3991,Check  application  form completeness,2028-06-01 14:02:49.326,,Check credit history
3991,Check credit history,2028-06-01 14:34:29.085,,Appraise property
3991,Appraise property,2028-06-01 14:54:00.233,,Assess loan risk
3992,start_event_Loan  application received,2028-06-02 13:26:24.011,,Check  application  form completeness
3992,Check  application  form completeness,2028-06-02 14:31:47.287,,Return application back to applicant
3992,Return application back to applicant,2028-06-02 17:05:11.400,,Receive updated application
3992,Receive updated application,2028-06-02 17:55:28.928,,Check  application  form completeness
3992,Check  application  form completeness,2028-06-02 20:09:01.288,,Return application back to applicant
3992,Return application back to applicant,2028-06-02 21:30:57.912,,Receive updated application
3992,Receive updated application,2028-06-03 01:19:18.281,,Assess loan risk
3993,start_event_Loan  application received,2028-06-02 17:10:00.171,,Check  application  form completeness
3993,Check  application  form completeness,2028-06-02 18:28:20.455,,Return application back to applicant
3993,Return application back to applicant,2028-06-02 20:29:39.741,,Receive updated application
3993,Receive updated application,2028-06-02 21:09:35.528,,Check  application  form completeness
3993,Check  application  form completeness,2028-06-02 23:03:55.009,,Appraise property
3993,Appraise property,2028-06-02 23:28:59.802,,Check credit history
3993,Check credit history,2028-06-02 23:58:17.671,,Assess loan risk
3994,start_event_Loan  application received,2028-06-04 22:17:23.343,,Check  application  form completeness
3994,Check  application  form completeness,2028-06-04 22:18:50.037,,Return application back to applicant
3994,Return application back to applicant,2028-06-04 23:22:57.446,,Receive updated application
3994,Receive updated application,2028-06-05 00:11:47.510,,Check  application  form completeness
3994,Check  application  form completeness,2028-06-05 02:00:24.772,,Return application back to applicant
3994,Return application back to applicant,2028-06-05 02:55:30.257,,Receive updated application
3994,Receive updated application,2028-06-05 03:06:56.695,,Check  application  form completeness
3995,Send home insurance quote,2028-06-05 11:55:16.186,True,start_event_Loan  application received
3995,start_event_Loan  application received,2028-06-05 16:57:15.296,,Check  application  form completeness
3995,Check  application  form completeness,2028-06-05 17:17:00.299,,Return application back to applicant
3995,Return application back to applicant,2028-06-05 17:59:31.175,,Receive updated application
3995,Receive updated application,2028-06-05 19:33:33.213,,Appraise property
3995,Appraise property,2028-06-05 19:33:33.213,True,Check  application  form completeness
3995,Check  application  form completeness,2028-06-05 20:08:01.688,,end_event_Loan application rejected
3996,start_event_Loan  application received,2028-06-07 14:33:47.209,,Check  application  form completeness
3996,Check  application  form completeness,2028-06-07 14:47:40.943,,Appraise property
3996,Appraise property,2028-06-07 16:25:18.253,,Check credit history
3996,Check credit history,2028-06-07 16:50:19.319,,Assess loan risk
3996,Assess loan risk,2028-06-07 16:52:21.786,,Assess eligibility
3996,Assess eligibility,2028-06-07 18:18:26.800,,Check if home insurance quote is requested
3996,Check if home insurance quote is requested,2028-06-07 20:08:30.917,,Send acceptance pack
3997,start_event_Loan  application received,2028-06-08 09:53:40.406,,Check  application  form completeness
3997,Check  application  form completeness,2028-06-08 10:46:19.972,,Return application back to applicant
3997,Return application back to applicant,2028-06-08 13:43:33.090,,Receive updated application
3997,Receive updated application,2028-06-08 14:53:22.663,,Check  application  form completeness
3997,Check  application  form completeness,2028-06-08 18:34:53.872,,Check credit history
3997,Check credit history,2028-06-08 19:18:41.410,,Assess loan risk
3997,Assess loan risk,2028-06-08 19:27:56.638,,Appraise property
3998,start_event_Loan  application received,2028-06-11 16:02:23.751,,Check  application  form completeness
3998,Check  application  form completeness,2028-06-11 19:28:24.996,,Appraise property
3998,Appraise property,2028-06-11 20:17:11.368,,Check credit history
3998,Check credit history,2028-06-11 20:58:31.053,,Assess loan risk
3998,Assess loan risk,2028-06-11 21:00:08.722,,Assess eligibility
3998,Assess eligibility,2028-06-11 21:24:18.853,,Reject application
3998,Reject application,2028-06-11 23:07:35.384,,end_event_Loan application rejected
3999,start_event_Loan  application received,2028-06-11 19:24:06.643,,Check  application  form completeness
3999,Check  application  form completeness,2028-06-11 21:02:40.718,,Return application back to applicant
3999,Return application back to applicant,2028-06-11 21:09:36.417,,Receive updated application
3999,Receive updated application,2028-06-11 22:56:52.342,,Check  application  form completeness
3999,Check  application  form completeness,2028-06-12 00:09:41.840,,Return application back to applicant
3999,Return application back to applicant,2028-06-12 01:26:28.044,,Receive updated application
3999,Receive updated application,2028-06-12 02:07:24.152,,Check  application  form completeness
4000,start_event_Loan  application received,2028-06-13 03:59:51.880,,Check  application  form completeness
4000,Check  application  form completeness,2028-06-13 05:07:45.546,,Appraise property
4000,Appraise property,2028-06-13 06:17:47.931,,Check credit history
4000,Check credit history,2028-06-13 09:00:11.584,,Assess loan risk
4000,Assess loan risk,2028-06-13 11:35:15.212,,Check  application  form completeness
4000,Check  application  form completeness,2028-06-13 11:35:15.212,True,Assess eligibility
4000,Assess eligibility,2028-06-13 12:29:30.827,,Check if home insurance quote is requested
4001,start_event_Loan  application received,2028-06-14 07:14:16.358,,Check  application  form completeness
4001,Check  application  form completeness,2028-06-14 07:44:55.378,,Appraise property
4001,Appraise property,2028-06-14 08:20:29.506,,Check credit history
4001,Check credit history,2028-06-14 15:18:02.231,,Assess loan risk
4001,Assess loan risk,2028-06-14 16:44:07.923,,Assess eligibility
4001,Assess eligibility,2028-06-14 19:48:43.920,,Reject application
4001,Reject application,2028-06-14 20:43:19.539,,end_event_Loan application rejected
4002,start_event_Loan  application received,2028-06-15 06:45:19.456,,Check credit history
4002,Check credit history,2028-06-15 06:45:19.456,True,Check  application  form completeness
4002,Check  application  form completeness,2028-06-15 08:57:48.570,,Return application back to applicant
4002,Return application back to applicant,2028-06-15 09:57:09.688,,Receive updated application
4002,Receive updated application,2028-06-15 12:08:45.884,,Check  application  form completeness
4002,Check  application  form completeness,2028-06-15 14:07:14.534,,Check credit history
4002,Check credit history,2028-06-15 14:23:56.501,,Assess loan risk
4003,start_event_Loan  application received,2028-06-15 17:59:10.990,,Check  application  form completeness
4003,Check  application  form completeness,2028-06-15 18:49:24.419,,Return application back to applicant
4003,Return application back to applicant,2028-06-15 19:11:02.508,,Receive updated application
4003,Receive updated application,2028-06-15 20:28:01.879,,Check  application  form completeness
4003,Check  application  form completeness,2028-06-15 20:43:50.378,,Appraise property
4003,Appraise property,2028-06-15 23:03:36.530,,Check credit history
4003,Check credit history,2028-06-16 00:13:50.585,,Assess loan risk
4004,start_event_Loan  application received,2028-06-16 13:56:24.061,,Check  application  form completeness
4004,Check  application  form completeness,2028-06-16 15:22:19.311,,start_event_Loan  application received
4004,start_event_Loan  application received,2028-06-16 15:22:19.311,True,Appraise property
4004,Appraise property,2028-06-16 16:35:11.202,,Check credit history
4004,Check credit history,2028-06-16 16:43:27.557,,Assess loan risk
4004,Assess loan risk,2028-06-16 18:00:54.511,,Assess loan risk
4004,Assess loan risk,2028-06-16 18:00:54.511,True,Assess eligibility
4005,start_event_Loan  application received,2028-06-17 02:26:49.491,,Check  application  form completeness
4005,Check  application  form completeness,2028-06-17 02:35:31.092,,Check credit history
4005,Check credit history,2028-06-17 03:25:00.170,,Appraise property
4005,Appraise property,2028-06-17 04:42:24.247,,Assess loan risk
4005,Assess loan risk,2028-06-17 05:12:32.960,,Assess eligibility
4005,Assess eligibility,2028-06-17 05:50:53.784,,Check  application  form completeness
4005,Check  application  form completeness,2028-06-17 05:50:53.784,True,Reject application
4006,start_event_Loan  application received,2028-06-17 13:48:28.266,,Check  application  form completeness
4006,Check  application  form completeness,2028-06-17 14:40:33.842,,Appraise property
4006,Appraise property,2028-06-17 14:50:34.647,,Check credit history
4006,Check credit history,2028-06-17 15:49:14.489,,Assess loan risk
4006,Assess loan risk,2028-06-17 16:29:48.828,,Assess eligibility
4006,Assess eligibility,2028-06-17 19:12:58.592,,Reject application
4006,Reject application,2028-06-17 20:42:13.255,,end_event_Loan application rejected
4007,start_event_Loan  application received,2028-06-17 16:50:06.449,,Appraise property
4007,Appraise property,2028-06-17 16:50:06.449,True,Check  application  form completeness
4007,Check  application  form completeness,2028-06-17 17:08:36.668,,Appraise property
4007,Appraise property,2028-06-17 18:32:21.599,,Check credit history
4007,Check credit history,2028-06-17 19:50:23.604,,Assess loan risk
4007,Assess loan risk,2028-06-17 20:27:30.999,,Assess eligibility
4007,Assess eligibility,2028-06-17 20:47:16.920,,Check if home insurance quote is requested
4008,start_event_Loan  application received,2028-06-19 03:07:52.965,,Check  application  form completeness
4008,Check  application  form completeness,2028-06-19 05:31:11.875,,Appraise property
4008,Appraise property,2028-06-19 06:24:24.467,,Assess eligibility
4008,Assess eligibility,2028-06-19 06:24:24.467,True,Check credit history
4008,Check credit history,2028-06-19 06:32:28.703,,Assess loan risk
4008,Assess loan risk,2028-06-19 06:34:34.425,,Assess eligibility
4008,Assess eligibility,2028-06-19 07:37:55.615,,Reject application
4009,start_event_Loan  application received,2028-06-21 02:22:45.428,,Check  application  form completeness
4009,Check  application  form completeness,2028-06-21 03:13:33.806,,Return application back to applicant
4009,Return application back to applicant,2028-06-21 03:14:21.562,,Send acceptance pack
4009,Send acceptance pack,2028-06-21 03:14:21.562,True,Receive updated application
4009,Receive updated application,2028-06-21 07:45:58.090,,Check  application  form completeness
4009,Check  application  form completeness,2028-06-21 08:18:28.731,,Return application back to applicant
4009,Return application back to applicant,2028-06-21 09:49:32.365,,Receive updated application
4010,start_event_Loan  application received,2028-06-21 04:30:42.150,,Check  application  form completeness
4010,Check  application  form completeness,2028-06-21 05:47:15.838,,Return application back to applicant
4010,Return application back to applicant,2028-06-21 06:01:45.089,,Receive updated application
4010,Receive updated application,2028-06-21 06:16:23.287,,Check  application  form completeness
4010,Check  application  form completeness,2028-06-21 07:06:42.851,,Return application back to applicant
4010,Return application back to applicant,2028-06-21 08:49:10.996,,Receive updated application
4010,Receive updated application,2028-06-21 11:01:48.520,,Check  application  form completeness
4011,start_event_Loan  application received,2028-06-23 04:03:12.321,,Check  application  form completeness
4011,Check  application  form completeness,2028-06-23 05:24:50.595,,Return application back to applicant
4011,Return application back to applicant,2028-06-23 05:53:32.818,,Receive updated application
4011,Receive updated application,2028-06-23 07:24:43.425,,Reject application
4011,Reject application,2028-06-23 07:24:43.425,True,Check  application  form completeness
4011,Check  application  form completeness,2028-06-23 07:50:34.052,,Receive updated application
4011,Receive updated application,2028-06-23 07:50:34.052,True,Check credit history
4012,start_event_Loan  application received,2028-06-23 06:15:55.055,,Check  application  form completeness
4012,Check  application  form completeness,2028-06-23 07:04:17.082,,Check credit history
4012,Check credit history,2028-06-23 08:46:58.830,,Appraise property
4012,Appraise property,2028-06-23 10:00:06.400,,Check  application  form completeness
4012,Check  application  form completeness,2028-06-23 10:00:06.400,True,Assess loan risk
4012,Assess loan risk,2028-06-23 10:10:37.443,,Assess eligibility
4012,Assess eligibility,2028-06-23 10:16:42.871,,Check if home insurance quote is requested
4013,start_event_Loan  application received,2028-06-24 02:11:22.571,,Check  application  form completeness
4013,Check  application  form completeness,2028-06-24 05:29:59.980,,Return application back to applicant
4013,Return application back to applicant,2028-06-24 08:34:59.568,,Receive updated application
4013,Receive updated application,2028-06-24 09:36:48.475,,Check  application  form completeness
4013,Check  application  form completeness,2028-06-24 10:45:27.932,,Appraise property
4013,Appraise property,2028-06-24 10:49:49.160,,Check credit history
4013,Check credit history,2028-06-24 11:04:09.315,,Assess loan risk
4014,Assess eligibility,2028-06-24 19:22:26.647,True,start_event_Loan  application received
4014,start_event_Loan  application received,2028-06-25 03:02:41.557,,Check  application  form completeness
4014,Check  application  form completeness,2028-06-25 03:09:00.456,,Appraise property
4014,Appraise property,2028-06-25 05:01:34.963,,Check credit history
4014,Check credit history,2028-06-25 06:06:10.282,,Assess loan risk
4014,Assess loan risk,2028-06-25 06:21:44.558,,Assess eligibility
4014,Assess eligibility,2028-06-25 07:09:15.490,,Check if home insurance quote is requested
4015,start_event_Loan  application received,2028-06-25 14:37:12.360,,Check  application  form completeness
4015,Check  application  form completeness,2028-06-25 16:14:55.898,,Appraise property
4015,Appraise property,2028-06-25 16:55:57.107,,Check credit history
4015,Check credit history,2028-06-25 17:09:23.423,,Assess eligibility
4015,Assess eligibility,2028-06-25 17:09:23.423,True,Assess loan risk
4015,Assess loan risk,2028-06-25 18:53:50.047,,Assess eligibility
4015,Assess eligibility,2028-06-25 19:26:26.285,,Reject application
4016,start_event_Loan  application received,2028-06-27 15:26:35.042,,Check  application  form completeness
4016,Check  application  form completeness,2028-06-27 15:50:39.659,,Appraise property
4016,Appraise property,2028-06-27 15:51:21.628,,Check credit history
4016,Check credit history,2028-06-27 16:20:13.380,,Assess loan risk
4016,Assess loan risk,2028-06-27 16:50:21.721,,Assess eligibility
4016,Assess eligibility,2028-06-27 17:53:11.191,,Reject application
4016,Reject application,2028-06-27 18:20:00.567,,Appraise property
4017,start_event_Loan  application received,2028-07-01 11:51:08.456,,Check  application  form completeness
4017,Check  application  form completeness,2028-07-01 13:35:22.770,,Return application back to applicant
4017,Return application back to applicant,2028-07-01 13:54:12.643,,Cancel application
4017,Cancel application,2028-07-01 13:54:12.643,True,Receive updated application
4017,Receive updated application,2028-07-01 15:38:45.969,,Check  application  form completeness
4017,Check  application  form completeness,2028-07-01 16:15:07.958,,Reject application
4017,Reject application,2028-07-01 16:15:07.958,True,Appraise property
4018,start_event_Loan  application received,2028-07-02 14:30:34.922,,Check  application  form completeness
4018,Check  application  form completeness,2028-07-02 14:41:08.232,,Check  application  form completeness
4018,Check  application  form completeness,2028-07-02 14:41:08.232,True,Appraise property
4018,Appraise property,2028-07-02 15:39:45.696,,Check credit history
4018,Check credit history,2028-07-02 17:02:28.602,,Assess loan risk
4018,Assess loan risk,2028-07-02 20:52:33.483,,Assess eligibility
4018,Assess eligibility,2028-07-02 20:56:25.033,,Reject application
4019,start_event_Loan  application received,2028-07-05 20:51:10.920,,Check  application  form completeness
4019,Check  application  form completeness,2028-07-05 20:52:42.155,,Return application back to applicant
4019,Return application back to applicant,2028-07-05 21:29:58.101,,Receive updated application
4019,Receive updated application,2028-07-05 22:49:12.584,,Check  application  form completeness
4019,Check  application  form completeness,2028-07-05 22:57:35.681,,Return application back to applicant
4019,Return application back to applicant,2028-07-05 23:25:31.205,,Receive updated application
4019,Receive updated application,2028-07-06 00:24:22.666,,Check  application  form completeness
4020,start_event_Loan  application received,2028-07-06 02:00:20.866,,Check  application  form completeness
4020,Check  application  form completeness,2028-07-06 02:24:45.827,,Return application back to applicant
4020,Return application back to applicant,2028-07-06 02:47:06.596,,Receive updated application
4020,Receive updated application,2028-07-06 03:17:54.724,,Check  application  form completeness
4020,Check  application  form completeness,2028-07-06 03:56:48.048,,Return application back to applicant
4020,Return application back to applicant,2028-07-06 03:59:48.561,,Receive updated application
4020,Receive updated application,2028-07-06 04:21:35.554,,Check  application  form completeness
4021,start_event_Loan  application received,2028-07-07 10:55:19.797,,Check  application  form completeness
4021,Check  application  form completeness,2028-07-07 14:24:20.336,,start_event_Loan  application received
4021,start_event_Loan  application received,2028-07-07 14:24:20.336,True,Check credit history
4021,Check credit history,2028-07-07 14:27:48.082,,Approve application
4021,Approve application,2028-07-07 14:27:48.082,True,Assess loan risk
4021,Assess loan risk,2028-07-07 15:00:17.105,,Appraise property
4021,Appraise property,2028-07-07 15:52:17.909,,Assess eligibility
4022,start_event_Loan  application received,2028-07-11 01:26:16.353,,Check  application  form completeness
4022,Check  application  form completeness,2028-07-11 01:41:37.810,,Appraise property
4022,Appraise property,2028-07-11 01:45:02.304,,Check credit history
4022,Check credit history,2028-07-11 05:41:33.417,,Assess loan risk
4022,Assess loan risk,2028-07-11 10:06:17.353,,Assess eligibility
4022,Assess eligibility,2028-07-11 10:31:13.456,,Check if home insurance quote is requested
4022,Check if home insurance quote is requested,2028-07-11 10:47:11.202,,Send home insurance quote
4023,start_event_Loan  application received,2028-07-13 10:54:53.289,,Verify repayment agreement
4023,Verify repayment agreement,2028-07-13 10:54:53.289,True,Check  application  form completeness
4023,Check  application  form completeness,2028-07-13 16:10:38.010,,end_event_Loan  application approved
4023,end_event_Loan  application approved,2028-07-13 16:10:38.010,True,Appraise property
4023,Appraise property,2028-07-13 16:39:42.287,,Check credit history
