caseid,activity,ts,noise
294,Check  application  form completeness,2018-07-04 08:50:48.393,
294,Return application back to applicant,2018-07-04 08:54:34.616,
294,Receive updated application,2018-07-04 08:59:03.732,
294,Check  application  form completeness,2018-07-04 09:15:39.941,
294,Return application back to applicant,2018-07-04 09:39:51.923,
294,Receive updated application,2018-07-04 10:33:53.236,
294,Check  application  form completeness,2018-07-04 10:34:13.436,
294,Appraise property,2018-07-04 11:49:44.708,
294,Check credit history,2018-07-04 12:05:37.520,
294,Assess loan risk,2018-07-04 12:18:32.082,
294,Assess eligibility,2018-07-04 12:28:42.432,
294,Reject application,2018-07-04 15:26:58.846,
297,start_event_Loan  application received,2018-07-05 23:54:25.194,
297,Check  application  form completeness,2018-07-06 04:00:08.843,
297,Return application back to applicant,2018-07-06 05:00:36.358,
297,Check credit history,2018-07-06 05:00:36.358,True
297,Receive updated application,2018-07-06 05:16:14.461,
297,end_event_Loan application rejected,2018-07-06 05:16:14.461,True
297,Check  application  form completeness,2018-07-06 07:16:04.216,
297,Appraise property,2018-07-06 07:17:03.392,
297,Check credit history,2018-07-06 07:36:16.362,
297,Approve application,2018-07-06 07:36:16.362,True
297,Assess loan risk,2018-07-06 07:50:35.701,
297,Assess eligibility,2018-07-06 09:03:30.615,
297,Check if home insurance quote is requested,2018-07-06 10:57:59.617,
300,Verify repayment agreement,2018-07-07 12:58:26.885,True
300,start_event_Loan  application received,2018-07-07 12:20:53.173,
300,Check  application  form completeness,2018-07-07 13:08:53.975,
300,Return application back to applicant,2018-07-07 15:51:18.092,
300,Receive updated application,2018-07-07 16:29:12.995,
300,Check  application  form completeness,2018-07-07 16:30:37.406,
300,Return application back to applicant,2018-07-07 17:18:18.527,
300,Receive updated application,2018-07-07 19:03:42.109,
300,Check  application  form completeness,2018-07-07 19:48:40.559,
300,Return application back to applicant,2018-07-07 20:29:48.006,
300,Check credit history,2018-07-07 20:29:48.006,True
300,Receive updated application,2018-07-07 21:51:52.430,
300,Check  application  form completeness,2018-07-07 22:24:59.119,
306,start_event_Loan  application received,2018-07-10 16:51:06.320,
306,Check  application  form completeness,2018-07-10 16:58:21.742,
306,Return application back to applicant,2018-07-10 18:37:50.710,
306,Receive updated application,2018-07-10 18:49:49.069,
306,Check  application  form completeness,2018-07-10 19:09:20.909,
306,end_event_Loan  application canceled,2018-07-10 19:09:20.909,True
306,Return application back to applicant,2018-07-10 21:31:40.170,
306,Verify repayment agreement,2018-07-10 21:31:40.170,True
306,Receive updated application,2018-07-10 22:08:33.780,
306,end_event_Loan  application approved,2018-07-10 22:08:33.780,True
306,Check  application  form completeness,2018-07-10 23:17:41.531,
306,Send home insurance quote,2018-07-10 23:17:41.531,True
306,Appraise property,2018-07-10 23:37:51.717,
308,start_event_Loan  application received,2018-07-12 16:20:55.210,
308,Assess loan risk,2018-07-12 16:20:55.210,True
308,Check  application  form completeness,2018-07-12 16:39:17.076,
308,Return application back to applicant,2018-07-12 16:44:37.884,
308,Receive updated application,2018-07-12 17:13:44.323,
308,Check  application  form completeness,2018-07-12 17:47:44.169,
308,Check credit history,2018-07-12 18:20:35.105,
308,Appraise property,2018-07-12 18:21:02.065,
308,Assess loan risk,2018-07-12 20:50:43.356,
308,Assess eligibility,2018-07-12 21:28:51.164,
308,Verify repayment agreement,2018-07-12 21:28:51.164,True
308,Check if home insurance quote is requested,2018-07-13 00:31:22.744,
308,Send acceptance pack,2018-07-13 00:37:18.063,
322,start_event_Loan  application received,2018-07-30 07:32:23.003,
322,Check  application  form completeness,2018-07-30 08:29:29.139,
322,Return application back to applicant,2018-07-30 08:44:54.266,
322,end_event_Loan  application approved,2018-07-30 08:44:54.266,True
322,Receive updated application,2018-07-30 08:46:17.840,
322,Check  application  form completeness,2018-07-30 08:46:28.788,
322,Return application back to applicant,2018-07-30 11:54:38.015,
322,Receive updated application,2018-07-30 12:11:25.040,
322,Check  application  form completeness,2018-07-30 14:42:50.701,
322,Return application back to applicant,2018-07-30 15:50:58.229,
322,Assess eligibility,2018-07-30 15:50:58.229,True
322,Receive updated application,2018-07-30 17:55:01.368,
322,Check  application  form completeness,2018-07-30 19:21:51.513,
323,start_event_Loan  application received,2018-07-30 22:36:55.015,
323,Check  application  form completeness,2018-07-31 00:23:58.097,
323,Return application back to applicant,2018-07-31 01:03:31.784,
323,Receive updated application,2018-07-31 02:02:08.038,
323,Check  application  form completeness,2018-07-31 02:17:30.247,
323,Return application back to applicant,2018-07-31 03:41:14.756,
323,Receive updated application,2018-07-31 05:25:08.785,
323,Check  application  form completeness,2018-07-31 06:19:57.005,
323,Appraise property,2018-07-31 10:04:47.668,
323,Check credit history,2018-07-31 10:56:29.112,
323,Assess loan risk,2018-07-31 11:47:52.732,
323,Assess eligibility,2018-07-31 11:57:33.454,
323,Reject application,2018-07-31 16:30:24.667,
325,start_event_Loan  application received,2018-08-02 23:22:14.716,
325,Check  application  form completeness,2018-08-03 00:18:42.894,
325,Return application back to applicant,2018-08-03 01:07:12.977,
325,Receive updated application,2018-08-03 01:43:09.066,
325,Check  application  form completeness,2018-08-03 02:38:23.295,
325,Return application back to applicant,2018-08-03 02:46:59.477,
325,Receive updated application,2018-08-03 04:02:11.396,
325,Check  application  form completeness,2018-08-03 07:57:30.706,
325,Check credit history,2018-08-03 09:53:45.458,
325,Assess loan risk,2018-08-03 09:54:07.788,
325,Appraise property,2018-08-03 13:23:08.788,
325,Assess eligibility,2018-08-03 13:53:21.271,
325,Reject application,2018-08-03 13:54:39.206,
327,start_event_Loan  application received,2018-08-04 03:44:52.310,
327,end_event_Loan  application canceled,2018-08-04 03:44:52.310,True
327,Check  application  form completeness,2018-08-04 03:53:18.394,
327,Return application back to applicant,2018-08-04 04:26:49.553,
327,Receive updated application,2018-08-04 05:53:57.311,
327,Check  application  form completeness,2018-08-04 06:57:50.332,
327,Verify repayment agreement,2018-08-04 06:57:50.332,True
327,Appraise property,2018-08-04 07:36:56.786,
327,Check credit history,2018-08-04 08:48:52.512,
327,Assess loan risk,2018-08-04 10:09:03.189,
327,Assess eligibility,2018-08-04 10:10:07.834,
327,end_event_Loan application rejected,2018-08-04 10:10:07.834,True
327,Check if home insurance quote is requested,2018-08-04 10:41:00.182,
328,start_event_Loan  application received,2018-08-05 00:58:31.885,
328,Check  application  form completeness,2018-08-05 01:19:14.773,
328,Return application back to applicant,2018-08-05 01:28:12.075,
328,Receive updated application,2018-08-05 01:30:01.389,
328,Check  application  form completeness,2018-08-05 01:49:51.785,
328,Appraise property,2018-08-05 02:12:11.229,
328,Check credit history,2018-08-05 03:58:04.429,
328,Check credit history,2018-08-05 03:58:04.429,True
328,Assess loan risk,2018-08-05 04:18:38.637,
328,Send acceptance pack,2018-08-05 04:18:38.637,True
328,Assess eligibility,2018-08-05 04:26:40.894,
328,Check if home insurance quote is requested,2018-08-05 07:27:19.289,
328,Send home insurance quote,2018-08-05 08:29:27.253,
331,start_event_Loan  application received,2018-08-07 01:56:40.461,
331,end_event_Loan application rejected,2018-08-07 01:56:40.461,True
331,Check  application  form completeness,2018-08-07 02:25:42.270,
331,Verify repayment agreement,2018-08-07 02:25:42.270,True
331,Return application back to applicant,2018-08-07 02:37:22.566,
331,Receive updated application,2018-08-07 03:00:50.235,
331,Check  application  form completeness,2018-08-07 04:38:03.881,
331,Appraise property,2018-08-07 07:59:48.809,
331,Check credit history,2018-08-07 09:23:09.285,
331,Assess loan risk,2018-08-07 10:17:17.533,
331,Assess eligibility,2018-08-07 15:46:39.716,
331,Reject application,2018-08-07 19:01:06.982,
331,Check if home insurance quote is requested,2018-08-07 19:01:06.982,True
342,start_event_Loan  application received,2018-08-19 14:33:56.168,
342,Check  application  form completeness,2018-08-19 14:50:20.981,
342,Return application back to applicant,2018-08-19 14:52:32.869,
342,Receive updated application,2018-08-19 16:35:27.929,
342,Check if home insurance quote is requested,2018-08-19 16:35:27.929,True
342,Check  application  form completeness,2018-08-19 16:45:21.808,
342,Check credit history,2018-08-19 17:31:25.070,
342,Assess loan risk,2018-08-19 18:27:08.308,
342,Return application back to applicant,2018-08-19 18:27:08.308,True
342,Appraise property,2018-08-19 18:29:08.457,
342,Assess eligibility,2018-08-19 19:25:24.672,
342,Check if home insurance quote is requested,2018-08-19 19:53:00.237,
342,Send home insurance quote,2018-08-19 21:14:11.437,
343,end_event_Loan  application approved,2018-08-20 00:52:18.759,True
343,start_event_Loan  application received,2018-08-20 04:56:17.842,
343,Check  application  form completeness,2018-08-20 05:28:53.971,
343,Return application back to applicant,2018-08-20 07:03:01.564,
343,Receive updated application,2018-08-20 08:10:41.647,
343,Check  application  form completeness,2018-08-20 08:36:22.558,
343,Reject application,2018-08-20 08:36:22.558,True
343,Return application back to applicant,2018-08-20 10:07:13.916,
343,Receive updated application,2018-08-20 10:10:46.936,
343,Check  application  form completeness,2018-08-20 10:12:13.802,
343,Return application back to applicant,2018-08-20 12:09:56.394,
343,Receive updated application,2018-08-20 12:56:22.582,
343,Check  application  form completeness,2018-08-20 13:16:06.362,
345,start_event_Loan  application received,2018-08-21 02:11:27.947,
345,Check  application  form completeness,2018-08-21 02:53:51.238,
345,Return application back to applicant,2018-08-21 03:32:02.311,
345,Receive updated application,2018-08-21 04:34:10.765,
345,Check  application  form completeness,2018-08-21 05:24:33.604,
345,Appraise property,2018-08-21 07:37:30.745,
345,Check credit history,2018-08-21 10:17:14.690,
345,Assess loan risk,2018-08-21 10:43:31.798,
345,end_event_Loan  application approved,2018-08-21 10:43:31.798,True
345,Assess eligibility,2018-08-21 11:11:40.880,
345,Check if home insurance quote is requested,2018-08-21 13:02:09.529,
345,Check if home insurance quote is requested,2018-08-21 13:02:09.529,True
345,Send home insurance quote,2018-08-21 13:59:37.577,
348,start_event_Loan  application received,2018-08-23 13:50:34.719,
348,Check  application  form completeness,2018-08-23 15:24:22.840,
348,Return application back to applicant,2018-08-23 15:43:11.435,
348,Receive updated application,2018-08-23 17:38:10.016,
348,Check  application  form completeness,2018-08-23 19:06:55.990,
348,Return application back to applicant,2018-08-23 20:09:52.787,
348,Receive updated application,2018-08-23 20:22:54.489,
348,Check  application  form completeness,2018-08-23 21:10:12.595,
348,Return application back to applicant,2018-08-23 22:02:28.230,
348,Receive updated application,2018-08-23 22:15:19.639,
348,Check  application  form completeness,2018-08-23 23:50:41.730,
348,Appraise property,2018-08-24 00:15:45.883,
348,Check credit history,2018-08-24 03:24:18.731,
351,start_event_Loan  application received,2018-08-26 20:47:25.269,
351,Check  application  form completeness,2018-08-26 22:39:09.593,
351,Return application back to applicant,2018-08-26 23:20:38.150,
351,Receive updated application,2018-08-26 23:54:02.116,
351,Check  application  form completeness,2018-08-27 00:17:49.513,
351,Appraise property,2018-08-27 01:10:09.518,
351,Check credit history,2018-08-27 01:14:44.824,
351,Assess loan risk,2018-08-27 01:28:37.782,
351,Assess eligibility,2018-08-27 01:43:57.599,
351,Assess loan risk,2018-08-27 01:43:57.599,True
351,Check if home insurance quote is requested,2018-08-27 01:53:06.623,
351,Send acceptance pack,2018-08-27 01:54:36.905,
351,Verify repayment agreement,2018-08-27 03:13:52.271,
354,start_event_Loan  application received,2018-09-01 02:30:23.955,
354,Check  application  form completeness,2018-09-01 02:56:34.760,
354,Return application back to applicant,2018-09-01 03:57:18.286,
354,Receive updated application,2018-09-01 04:33:36.304,
354,Check  application  form completeness,2018-09-01 07:57:46.077,
354,Return application back to applicant,2018-09-01 08:16:52.993,
354,Receive updated application,2018-09-01 08:40:32.699,
354,Check  application  form completeness,2018-09-01 13:24:38.766,
354,Return application back to applicant,2018-09-01 13:38:14.599,
354,Receive updated application,2018-09-01 13:45:50.118,
354,Check  application  form completeness,2018-09-01 13:46:54.113,
354,Appraise property,2018-09-01 14:08:09.624,
354,Check credit history,2018-09-01 14:39:30.690,
355,start_event_Loan  application received,2018-09-01 07:22:57.241,
355,Check  application  form completeness,2018-09-01 09:17:54.262,
355,Return application back to applicant,2018-09-01 11:07:33.915,
355,Receive updated application,2018-09-01 12:54:45.095,
355,Check  application  form completeness,2018-09-01 13:22:24.127,
355,Return application back to applicant,2018-09-01 14:04:13.751,
355,Receive updated application,2018-09-01 15:55:03.271,
355,Check  application  form completeness,2018-09-01 16:11:12.243,
355,Check credit history,2018-09-01 19:33:28.903,
355,Appraise property,2018-09-02 00:35:31.543,
355,Assess loan risk,2018-09-02 01:26:10.453,
355,Assess eligibility,2018-09-02 01:51:30.335,
355,Reject application,2018-09-02 01:54:32.860,
358,Send acceptance pack,2018-09-04 10:31:10.683,True
358,start_event_Loan  application received,2018-09-06 05:25:51.361,
358,Check  application  form completeness,2018-09-06 06:34:09.885,
358,Return application back to applicant,2018-09-06 10:49:50.455,
358,Appraise property,2018-09-06 10:49:50.455,True
358,Receive updated application,2018-09-06 11:09:39.606,
358,Check  application  form completeness,2018-09-06 11:17:13.145,
358,Return application back to applicant,2018-09-06 12:25:31.627,
358,Receive updated application,2018-09-06 14:09:38.337,
358,Check  application  form completeness,2018-09-06 14:43:15.659,
358,Return application back to applicant,2018-09-06 15:22:15.303,
358,Receive updated application,2018-09-06 16:42:14.184,
358,Check  application  form completeness,2018-09-06 17:44:40.839,
359,start_event_Loan  application received,2018-09-07 08:02:12.379,
359,Approve application,2018-09-07 08:02:12.379,True
359,Check  application  form completeness,2018-09-07 08:28:25.658,
359,Appraise property,2018-09-07 09:05:00.995,
359,Check credit history,2018-09-07 10:56:18.503,
359,Assess loan risk,2018-09-07 10:59:53.028,
359,Assess eligibility,2018-09-07 12:00:06.579,
359,Send home insurance quote,2018-09-07 12:00:06.579,True
359,Check if home insurance quote is requested,2018-09-07 12:06:01.295,
359,Send acceptance pack,2018-09-07 12:13:38.533,
359,Verify repayment agreement,2018-09-07 14:02:29.330,
359,Cancel application,2018-09-07 14:08:43.518,
359,Check if home insurance quote is requested,2018-09-07 14:08:43.518,True
362,start_event_Loan  application received,2018-09-09 22:39:56.910,
362,Check  application  form completeness,2018-09-09 23:56:29.311,
362,Return application back to applicant,2018-09-10 00:51:48.278,
362,Receive updated application,2018-09-10 00:58:10.006,
362,Check  application  form completeness,2018-09-10 01:04:13.719,
362,Return application back to applicant,2018-09-10 01:50:50.621,
362,Check credit history,2018-09-10 01:50:50.621,True
362,Receive updated application,2018-09-10 02:28:56.381,
362,start_event_Loan  application received,2018-09-10 02:28:56.381,True
362,Check  application  form completeness,2018-09-10 03:41:47.722,
362,Appraise property,2018-09-10 04:06:03.354,
362,Check credit history,2018-09-10 04:20:36.670,
362,Assess loan risk,2018-09-10 04:24:23.013,
364,start_event_Loan  application received,2018-09-11 19:04:31.342,
364,Check  application  form completeness,2018-09-11 19:36:29.446,
364,Return application back to applicant,2018-09-11 19:37:25.186,
364,Receive updated application,2018-09-11 20:35:17.354,
364,Check  application  form completeness,2018-09-11 21:47:02.980,
364,Return application back to applicant,2018-09-11 22:15:31.364,
364,Receive updated application,2018-09-12 00:56:37.321,
364,Check  application  form completeness,2018-09-12 05:39:40.762,
364,Return application back to applicant,2018-09-12 06:28:28.288,
364,Send acceptance pack,2018-09-12 06:28:28.288,True
364,Receive updated application,2018-09-12 07:17:29.274,
364,Check  application  form completeness,2018-09-12 10:02:12.440,
364,Check credit history,2018-09-12 11:10:13.956,
365,start_event_Loan  application received,2018-09-13 00:58:18.073,
365,Check  application  form completeness,2018-09-13 01:01:12.325,
365,Return application back to applicant,2018-09-13 01:18:54.519,
365,Receive updated application,2018-09-13 02:16:08.414,
365,Check  application  form completeness,2018-09-13 02:48:15.670,
365,Return application back to applicant,2018-09-13 02:48:23.287,
365,Receive updated application,2018-09-13 04:14:04.628,
365,Check  application  form completeness,2018-09-13 04:28:49.210,
365,Check credit history,2018-09-13 06:17:17.269,
365,Assess loan risk,2018-09-13 08:51:18.957,
365,Check credit history,2018-09-13 08:51:18.957,True
365,Appraise property,2018-09-13 10:59:54.317,
365,Assess eligibility,2018-09-13 11:15:55.506,
366,start_event_Loan  application received,2018-09-13 07:33:25.421,
366,Check  application  form completeness,2018-09-13 07:49:11.633,
366,Appraise property,2018-09-13 08:16:26.029,
366,Check credit history,2018-09-13 09:51:11.536,
366,Assess loan risk,2018-09-13 11:59:02.283,
366,Assess eligibility,2018-09-13 14:10:34.519,
366,Check credit history,2018-09-13 14:10:34.519,True
366,Check if home insurance quote is requested,2018-09-13 14:39:43.956,
366,Send acceptance pack,2018-09-13 14:53:14.021,
366,Appraise property,2018-09-13 14:53:14.021,True
366,Verify repayment agreement,2018-09-13 15:04:07.935,
366,Cancel application,2018-09-13 15:50:39.101,
366,Send acceptance pack,2018-09-13 15:50:39.101,True
367,start_event_Loan  application received,2018-09-16 19:17:33.193,
367,Check  application  form completeness,2018-09-16 19:18:47.841,
367,Return application back to applicant,2018-09-16 19:59:53.246,
367,Receive updated application,2018-09-16 20:52:10.971,
367,Check  application  form completeness,2018-09-16 21:04:55.461,
367,Appraise property,2018-09-16 21:19:22.102,
367,Check credit history,2018-09-16 22:43:35.859,
367,Assess loan risk,2018-09-16 23:50:10.673,
367,Assess eligibility,2018-09-16 23:50:26.743,
367,Check if home insurance quote is requested,2018-09-17 00:02:38.398,
367,Send home insurance quote,2018-09-17 00:20:29.662,
367,Verify repayment agreement,2018-09-17 01:27:07.051,
367,Cancel application,2018-09-17 02:26:42.421,
369,start_event_Loan  application received,2018-09-17 19:30:28.971,
369,Check  application  form completeness,2018-09-17 19:41:55.050,
369,Return application back to applicant,2018-09-17 20:37:06.865,
369,Receive updated application,2018-09-18 00:13:25.393,
369,Check  application  form completeness,2018-09-18 01:01:09.701,
369,Check if home insurance quote is requested,2018-09-18 01:01:09.701,True
369,Return application back to applicant,2018-09-18 01:09:15.515,
369,Receive updated application,2018-09-18 02:24:37.156,
369,Check  application  form completeness,2018-09-18 03:21:59.959,
369,Return application back to applicant,2018-09-18 04:59:48.947,
369,Receive updated application,2018-09-18 06:39:38.281,
369,Check  application  form completeness,2018-09-18 06:42:11.833,
369,Check credit history,2018-09-18 07:41:39.113,
371,start_event_Loan  application received,2018-09-21 22:17:02.275,
371,Check  application  form completeness,2018-09-21 23:30:52.690,
371,Return application back to applicant,2018-09-22 00:09:02.694,
371,Receive updated application,2018-09-22 00:58:48.285,
371,Check  application  form completeness,2018-09-22 01:10:20.118,
371,Return application back to applicant,2018-09-22 01:49:47.280,
371,Receive updated application,2018-09-22 02:34:42.337,
371,Check  application  form completeness,2018-09-22 03:09:28.135,
371,Appraise property,2018-09-22 03:19:34.292,
371,Assess eligibility,2018-09-22 03:19:34.292,True
371,Check credit history,2018-09-22 04:31:30.618,
371,Assess loan risk,2018-09-22 04:56:07.102,
371,Assess eligibility,2018-09-22 06:13:40.736,
375,start_event_Loan  application received,2018-09-23 16:34:59.041,
375,end_event_Loan  application canceled,2018-09-23 16:34:59.041,True
375,Check  application  form completeness,2018-09-23 17:51:53.873,
375,Return application back to applicant,2018-09-23 17:59:08.275,
375,Receive updated application,2018-09-23 18:22:09.273,
375,Check  application  form completeness,2018-09-23 20:21:19.051,
375,Appraise property,2018-09-23 20:37:45.176,
375,Check credit history,2018-09-23 21:26:24.254,
375,Assess loan risk,2018-09-24 02:17:20.873,
375,Assess eligibility,2018-09-24 02:26:07.595,
375,Check if home insurance quote is requested,2018-09-24 02:48:20.109,
375,Send acceptance pack,2018-09-24 05:02:46.523,
375,Verify repayment agreement,2018-09-24 05:43:34.175,
380,Assess eligibility,2018-09-26 19:17:29.343,True
380,start_event_Loan  application received,2018-09-26 18:58:46.069,
380,Check  application  form completeness,2018-09-26 19:07:50.833,
380,Return application back to applicant,2018-09-26 19:45:45.968,
380,Receive updated application,2018-09-26 20:09:44.976,
380,Check  application  form completeness,2018-09-27 00:12:16.493,
380,Appraise property,2018-09-27 00:17:28.434,
380,Check credit history,2018-09-27 01:14:06.089,
380,Assess loan risk,2018-09-27 01:22:16.924,
380,Check if home insurance quote is requested,2018-09-27 01:22:16.924,True
380,Assess eligibility,2018-09-27 01:56:16.185,
380,Check if home insurance quote is requested,2018-09-27 07:28:49.060,
380,Send home insurance quote,2018-09-27 07:58:55.533,
381,start_event_Loan  application received,2018-09-26 22:34:22.914,
381,Check  application  form completeness,2018-09-27 00:28:43.886,
381,start_event_Loan  application received,2018-09-27 00:28:43.886,True
381,Return application back to applicant,2018-09-27 00:43:05.695,
381,Assess eligibility,2018-09-27 00:43:05.695,True
381,Receive updated application,2018-09-27 01:07:12.538,
381,Check  application  form completeness,2018-09-27 01:51:55.396,
381,Check credit history,2018-09-27 04:36:25.035,
381,Appraise property,2018-09-27 05:37:29.228,
381,Assess loan risk,2018-09-27 05:46:56.839,
381,Assess eligibility,2018-09-27 06:02:58.299,
381,Check if home insurance quote is requested,2018-09-27 07:03:36.820,
381,Send home insurance quote,2018-09-27 07:21:06.810,
384,start_event_Loan  application received,2018-09-29 05:03:39.211,
384,Check credit history,2018-09-29 05:03:39.211,True
384,Check  application  form completeness,2018-09-29 05:33:25.557,
384,Send home insurance quote,2018-09-29 05:33:25.557,True
384,Appraise property,2018-09-29 06:27:35.903,
384,Check credit history,2018-09-29 07:21:26.142,
384,Assess loan risk,2018-09-29 07:58:26.846,
384,Assess eligibility,2018-09-29 09:00:48.190,
384,Check if home insurance quote is requested,2018-09-29 09:27:31.734,
384,Approve application,2018-09-29 09:27:31.734,True
384,Send acceptance pack,2018-09-29 09:34:30.225,
384,Verify repayment agreement,2018-09-29 09:40:50.130,
384,Reject application,2018-09-29 09:40:50.130,True
386,start_event_Loan  application received,2018-09-30 11:03:02.228,
386,Check  application  form completeness,2018-09-30 11:06:18.342,
386,Return application back to applicant,2018-09-30 11:48:49.399,
386,Receive updated application,2018-09-30 11:53:14.164,
386,Check  application  form completeness,2018-09-30 12:14:12.399,
386,Check credit history,2018-09-30 13:40:25.116,
386,Appraise property,2018-09-30 14:29:18.196,
386,Assess loan risk,2018-09-30 15:21:38.693,
386,Assess eligibility,2018-09-30 17:45:51.487,
386,Check if home insurance quote is requested,2018-09-30 17:49:34.669,
386,Send acceptance pack,2018-09-30 18:47:02.688,
386,Verify repayment agreement,2018-09-30 22:25:43.523,
386,Approve application,2018-09-30 22:33:57.521,
393,Check if home insurance quote is requested,2018-10-05 23:15:37.565,True
393,start_event_Loan  application received,2018-10-06 17:58:46.096,
393,Check  application  form completeness,2018-10-06 18:01:55.215,
393,Return application back to applicant,2018-10-06 19:34:23.195,
393,Receive updated application,2018-10-06 20:30:49.419,
393,Check  application  form completeness,2018-10-06 20:32:16.456,
393,Return application back to applicant,2018-10-06 20:33:55.253,
393,Receive updated application,2018-10-06 20:35:37.017,
393,Check  application  form completeness,2018-10-06 21:05:38.248,
393,Appraise property,2018-10-06 21:20:47.393,
393,Check credit history,2018-10-06 21:35:33.799,
393,Assess loan risk,2018-10-06 22:16:50.171,
393,Assess eligibility,2018-10-06 22:18:48.742,
399,start_event_Loan  application received,2018-10-10 08:38:13.210,
399,Check  application  form completeness,2018-10-10 08:55:51.059,
399,Return application back to applicant,2018-10-10 09:16:24.851,
399,Receive updated application,2018-10-10 09:32:33.380,
399,Check  application  form completeness,2018-10-10 09:38:33.633,
399,Return application back to applicant,2018-10-10 11:54:50.722,
399,Receive updated application,2018-10-10 13:11:24.881,
399,end_event_Loan  application canceled,2018-10-10 13:11:24.881,True
399,Check  application  form completeness,2018-10-10 14:54:29.965,
399,Return application back to applicant,2018-10-10 15:21:03.520,
399,Receive updated application,2018-10-10 16:33:26.347,
399,Check  application  form completeness,2018-10-10 16:46:57.979,
399,Appraise property,2018-10-10 17:04:46.080,
400,start_event_Loan  application received,2018-10-11 08:45:22.897,
400,Check  application  form completeness,2018-10-11 11:45:02.044,
400,Return application back to applicant,2018-10-11 11:57:53.457,
400,Receive updated application,2018-10-11 13:18:39.929,
400,Check  application  form completeness,2018-10-11 14:23:40.511,
400,Check credit history,2018-10-11 17:31:37.980,
400,Appraise property,2018-10-11 17:40:45.309,
400,Assess loan risk,2018-10-11 20:32:34.567,
400,Assess eligibility,2018-10-11 20:57:47.580,
400,Check if home insurance quote is requested,2018-10-11 22:07:36.683,
400,Send home insurance quote,2018-10-11 23:58:24.461,
400,Verify repayment agreement,2018-10-11 23:59:53.638,
400,Cancel application,2018-10-12 00:44:52.638,
404,start_event_Loan  application received,2018-10-14 14:08:16.917,
404,Send acceptance pack,2018-10-14 14:08:16.917,True
404,Check  application  form completeness,2018-10-14 14:59:40.226,
404,Appraise property,2018-10-14 15:19:41.031,
404,Check credit history,2018-10-14 15:58:54.253,
404,Assess loan risk,2018-10-14 16:35:10.903,
404,Assess eligibility,2018-10-14 16:59:05.523,
404,Check if home insurance quote is requested,2018-10-14 17:15:32.270,
404,Send home insurance quote,2018-10-14 17:44:25.980,
404,Verify repayment agreement,2018-10-14 18:51:58.628,
404,Assess eligibility,2018-10-14 18:51:58.628,True
404,Approve application,2018-10-14 21:01:04.940,
404,Send acceptance pack,2018-10-14 21:01:04.940,True
405,start_event_Loan  application received,2018-10-14 14:45:09.887,
405,Check  application  form completeness,2018-10-14 15:14:03.685,
405,start_event_Loan  application received,2018-10-14 15:14:03.685,True
405,Return application back to applicant,2018-10-14 18:11:05.673,
405,Receive updated application,2018-10-14 19:27:13.952,
405,Check  application  form completeness,2018-10-14 20:37:33.806,
405,Return application back to applicant,2018-10-14 21:22:21.388,
405,Receive updated application,2018-10-14 21:44:46.286,
405,Check  application  form completeness,2018-10-14 22:20:23.672,
405,Return application back to applicant,2018-10-14 23:02:18.138,
405,end_event_Loan application rejected,2018-10-14 23:02:18.138,True
405,Receive updated application,2018-10-14 23:33:09.058,
405,Check  application  form completeness,2018-10-15 00:11:38.801,
406,start_event_Loan  application received,2018-10-14 15:12:44.800,
406,Verify repayment agreement,2018-10-14 15:12:44.800,True
406,Check  application  form completeness,2018-10-14 15:40:54.121,
406,Return application back to applicant,2018-10-14 16:13:20.821,
406,Receive updated application,2018-10-14 17:27:20.632,
406,Check  application  form completeness,2018-10-14 17:46:06.525,
406,end_event_Loan application rejected,2018-10-14 17:46:06.525,True
406,Appraise property,2018-10-14 18:51:44.889,
406,Check credit history,2018-10-14 19:52:18.458,
406,Assess loan risk,2018-10-14 20:28:30.448,
406,Assess eligibility,2018-10-14 22:32:46.459,
406,Check if home insurance quote is requested,2018-10-14 23:26:54.298,
406,Send acceptance pack,2018-10-15 01:22:33.829,
407,start_event_Loan  application received,2018-10-16 13:47:14.744,
407,Check  application  form completeness,2018-10-16 14:46:16.863,
407,Return application back to applicant,2018-10-16 15:26:14.458,
407,Receive updated application,2018-10-16 17:33:48.345,
407,Check  application  form completeness,2018-10-16 17:50:25.265,
407,Check credit history,2018-10-16 20:57:50.074,
407,Appraise property,2018-10-16 21:49:49.723,
407,Assess loan risk,2018-10-16 21:57:28.439,
407,Assess eligibility,2018-10-16 22:33:57.746,
407,Appraise property,2018-10-16 22:33:57.746,True
407,Check if home insurance quote is requested,2018-10-16 22:47:14.807,
407,Send acceptance pack,2018-10-16 23:47:22.551,
407,Verify repayment agreement,2018-10-16 23:48:33.644,
412,start_event_Loan  application received,2018-10-23 05:53:43.302,
412,Assess loan risk,2018-10-23 05:53:43.302,True
412,Check  application  form completeness,2018-10-23 06:40:31.544,
412,Cancel application,2018-10-23 06:40:31.544,True
412,Check credit history,2018-10-23 06:45:13.514,
412,Assess loan risk,2018-10-23 08:29:44.327,
412,Appraise property,2018-10-23 08:52:17.598,
412,Assess eligibility,2018-10-23 10:35:20.432,
412,Send home insurance quote,2018-10-23 10:35:20.432,True
412,Check if home insurance quote is requested,2018-10-23 10:35:37.849,
412,Send acceptance pack,2018-10-23 10:53:13.457,
412,Verify repayment agreement,2018-10-23 11:26:02.663,
412,Assess eligibility,2018-10-23 11:26:02.663,True
414,start_event_Loan  application received,2018-10-24 09:50:20.901,
